Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,2025-07-28 00:00:00,Monday,Unnamed: 21,2025-07-29 00:00:00,Tuesday,Unnamed: 24,2025-07-30 00:00:00,Wednesday,Unnamed: 27,2025-07-31 00:00:00,Thursday,Unnamed: 30,2025-08-01 00:00:00,Friday,Unnamed: 33,2025-08-02 00:00:00,Saturday,Unnamed: 36,2025-08-03 00:00:00,Sunday ,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,2025-07-28 00:00:00.1,Unnamed: 44,2025-07-29 00:00:00.1,Unnamed: 46,2025-07-30 00:00:00.1,Unnamed: 48,2025-07-31 00:00:00.1,Unnamed: 50,2025-08-01 00:00:00.1,Unnamed: 52,2025-08-02 00:00:00.1,Unnamed: 54
2025-07-30 00:00:00,,85ass,,85-63538-0040,,85R125080019,,85-63538-0040,M9046-60110 BP+Mezz,2025-07-30 00:00:00,2025-07-31 00:00:00,,,20,14,0,2025-08-11 00:00:00,"7/30拆機構件,7/31轉重工",,,,,,,20,280,拆機構件,,,,,,,,,,,,,函數,,,,,,,,,,,,,,
7/8~8/6,,85test,,85-65506-90E0,,85N125060140,55-38207-0010+55-65506-0090+59-72128-0290 ok,85-65506-90E0,M9537A-CFG006,7/8~8/6,2025-08-08 00:00:00,未排完+未排包,7/31測具 RMA借用,36,0,38,2025-08-26 00:00:00,(重要訂單),1,38,測試,1,38,測試,1,38,測試,0,0,PE驗證,1,38,測試,,,,,,,函數,85N125060140,,1,,1,,1,,,,1,,,
2025-08-01 00:00:00,,85ass,,85-65506-60E0,,85N125030079,55-38207-0010+55-65506-0090+59-72128-0290 OK,85-65506-60E0,M9537A-CFG007,2025-08-01 00:00:00,,2025-07-24 00:00:00,,5,30,0,2025-08-26 00:00:00,組裝,,,,,,,,,,,,,5,150,組裝,,,,,,,函數,,,,,,,,,,,1,,,
7/25~7/28,,85test,,85-63547-100E,,85E125040123,55-63547-003E+55-63645-0010+55-63646-0010+59-72138-H130 OK,85-63547-100E,M9538A/M64,7/25~7/28,2025-07-29 00:00:00,04.M9538-CFG002,7/24更新測試SOP,10,60,50,2025-07-30 00:00:00,"急件,測試",4,440,測試,,,,,,,,,,,,,,,,,,,函數,,,1,,,,,,,,,,,
2025-08-01 00:00:00,,85test,,85-65019-1020,,85T125080014,,85-65019-1020,ESM+ with GPS,2025-08-01 00:00:00,2025-08-05 00:00:00,,,1,0,45,2025-08-05 00:00:00,8/5系統領,,,,,,,,,,,,,1,45,測試,,,,,,,函數,,,,,,,,,,,1,,,
2025-08-01 00:00:00,,85test,,85-65014-504E,,85T125080020,,85-65014-504E,ESM002 Shmm700,2025-08-01 00:00:00,2025-08-05 00:00:00,,,4,0,75,2025-08-05 00:00:00,8/5系統領,,,,,,,,,,,,,4,300,測試,,,,,,,函數,,,,,,,,,,,1,,,
2025-07-28 00:00:00,,85test,,85-7C005-400D,,85N125080277,ETT+Coating,85-7C005-400D,t1EGX-MXM-A2000-8G-60W-cc/Adlink logo,2025-07-28 00:00:00,2025-07-30 00:00:00,,,16,5,20,2025-08-12 00:00:00,轉作COATING,16,0,DIP-Coating,,,,,,,,,,,,,,,,,,,函數,,,,,,,,,,,,,,
2025-07-29 00:00:00,,85test,,85-7C005-400D,,85N125080277,ETT+Coating,85-7C005-400D,t1EGX-MXM-A2000-8G-60W-cc/Adlink logo,2025-07-29 00:00:00,2025-07-30 00:00:00,,,16,0,2,2025-08-12 00:00:00,測開機,,,,16,32,,,,,,,,,,,,,,,,,函數,,,,,,,,,,,,,,
2025-07-29 00:00:00,,85test,,85-7C009-100D,,85E125070121,ETT+Coating,85-7C009-100D,t1EGX-MXM-AD5000-cc-115W for VPX3,2025-07-29 00:00:00,2025-08-05 00:00:00,,,10,5,20,2025-08-05 00:00:00,轉作COATING,,,,10,0,DIP-Coating,,,,,,,,,,,,,,,,函數,,,,,,1,,,,,,,,
2025-07-30 00:00:00,,85test,,85-7C009-100D,,85E125070121,ETT+Coating,85-7C009-100D,t1EGX-MXM-AD5000-cc-115W for VPX3,2025-07-30 00:00:00,2025-08-05 00:00:00,,,10,0,2,2025-08-05 00:00:00,"測開機,PCC-Maggie需求",,,,,,,10,20,,,,,,,,,,,,,,函數,,,,,,,,1,,,,,,
7/22~7/28,,85test,,85-37622-043D,,85N125060495,ETT+Coating,85-37622-043D,"VPX3-MXM/RTX5000,DP,SOSA,non-COMM,ETT,CC",7/22~7/28,2025-07-30 00:00:00,PP-ETT-4070,ETT測具*1,3,5,20,2025-08-07 00:00:00,"RD驗證測試：7/22~7/28,7/29轉ETT",0,0,PE驗證,,,,,,,,,,,,,,,,,,,函數,,,,,,,,,,,,,,
2025-07-29 00:00:00,,85test,,85-37622-043D,,85N125060495,ETT+Coating,85-37622-043D,"VPX3-MXM/RTX5000,DP,SOSA,non-COMM,ETT,CC",2025-07-29 00:00:00,2025-07-30 00:00:00,PP-ETT-4070,ETT測具*1,3,0,20,2025-08-07 00:00:00,ETT（每天務必ETT*4輪）,,,,3,60,ETT,,,,,,,,,,,,,,,,函數,,,,,1,,,,,,,,,
2025-07-30 00:00:00,,85ass,,85-72304-R0AS,,85N125090203,91-72304-R0A0 OK,85-72304-R0AS,t2nanoX-BT-E3845-4G-ETT,2025-07-30 00:00:00,2025-08-05 00:00:00,2025-07-01 00:00:00,,2,2,0,2025-08-19 00:00:00,組裝(前置作業),,,,,,,2,4,組裝,,,,,,,,,,,,,函數,,,,,,,1,,,,,,,
2025-07-30 00:00:00,,85test,,85-72304-R0AS,,85N125090203,ETT,85-72304-R0AS,t2nanoX-BT-E3845-4G-ETT,2025-07-30 00:00:00,2025-08-05 00:00:00,PP-ETT-4085,,2,0,20,2025-08-19 00:00:00,ETT（每天務必ETT*4輪）,,,,,,,2,40,ETT,,,,,,,,,,,,,函數,,,,,,,1,,,,,,,
2025-07-31 00:00:00,,85test,,85-72304-R0AS,,85N125090203,ETT,85-72304-R0AS,t2nanoX-BT-E3845-4G-ETT,2025-07-31 00:00:00,2025-08-05 00:00:00,,,2,0,2,2025-08-19 00:00:00,測開機,,,,,,,,,,2,4,,,,,,,,,,,函數,,,,,,,,,1,,,,,
2025-07-31 00:00:00,,85ass,,85-7C005-400S,,85N125090312,59-7C005-4030 OK,85-7C005-400S,t1EGX-MXM-A2000-8G-60W/Adlink logo,2025-07-31 00:00:00,2025-08-05 00:00:00,2025-07-01 00:00:00,,1,2,0,2025-08-27 00:00:00,組裝(前置作業),,,,,,,,,,1,2,組裝,,,,,,,,,,函數,,,,,,,,,1,,,,,
2025-07-31 00:00:00,,85test,,85-7C005-400S,,85N125090312,ETT,85-7C005-400S,t1EGX-MXM-A2000-8G-60W/Adlink logo,2025-07-31 00:00:00,2025-08-05 00:00:00,PP-ETT-2070,,1,0,20,2025-08-27 00:00:00,ETT（每天務必ETT*4輪）,,,,,,,,,,1,20,ETT,,,,,,,,,,函數,,,,,,,,,1,,,,,
2025-08-01 00:00:00,,85test,,85-7C005-400S,,85N125090312,ETT,85-7C005-400S,t1EGX-MXM-A2000-8G-60W/Adlink logo,2025-08-01 00:00:00,2025-08-05 00:00:00,,,1,0,2,2025-08-27 00:00:00,測開機,,,,,,,,,,,,,1,2,,,,,,,,函數,,,,,,,,,,,1,,,
2025-07-31 00:00:00,,85ass,,85-7C003-000D,,85N125080328,59-7C003-0050 OK,85-7C003-000D,t2EGX-MXM-T1000-cc/Adlink logo,2025-07-31 00:00:00,2025-08-05 00:00:00,2025-07-01 00:00:00,,2,2,0,2025-08-18 00:00:00,組裝(前置作業),,,,,,,,,,2,4,組裝,,,,,,,,,,函數,,,,,,,,,1,,,,,
2025-07-31 00:00:00,,85test,,85-7C003-000D,,85N125080328,ETT+Coating,85-7C003-000D,t2EGX-MXM-T1000-cc/Adlink logo,2025-07-31 00:00:00,2025-08-05 00:00:00,PP-ETT-4085,,2,0,20,2025-08-18 00:00:00,ETT（每天務必ETT*4輪）,,,,,,,,,,2,40,ETT,,,,,,,,,,函數,,,,,,,,,1,,,,,
7/21~7/28,,85test,,85-48104-040S,,85N125080170,ETT,85-48104-040S,CM1-BT1-E3815-M4G-ETT-GO,7/21~7/28,2025-08-05 00:00:00,PP-ETT-4085,ETT測具*8->16(只能用4F Chamber 5),400,0,20,2025-08-29 00:00:00,ETT（每天務必ETT*4輪）借用4F系統 Chamber 5 時間：7/21~7/31,64,1280,ETT,,,,,,,,,,,,,,,,,,,函數,,,,,,,,,,,,,,
7/28~7/31,,85test,,85-48104-040S,,85N125080170,ETT,85-48104-040S,CM1-BT1-E3815-M4G-ETT-GO,7/28~7/31,2025-08-05 00:00:00,,59-48104與85-48104 測具共用*2(單機),400,0,9,2025-08-29 00:00:00,後測,130,1170,測試,130,1170,測試,130,1170,測試,10,90,測試,,,,,,,,,,函數,,,,,,,,,,1,,,,
2025-07-28 00:00:00,,85ass,,85-66055-102C,,85E125060384,Coating,85-66055-102C,GROHE BCU iMX8MP Mother Board/CC,2025-07-28 00:00:00,2025-07-30 00:00:00,,,60,17,0,2025-08-25 00:00:00,組裝,60,1020,組裝,,,,,,,,,,,,,,,,,,,函數,,,,,,,,,,,,,,
2025-07-29 00:00:00,,85test,,85-66055-102C,,85E125060384,Coating,85-66055-102C,GROHE BCU iMX8MP Mother Board/CC,2025-07-29 00:00:00,2025-07-30 00:00:00,,,60,0,7.5,2025-08-25 00:00:00,後測,,,,60,450,測試,,,,,,,,,,,,,,,,函數,,,,,,,,,,,,,,
2025-07-29 00:00:00,,85ass,,85-66822-102C,,85E125060192,55-66823-001E+55-66822-002E 7/28,85-66822-102C,Redflex CCI Board Assembly,2025-07-29 00:00:00,2025-08-13 00:00:00,2025-07-15 00:00:00,生產過,50,5,0,2025-08-13 00:00:00,組裝,,,,50,250,組裝,,,,,,,,,,,,,,,,函數,,,,,,,,,,,,,,
2025-07-30 00:00:00,,85test,,85-66822-102C,,85E125060192,Coating,85-66822-102C,Redflex CCI Board Assembly,2025-07-30 00:00:00,2025-08-13 00:00:00,,,50,0,15,2025-08-13 00:00:00,"測試,轉Coating",,,,,,,50,750,測試,,,,,,,,,,,,,函數,,,,,,,,,,,,,,
2025-07-31 00:00:00,,85ass,,85-66822-102C,,85E125060192,Coating,85-66822-102C,Redflex CCI Board Assembly,2025-07-31 00:00:00,2025-08-13 00:00:00,,,50,5,0,2025-08-13 00:00:00,組裝,,,,,,,,,,50,250,組裝,,,,,,,,,,函數,,,,,,,,,,,,,,
2025-07-28 00:00:00,,85test,,85-32204-001C,,85N125070289,Coating,85-32204-001C,"RCPU-100,CC",2025-07-28 00:00:00,2025-08-15 00:00:00,Coating:60分/片,,5,5,20,2025-08-15 00:00:00,轉作COATING,5,0,DIP-Coating,,,,,,,,,,,,,,,,,,,函數,,,1,,,,,,,,,,,
2025-07-30 00:00:00,,85test,,85-32204-001C,,85N125070289,Coating,85-32204-001C,"RCPU-100,CC",2025-07-30 00:00:00,2025-08-15 00:00:00,,,5,0,5,2025-08-15 00:00:00,8/15系統領,,,,,,,5,25,,,,,,,,,,,,,,函數,,,,,,,1,,,,,,,
2025-07-28 00:00:00,,85test,,85-32207-000C,,85N125070291,Coating,85-32207-000C,"FM-300,CC",2025-07-28 00:00:00,2025-08-15 00:00:00,Coating:20分/片,,5,5,20,2025-08-15 00:00:00,轉作COATING,5,0,DIP-Coating,,,,,,,,,,,,,,,,,,,函數,,,1,,,,,,,,,,,
2025-07-30 00:00:00,,85test,,85-32207-000C,,85N125070291,Coating,85-32207-000C,"FM-300,CC",2025-07-30 00:00:00,2025-08-15 00:00:00,,,5,0,5,2025-08-15 00:00:00,8/15系統領,,,,,,,5,25,,,,,,,,,,,,,,函數,,,,,,,1,,,,,,,
2025-07-28 00:00:00,,85test,,85-32211-000C,,85N125070383,Coating,85-32211-000C,"FM-400,CC",2025-07-28 00:00:00,2025-08-15 00:00:00,Coating:15分/片,,10,2,5,2025-08-15 00:00:00,轉作COATING,10,0,DIP-Coating,,,,,,,,,,,,,,,,,,,函數,,,,1,,,,,,,,,,
2025-07-30 00:00:00,,85test,,85-32211-000C,,85N125070383,Coating,85-32211-000C,"FM-400,CC",2025-07-30 00:00:00,2025-08-15 00:00:00,,,10,0,5,2025-08-15 00:00:00,8/15系統領,,,,,,,10,50,,,,,,,,,,,,,,函數,,,,,,,,1,,,,,,
2025-07-28 00:00:00,,85test,,85-32212-100C,,85N125070387,Coating,85-32212-100C,"RF-100/x86,CC",2025-07-28 00:00:00,2025-08-15 00:00:00,Coating:35分/片,,11,2,5,2025-08-15 00:00:00,轉作COATING,11,0,DIP-Coating,,,,,,,,,,,,,,,,,,,函數,,,,,,,,,,,,,,
2025-07-30 00:00:00,,85test,,85-32212-100C,,85N125070387,Coating,85-32212-100C,"RF-100/x86,CC",2025-07-30 00:00:00,2025-08-15 00:00:00,,,11,0,5,2025-08-15 00:00:00,8/15系統領,,,,,,,11,55,,,,,,,,,,,,,,函數,,,,,,,,,,,,,,
2025-07-28 00:00:00,,85ass,,85-32214-120D,,85E125050030,55-32214-121E OK,85-32214-120D,"VPX3-XMXM/AD2000-EL1,ETT,CC",2025-07-28 00:00:00,2025-08-11 00:00:00,無料,,5,0,20,2025-08-19 00:00:00,"組裝(前置作業),
DEV-0055030(RD自行組+測,只作ETT)",5,100,組裝,,,,,,,,,,,,,,,,,,,函數,,,1,,,,,,,,,,,
2025-07-29 00:00:00,,85test,,85-32214-120D,,85E125050030,ETT+Coating,85-32214-120D,"VPX3-XMXM/AD2000-EL1,ETT,CC",2025-07-29 00:00:00,2025-08-11 00:00:00,,,5,0,20,2025-08-19 00:00:00,轉作COATING,,,,5,0,DIP-Coating,,,,,,,,,,,,,,,,函數,,,,,1,,,,,,,,,
7/30~8/6,,85test,,85-32214-120D,,85E125050030,ETT+Coating,85-32214-120D,"VPX3-XMXM/AD2000-EL1,ETT,CC",7/30~8/6,2025-08-11 00:00:00,,PCC驗證,5,0,20,2025-08-19 00:00:00,"7/30~8/6 PCC-Ivy 借出RD驗證,8/7接測",,,,,,,0,0,PE驗證,0,0,PE驗證,,,,,,,,,,函數,,,,,,,,,,,,,,
2025-07-29 00:00:00,,85ass,,85-65A30-002C,,85N125090020,55-65A30-0010 7/28,85-65A30-002C,"RISER-CCU01,CC",2025-07-29 00:00:00,2025-08-22 00:00:00,2025-07-01 00:00:00,,38,1,0,2025-08-22 00:00:00,組裝(前置作業),,,,38,38,組裝,,,,,,,,,,,,,,,,函數,,,,,,,,,,,,,,
2025-07-30 00:00:00,,85test,,85-65A30-002C,,85N125090020,Coating,85-65A30-002C,"RISER-CCU01,CC",2025-07-30 00:00:00,2025-08-22 00:00:00,Coating:13分/片,,38,1,1,2025-08-22 00:00:00,轉作COATING,,,,,,,38,0,DIP-Coating,,,,,,,,,,,,,函數,,,,,,,,,,,,,,
2025-07-31 00:00:00,,85test,,85-65A30-002C,,85N125090020,Coating,85-65A30-002C,"RISER-CCU01,CC",2025-07-31 00:00:00,2025-08-22 00:00:00,,,38,0,1,2025-08-22 00:00:00,8/22系統領,,,,,,,,,,38,38,,,,,,,,,,,函數,,,,,,,,,,,,,,
2025-07-31 00:00:00,,85ass,,85-38902-1030,,85N125080061,55-38902-1030 OK,85-38902-1030,PXIe-9834,2025-07-31 00:00:00,2025-08-05 00:00:00,2025-07-25 00:00:00,,10,5,0,2025-08-19 00:00:00,組裝,,,,,,,,,,10,50,組裝,,,,,,,,,,函數,,,,,,,,,,1,,,,
2025-08-01 00:00:00,,85test,,85-38902-1030,,85N125080061,,85-38902-1030,PXIe-9834,2025-08-01 00:00:00,2025-08-05 00:00:00,,,10,0,25,2025-08-19 00:00:00,SS,,,,,,,,,,,,,10,250,測試,,,,,,,函數,,,,,,,,,,,,1,,
2025-07-31 00:00:00,,85ass,,85-38008-B010,,85N125080208,55-38008-2020+55-38206-0010+55-38207-0010+59-72138-H320 OK,85-38008-B010,PXIe-3987-TL/16GB/SSD/GPIB,2025-07-31 00:00:00,2025-08-05 00:00:00,2025-07-25 00:00:00,,13,7.15,0,2025-08-27 00:00:00,組裝,,,,,,,,,,13,92.95,組裝,,,,,,,,,,函數,,,,,,,,,,,,,,
2025-08-01 00:00:00,,85test,,85-38008-B010,,85N125080208,,85-38008-B010,PXIe-3987-TL/16GB/SSD/GPIB,2025-08-01 00:00:00,2025-08-05 00:00:00,,,13,0,22,2025-08-27 00:00:00,SS,,,,,,,,,,,,,13,286,測試,,,,,,,函數,,,,,,,,,,,,,,
7/25~7/31,,59test,,59-48012-10B0,,59N125070016,2025-07-24 00:00:00,59-48012-10B0,CM1-86DX3-2G-STANLEY,7/25~7/31,2025-08-01 00:00:00,7/26未排,,250,0,20,2025-08-07 00:00:00,,58,1160,,58,1160,,58,1160,,26,520,,,,,,,,,,,函數,,,,,,,,,,,,,,
7/25~7/28,,59test,,59-66942-0020,,59N125050176,2025-07-24 00:00:00,59-66942-0020,Capsule Axon 2 Mainboard,7/25~7/28,2025-07-30 00:00:00,, 66876與66942共用測具*2(雙機),540,0,4,2025-07-30 00:00:00,7/30系統領,70,280,,,,,,,,,,,,,,,,,,,,函數,,,,,,,,,,,,,,
2025-07-29 00:00:00,,59test,,59-66942-2020,,59N125090208,2025-07-28 00:00:00,59-66942-2020,Capsule Axon 2 Mainboard 4-port wired,2025-07-29 00:00:00,2025-08-05 00:00:00,, 66876與66942共用測具*2(雙機),108,0,4,2025-08-05 00:00:00,8/5系統領,,,,108,432,,,,,,,,,,,,,,,,,函數,,,,,,,,,,,,,,
2025-07-29 00:00:00,,59test,,59-66942-2020,,59T125080012,,59-66942-2020,Capsule Axon 2 Mainboard 4-port wired,2025-07-29 00:00:00,2025-08-05 00:00:00,, 66876與66942共用測具*2(雙機),3,0,4,2025-08-05 00:00:00,8/5系統領,,,,3,12,,,,,,,,,,,,,,,,,函數,,,,,1,,,,,,,,,
7/30~8/5,,59test,,59-66942-0020,,59N125070038,2025-07-29 00:00:00,59-66942-0020,Capsule Axon 2 Mainboard,7/30~8/5,2025-08-07 00:00:00,, 66876與66942共用測具*2(雙機),660,0,4,2025-08-07 00:00:00,8/7系統領,,,,,,,285,1140,,270,1080,,,,,,,,,,,函數,,,,,,,,,,,,,,
2025-07-30 00:00:00,,59test,,59-66942-0020,,59T125070064,領AN77,59-66942-0020,Capsule Axon 2 Mainboard,2025-07-30 00:00:00,2025-08-07 00:00:00,, 66876與66942共用測具*2(雙機),10,0,4,2025-08-07 00:00:00,8/7系統領,,,,,,,10,40,,,,,,,,,,,,,,函數,,,,,,,,1,,,,,,
2025-07-31 00:00:00,,85ass,,85-31128-0830,,85N125060327,59-37560-0140 OK+59-37574-1030 上海7/28+55-31128-0040 7/30,85-31128-0830,cPCI-3520L-HT/8400H/M8G,2025-07-31 00:00:00,2025-08-06 00:00:00,2025-07-30 00:00:00,,28,5,0,2025-08-08 00:00:00,組裝,,,,,,,,,,28,140,組裝,,,,,,,,,,函數,,,,,,,,,,,,,,
2025-07-31 00:00:00,,85ass,,85-31128-0T00,,85N125080177,55-31128-0Q10+59-37616-1310 OK,85-31128-0T00,cPCI-3520AT/2776ME/M32/S40/GC,2025-07-31 00:00:00,2025-08-06 00:00:00,2025-07-30 00:00:00,,4,10,0,2025-08-12 00:00:00,組裝,,,,,,,,,,4,40,組裝,,,,,,,,,,函數,,,,,,,,,1,,,,,
2025-07-31 00:00:00,,85ass,,85-31128-0030,,85N125070185,59-37560-0140+59-37574-1030 OK+55-31128-0040 7/30,85-31128-0030,cPCI-3520L/8400H/M8G,2025-07-31 00:00:00,2025-08-06 00:00:00,2025-07-30 00:00:00,,1,15,0,2025-08-15 00:00:00,組裝,,,,,,,,,,1,15,組裝,,,,,,,,,,函數,,,,,,,,,1,,,,,
7/29~7/30,,85ass,,85-65320-1030,,85N125080025,55-65320-1020 7/24,85-65320-1030,cPCI-A3525KR/G4930E/M8G,7/29~7/30,2025-08-06 00:00:00,2025-07-25 00:00:00,,198,9,0,2025-08-19 00:00:00,組裝,,,,100,900,組裝,98,882,組裝,,,,,,,,,,,,,函數,,,,,,,,,,,,,,
7/30~8/5,,85test,,85-65320-1030,,85N125080025,55-65320-1020 7/24,85-65320-1030,cPCI-A3525KR/G4930E/M8G,7/30~8/5,2025-08-06 00:00:00,,,198,0,20,2025-08-19 00:00:00,,,,,,,,59,1180,測試,58,1160,測試,45,900,測試,,,,,,,函數,,,,,,,,,,,,,,
2025-07-31 00:00:00,,85test,,85-65320-1030,,85T125050037,,85-65320-1030,cPCI-A3525KR/G4930E/M8G,2025-07-31 00:00:00,2025-08-04 00:00:00,,,1,0,20,2025-08-19 00:00:00,,,,,,,,,,,1,20,測試,,,,,,,,,,函數,,,,,,,,,1,,,,,
2025-07-30 00:00:00,,85ass,,85-31122-0050,,85N125060496,59-37545-0050 OK+55-31122-0070 7/14+59-37581-3010 7/29,85-31122-0050,cPCI-3620D/E3845/M4G/S32,2025-07-30 00:00:00,2025-08-05 00:00:00,2025-07-21 00:00:00,,4,9,0,2025-08-06 00:00:00,組裝,,,,,,,4,36,組裝,,,,,,,,,,,,,函數,,,,,,,1,,,,,,,
2025-07-31 00:00:00,,85test,,85-31122-0050,,85N125060496,,85-31122-0050,cPCI-3620D/E3845/M4G/S32,2025-07-31 00:00:00,2025-08-05 00:00:00,,,4,0,30,2025-08-06 00:00:00,,,,,,,,,,,4,120,測試,,,,,,,,,,函數,,,,,,,,,1,,,,,
2025-07-30 00:00:00,,85ass,,85-31122-0650,,85N125070217,55-31122-0070 7/14+59-37581-3010 7/29,85-31122-0650,ASM cPCI-3620/E3845/M4G/S32,2025-07-30 00:00:00,2025-08-05 00:00:00,2025-07-21 00:00:00,,2,9,0,2025-08-22 00:00:00,組裝,,,,,,,2,18,組裝,,,,,,,,,,,,,函數,,,,,,,1,,,,,,,
2025-07-31 00:00:00,,85test,,85-31122-0650,,85N125070217,,85-31122-0650,ASM cPCI-3620/E3845/M4G/S32,2025-07-31 00:00:00,2025-08-05 00:00:00,,,2,0,30,2025-08-22 00:00:00,,,,,,,,,,,2,60,測試,,,,,,,,,,函數,,,,,,,,,1,,,,,
2025-08-01 00:00:00,,85test,,91-31424-012E,,91T125080018,,91-31424-012E,cPCI-6940/D1539/M16-0/CETC32(EA)(RCI),2025-08-01 00:00:00,2025-08-05 00:00:00,,,2,0,40,2025-08-12 00:00:00,過保重測,,,,,,,,,,,,,2,80,測試,,,,,,,函數,,,,,,,,,,,1,,,
2025-07-30 00:00:00,,85ass,,85-31426-0C00,,85N125070186,55-31426-0B20 7/29,85-31426-0C00,cPCI-6540/9850HE/M0-32,2025-07-30 00:00:00,2025-08-05 00:00:00,2025-07-21 00:00:00,,14,5,0,2025-08-06 00:00:00,組裝,,,,,,,14,70,組裝,,,,,,,,,,,,,函數,,,,,,,,,,,,,,
2025-07-31 00:00:00,,85test,,85-31426-0C00,,85N125070186,,85-31426-0C00,cPCI-6540/9850HE/M0-32,2025-07-31 00:00:00,2025-08-05 00:00:00,,,14,0,20,2025-08-06 00:00:00,,,,,,,,,,,14,280,測試,,,,,,,,,,函數,,,,,,,,,,,,,,
2025-07-30 00:00:00,,85ass,,85-72128-4350,,85N125070294,55-72128-4350 7/29,85-72128-4350,ASH-SL-i3-6100E/S4G/JRC-ETT,2025-07-30 00:00:00,2025-08-06 00:00:00,2025-07-21 00:00:00,,400,2,0,2025-08-20 00:00:00,組裝,,,,,,,400,800,組裝,,,,,,,,,,,,,函數,,,,,,,,,,,,,,
