Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,2025-09-01 00:00:00,Monday,Unnamed: 21,2025-09-02 00:00:00,Tuesday,Unnamed: 24,2025-09-03 00:00:00,Wednesday,Unnamed: 27,2025-09-04 00:00:00,Thursday,Unnamed: 30,2025-09-05 00:00:00,Friday,Unnamed: 33,2025-09-06 00:00:00,Saturday,Unnamed: 36,2025-09-07 00:00:00,Sunday ,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,2025-09-01 00:00:00.1,Unnamed: 44,2025-09-02 00:00:00.1,Unnamed: 46,2025-09-03 00:00:00.1,Unnamed: 48,2025-09-04 00:00:00.1,Unnamed: 50,2025-09-05 00:00:00.1,Unnamed: 52,2025-09-06 00:00:00.1,Unnamed: 54
9/2~9/3,,59test,,59-72215-2160,,59N125100044,2025-09-01 00:00:00,59-72215-2160,cExpress-KL-i3-7100U/WAT,9/2~9/3,2025-09-04 00:00:00,,"72213/72215共用,測具*4(雙機)",144,0,19.5,2025-09-09 00:00:00,測具4套,,,,120,2340,,24,468,,,,,,,,,,,,,,函數,,,,,,,,,,,,,,
9/3~9/4,,59test,,59-72215-1140,,59N125080259,2025-09-02 00:00:00,59-72215-1140,cExpress-KL-i5-7300U/SMD,9/3~9/4,2025-09-05 00:00:00,,"72213/72215共用,測具*4(雙機)",100,0,22.75,2025-09-16 00:00:00,測具4套,,,,,,,80,1820,,20,455,,,,,,,,,,,函數,,,,,,,,,,,,,,
2025-09-02 00:00:00,,59test,,59-A1033-301E,,59E125080135,55-A1033-301E 9/1,59-A1033-301E,"SP2-IMX8-Q, 2GB, 32GB,12V, Fujifilm",2025-09-02 00:00:00,2025-09-05 00:00:00,,生產過,50,0,6,2025-09-05 00:00:00,9/5系統領,,,,50,300,,,,,,,,,,,,,,,,,函數,,,,,,,,,,,,,,
9/2~9/4,,59test,,59-72218-0310,,59N125060501,2025-09-02 00:00:00,59-72218-0310,cExpress-TL-i7-1185G7E/eDP/TPM/ACAL,9/2~9/4,2025-09-05 00:00:00,,,60,0,33.480000000000004,2025-09-16 00:00:00,,,,,15,502.20000000000005,,35,1171.8000000000002,,10,334.80000000000007,,,,,,,,,,,函數,,,,,,,,,,1,,,,
2025-09-04 00:00:00,,59test,,59-72218-1510,,59N125080162,2025-09-04 00:00:00,59-72218-1510,cExpress-TL-i5-1145G7E/TPM/TXT/ACAL,2025-09-04 00:00:00,2025-09-05 00:00:00,,,20,0,16.5,2025-09-16 00:00:00,,,,,,,,,,,20,330,,,,,,,,,,,函數,,,,,,,,,,,,,,
2025-09-04 00:00:00,,59test,,59-72218-2210,,59N125080161,2025-09-04 00:00:00,59-72218-2210,cExpress-TL-i3-1115G4E/TPM/ACAL,2025-09-04 00:00:00,2025-09-05 00:00:00,,,12,0,14.3,2025-09-16 00:00:00,,,,,,,,,,,12,171.60000000000002,,,,,,,,,,,函數,,,,,,,,,,,,,,
9/5~9/8,,59test,,59-72218-1050,,59N125080124,2025-09-04 00:00:00,59-72218-1050,cExpress-TL-i5-1145G7E,9/5~9/8,2025-09-09 00:00:00,9/6未排,,106,0,14.3,2025-09-16 00:00:00,,,,,,,,,,,,,,70,1001,,,,,,,,函數,,,,,,,,,,,,,,
2025-09-01 00:00:00,,59test,,59-65439-00B0,,59N125080219,2025-08-29 00:00:00,59-65439-00B0,UNP aBP-5205AX,2025-09-01 00:00:00,2025-09-03 00:00:00,,,48,0,2.67,2025-09-03 00:00:00,9/3系統領,48,128.16,,,,,,,,,,,,,,,,,,,,函數,,,,,,,,,,,,,,
2025-09-03 00:00:00,,59test,,59-65437-0010,,59N125100049,2025-09-02 00:00:00,59-65437-0010,UNP aDB-1520,2025-09-03 00:00:00,2025-09-05 00:00:00,,,60,0,0.5,2025-09-05 00:00:00,9/5系統領,,,,,,,60,30,,,,,,,,,,,,,,函數,,,,,,,,,,,,,,
2025-09-01 00:00:00,,59test,,59-65A26-0020,,59N125090024,2025-08-29 00:00:00,59-65A26-0020,DB-6636PCIE,2025-09-01 00:00:00,2025-09-02 00:00:00,,,100,0,7,2025-09-16 00:00:00,85N125090024,100,700,,,,,,,,,,,,,,,,,,,,函數,,,,,,,,,,,,,,
2025-09-01 00:00:00,,59test,,59-32022-0010,,59N125090045,2025-08-29 00:00:00,59-32022-0010,ADM-AL30 AFM board,2025-09-01 00:00:00,2025-09-05 00:00:00,,,24,0,20,2025-09-05 00:00:00,9/5系統領,24,480,,,,,,,,,,,,,,,,,,,,函數,,,,,,,,,,,,,,
2025-09-03 00:00:00,,59test,,59-33327-0010,,59N125090046,2025-09-02 00:00:00,59-33327-0010,ADM-AL30 BP board,2025-09-03 00:00:00,2025-09-05 00:00:00,,,24,0,10,2025-09-05 00:00:00,9/5系統領,,,,,,,24,240,,,,,,,,,,,,,,函數,,,,,,,,,,,,,,
2025-09-03 00:00:00,,59test,,59-33327-0010,,59T125090001,,59-33327-0010,ADM-AL30 BP board,2025-09-03 00:00:00,2025-09-05 00:00:00,,,2,0,10,2025-09-05 00:00:00,9/5系統領,,,,,,,2,20,,,,,,,,,,,,,,函數,,,,,,,1,,,,,,,
00:00:00,,,,00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,函數,,,,,,,,,,,,,,
00:00:00,,,,00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,函數,,,,,,,,,,,,,,
00:00:00,,,,00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,函數,,,,,,,,,,,,,,
00:00:00,,,,00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,函數,,,,,,,,,,,,,,
00:00:00,,,,00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,函數,,,,,,,,,,,,,,
00:00:00,,,,00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,函數,,,,,,,,,,,,,,
00:00:00,,,,00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,函數,,,,,,,,,,,,,,
00:00:00,,,,00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,函數,,,,,,,,,,,,,,
00:00:00,,,,00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,函數,,,,,,,,,,,,,,
00:00:00,,,,00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,函數,,,,,,,,,,,,,,
00:00:00,,,,00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,函數,,,,,,,,,,,,,,
00:00:00,,,,00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,函數,,,,,,,,,,,,,,
00:00:00,,,,00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,函數,,,,,,,,,,,,,,
00:00:00,,,,00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,函數,,,,,,,,,,,,,,
00:00:00,,,,00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,函數,,,,,,,,,,,,,,
00:00:00,,,,00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,函數,,,,,,,,,,,,,,
00:00:00,,,,00:00:00,,,,,,,,,,,,,,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,總數量,總工時,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,當日總工時,259,3071.16,,240,3849.7200000000003,,270,3749.8,,68,1291.4,,121,1613,,0,0,,0,0,,958,13575.080000000002,,0,1,1,0,1,0,0,2,0,0,0,0
,,,,,,,,,,,,,,,,,,,0,-6.204209523809524,,1,-5.833466666666666,,1,-5.881047619047619,,0,-7.051714285714286,,0,-5.731904761904762,,0,0,,,,,,-30.70234285714286,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,35,460,16100,35,460,16100,35,460,16100,35,460,16100,35,390,13650,25,460,11500,,,,,33.333333333333336,,,,,,,,,,,,,
,,59test,,,,,,,,,,,,,,,,59,35,640,22220,35,640,22220,35,640,22220,35,640,22220,35,640,22220,25,460,11500,,,,,33.333333333333336,,,,,,,,,,,,,
,,85ass,,,,,,,,,,,,,,,,85,共計35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,91階,,,,,,,,,,,,,,,,91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,公式 All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,組裝,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,生產過,,,,,,,,測試,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,DIP-Coating,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,ETT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
