Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,2025-03-03 00:00:00,Monday,Unnamed: 21,2025-03-04 00:00:00,Tuesday,Unnamed: 24,2025-03-05 00:00:00,Wednesday,Unnamed: 27,2025-03-06 00:00:00,Thursday,Unnamed: 30,2025-03-07 00:00:00,Friday,Unnamed: 33,2025-03-08 00:00:00,Saturday,Unnamed: 36,2025-03-09 00:00:00,Sunday ,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,2025-03-03 00:00:00.1,Unnamed: 44,2025-03-04 00:00:00.1,Unnamed: 46,2025-03-05 00:00:00.1,Unnamed: 48,2025-03-06 00:00:00.1,Unnamed: 50,2025-03-07 00:00:00.1,Unnamed: 52,2025-03-08 00:00:00.1,Unnamed: 54
2025-03-06 00:00:00,,59test,,59-72132-0120,,59T125030012,,59-72132-0120,Express-DN7-C3808/FJT,2025-03-06 00:00:00,2025-03-07 00:00:00,,,2,0,20,2025-03-07 00:00:00,"急件,3/7包(91N125020132)",,,,,,,,,,2,40,,,,,,,,,,,函數,,,,,,,,,1,,,,,
3/8~3/10,,59test,,59-72134-2110,,59N125020436,3/7 SMT,59-72134-2110,Express-BD74-D1577/TPM2.0/CWC,3/8~3/10,2025-03-11 00:00:00,,,62,0,27,2025-03-12 00:00:00,"急件,(重要訂單)",,,,,,,,,,,,,,,,33,891,,,,,函數,,,,,,,,,,,,,,
2025-03-03 00:00:00,,59test,,59-72138-F020,,59N125030247,2025-03-01 00:00:00,59-72138-F020,Express-TL-i7-11850HE-VGA,2025-03-03 00:00:00,2025-03-04 00:00:00,,,6,0,18.2,2025-03-06 00:00:00,,6,109.19999999999999,,,,,,,,,,,,,,,,,,,,函數,,,,1,,,,,,,,,,
2025-03-04 00:00:00,,59test,,59-72138-C030,,59N124120460,2025-03-04 00:00:00,59-72138-C030,t1Express-TL-W-11865MRE-4DIMM,2025-03-04 00:00:00,2025-03-05 00:00:00,2025-02-25 00:00:00,,6,0,18.2,2025-03-11 00:00:00,,,,,6,109.19999999999999,,,,,,,,,,,,,,,,,函數,,,,,,1,,,,,,,,
2025-03-03 00:00:00,,59test,,59-72139-J02E,,59E125010200,55-72139-J02E 2/27,59-72139-J02E,t1Express-RLP-i7-13800HRE-VGA,2025-03-03 00:00:00,2025-03-04 00:00:00,,生產過,6,0,19.5,2025-03-11 00:00:00,,6,117,,,,,,,,,,,,,,,,,,,,函數,,,,1,,,,,,,,,,
2025-03-07 00:00:00,,59test,,59-72139-K020,,59R125010031,OK,59-72139-K020,Express-RLP-i7-13800HE,2025-03-07 00:00:00,2025-03-10 00:00:00,2/4重工,2/20未測-重排,1,0,19.5,2025-03-10 00:00:00,SRR需求,,,,,,,,,,,,,1,19.5,,,,,,,,函數,,,,,,,,,,,1,,,
2025-03-07 00:00:00,,59test,,59-72139-604E,,59R125020007,3/6新增,59-72139-604E,Express-ADP-i7-1265UE,2025-03-07 00:00:00,2025-03-12 00:00:00,3/6重工,PCC-Clare告知不需驗證,4,0,19.5,2025-03-12 00:00:00,SRR需求,,,,,,,,,,,,,4,78,,,,,,,,函數,,,,,,,,,,,1,,,
3/6~3/11,,59test,,59-72210-00J0,,59E125020206,55-72210-00J0 3/4,59-72210-00J0,cExpress-BT2-E3845,3/6~3/11,2025-03-12 00:00:00,,PE(Bohung)驗證,16,0,8.5,2025-03-26 00:00:00,"3/6~3/10 PE(Bohung)驗證,3/11接測,3/13接85E125020206(ETT)",,,,,,,0,0,PE驗證,0,0,PE驗證,0,0,PE驗證,,,,,,,函數,,,,,,,,,,,,,,
3/4~3/5,,59test,,59-72213-0340,,59N125030081,2025-03-04 00:00:00,59-72213-0340,t2cExpress-SL-i7-6600U/Datasol,3/4~3/5,2025-03-06 00:00:00,,"72213/72215共用,測具*4(雙機)",54,0,22.1,2025-03-18 00:00:00,測具4套(重要訂單),,,,35,773.5,,19,419.90000000000003,,,,,,,,,,,,,,函數,,,,,,,,,,,,,,
2025-03-05 00:00:00,,59test,,59-72217-6020,,59N125010471,2025-03-05 00:00:00,59-72217-6020,cExpress-EL-J6426,2025-03-05 00:00:00,2025-03-06 00:00:00,,,6,0,22.5,2025-03-18 00:00:00,,,,,,,,6,135,,,,,,,,,,,,,,函數,,,,,,,,1,,,,,,
3/6~3/8,,59test,,59-72217-9040,,59N125010342,2025-03-06 00:00:00,59-72217-9040,t1cExpress-EL-x6425RE,3/6~3/8,2025-03-10 00:00:00,客戶稽核,,74,0,22.5,2025-03-11 00:00:00,,,,,,,,,,,20,450,,45,1012.5,,9,202.5,,,,,函數,,,,,,,,,,,,,,1
2025-03-05 00:00:00,,59test,,59-72218-2050,,59N125050083,2025-03-05 00:00:00,59-72218-2050,cExpress-TL-i3-1115G4E,2025-03-05 00:00:00,2025-03-06 00:00:00,,,6,0,14.3,2025-03-10 00:00:00,,,,,,,,6,85.80000000000001,,,,,,,,,,,,,,函數,,,,,,,,1,,,,,,
2/26~3/3,,59test,,59-72220-102E,,59E125040104,55-72220-102E 2/25 SMT,59-72220-102E,cExpress-ALN-x7211E-4G,2/26~3/3,2025-03-04 00:00:00,,PE(Ken Liu)驗證,6,0,17.55,2025-03-05 00:00:00,"2/26~2/27 PE(Ken Liu)驗證,3/3接測",6,105.30000000000001,,,,,,,,,,,,,,,,,,,,函數,,,,1,,,,,,,,,,
2025-03-07 00:00:00,,85test,,85-72220-221E,,85R125020089,3/4 OK,85-72220-221E,ASH-cExpress-ALN-N97-8G/Mettler,2025-03-07 00:00:00,2025-03-12 00:00:00,3/4重工,,1,0,20.15,2025-03-12 00:00:00,PCC-Jessie需求,,,,,,,,,,,,,1,20.15,測試,,,,,,,函數,,,,,,,,,,,1,,,
2025-03-07 00:00:00,,59test,,59-72221-4010,,59N125020370,2025-03-07 00:00:00,59-72221-4010,cExpress-MTL-125H,2025-03-07 00:00:00,2025-03-10 00:00:00,,,6,0,20.15,2025-03-13 00:00:00,91N125020370,,,,,,,,,,,,,6,120.89999999999999,,,,,,,,函數,,,,,,,,,,,,1,,
2025-03-07 00:00:00,,59test,,59-72221-4010,,59T125030025,,59-72221-4010,cExpress-MTL-125H,2025-03-07 00:00:00,2025-03-10 00:00:00,,,1,0,20.15,2025-03-13 00:00:00,91N125020156,,,,,,,,,,,,,1,20.15,,,,,,,,函數,,,,,,,,,,,1,,,
3/5~3/6,,59test,,59-72307-S00E,,59E125030140,55-72307-S00E 2/24,59-72307-S00E,t1nanoX-EL-x6414RE-8G-32G/EMD,3/5~3/6,2025-03-07 00:00:00,,PE(Bohung)驗證,6,0,22,2025-03-12 00:00:00,"3/5 PE(Bohung)驗證,3/6接測",,,,,,,0,0,PE驗證,6,132,,,,,,,,,,,函數,,,,,,,,,,1,,,,
2025-03-07 00:00:00,,59test,,59-72516-200E,,59E125030048,55-72516-200E OK,59-72516-200E,LEC-MTK-I1200-8G-64G-CT,2025-03-07 00:00:00,2025-03-10 00:00:00,,生產過,6,0,20,2025-03-11 00:00:00,,,,,,,,,,,,,,6,120,,,,,,,,函數,,,,,,,,,,,,1,,
3/3~3/4,,59test,,59-72517-1510,,59N125030086,3/1 SMT,59-72517-1510,LEC-iMX8MM-Q-2G-32G-ER/TA,3/3~3/4,2025-03-05 00:00:00,,單機測具*2,630,0,6,2025-03-26 00:00:00,測具2套,390,2340,,240,1440,,,,,,,,,,,,,,,,,函數,,,,,,,,,,,,,,
2025-03-03 00:00:00,,59test,,59-77107-0020,,59N125020217,2025-03-03 00:00:00,59-77107-0020,Express-BASE6 R3.1,2025-03-03 00:00:00,2025-03-04 00:00:00,,,14,0,20,2025-03-07 00:00:00,SRR需求+91N125020343,14,280,,,,,,,,,,,,,,,,,,,,函數,,,,,,,,,,,,,,
3/4~3/6,,59test,,59-7B005-010E,,59E125020131,55-7B005-010E 2/26,59-7B005-010E,AmITX-AD-G/Q670E/GOMA,3/4~3/6,2025-03-07 00:00:00,,PE(Byron)驗證,12,0,28,2025-03-14 00:00:00,"3/4~3/5 PE(Byron)驗證,3/6接測(重要訂單)",,,,0,0,PE驗證,0,0,PE驗證,12,336,,,,,,,,,,,函數,,,,,,,,,,,,,,
2025-03-07 00:00:00,,59test,,91-7C005-5110,,91R125020008,,91-7C005-5110,MXM-A1000-4G-35W,2025-03-07 00:00:00,2025-03-08 00:00:00,3/6重工,,16,0,4,2025-03-08 00:00:00,"急件,3/8包",,,,,,,,,,,,,16,64,,,,,,,,函數,,,,,,,,,,,,,,
2025-03-04 00:00:00,,59test,,59-7C006-1120,,59N125030410,2025-03-04 00:00:00,59-7C006-1120,MXM-A500-4G-40W,2025-03-04 00:00:00,2025-03-05 00:00:00,,,26,0,4,2025-03-11 00:00:00,,,,,26,104,,,,,,,,,,,,,,,,,函數,,,,,,,,,,,,,,
2025-03-05 00:00:00,,59test,,59-7C008-0010,,59N125030262,2025-03-05 00:00:00,59-7C008-0010,EGX-MXM-AD2000,2025-03-05 00:00:00,2025-03-06 00:00:00,,,22,0,6,2025-03-18 00:00:00,3/10接85E125030165+85E125030125(ETT+Coating),,,,,,,22,132,,,,,,,,,,,,,,函數,,,,,,,,,,,,,,
3/7~3/11,,59test,,59-7C009-001E,,59E124100395,55-7C009-001E 3/6,59-7C009-001E,EGX-MXM-AD3500,3/7~3/11,2025-03-12 00:00:00,,PE(Byron)驗證,20,0,20,2025-03-14 00:00:00,"3/7~3/10 PE(Byron)驗證,3/11接測(重要訂單)",,,,,,,,,,,,,0,0,PE驗證,,,,,,,函數,,,,,,,,,,,,,,
2025-03-04 00:00:00,,85test,,91-7C003-F00E,,91R125030022,,91-7C003-F00E,EGX-MXM-T1000/IGT,2025-03-04 00:00:00,2025-03-04 00:00:00,5F重工,,235,1,2,2025-03-04 00:00:00,"急件,只作on board,3/4晚上包裝",,,,235,705,,,,,,,,,,,,,,,,,函數,,,,,,,,,,,,,,
2025-03-04 00:00:00,,85test,,85-7C003-F00E,,85R125030023,,85-7C003-F00E,EGX-MXM-T1000/IGT,2025-03-04 00:00:00,2025-03-04 00:00:00,5F重工,,5,2,4,2025-03-04 00:00:00,"急件,只作on board,3/4晚上包裝(91E125030318)",,,,5,30,,,,,,,,,,,,,,,,,函數,,,,,1,,,,,,,,,
2025-03-06 00:00:00,,59test,,59-44842-0010,,59N125020278,2025-03-05 00:00:00,59-44842-0010,ABX-230AFM-4USB2,2025-03-06 00:00:00,2025-03-12 00:00:00,,,200,0,3.5,2025-03-12 00:00:00,3/12系統領(重要訂單),,,,,,,,,,200,700,,,,,,,,,,,函數,,,,,,,,,,,,,,
3/7~3/10,,59test,,59-44835-AC50,,59N125030072,2025-03-07 00:00:00,59-44835-AC50,"ABX-220-EHL/SRDNA, X02",3/7~3/10,2025-03-12 00:00:00,,,104,0,20,2025-03-12 00:00:00,3/12系統領(重要訂單),,,,,,,,,,,,,15,300,,45,900,,,,,函數,,,,,,,,,,,,,,
2025-03-07 00:00:00,,59test,,59-44835-AC50,,59T125030005,2025-03-07 00:00:00,59-44835-AC50,"ABX-220-EHL/SRDNA, X02",2025-03-07 00:00:00,2025-03-12 00:00:00,,,7,0,20,2025-03-12 00:00:00,3/12系統領(重要訂單),,,,,,,,,,,,,7,140,,,,,,,,函數,,,,,,,,,,,,1,,
2025-03-05 00:00:00,,59test,,59-32022-002E,,59E125020209,55-32022-002E 3/4,59-32022-002E,ADM-AL30 AFM board,2025-03-05 00:00:00,2025-03-10 00:00:00,,生產過,20,0,20,2025-03-10 00:00:00,PCC-Chloe需求,,,,,,,20,400,,,,,,,,,,,,,,函數,,,,,,,,,,,,,,
2025-03-05 00:00:00,,59test,,59-32022-002E,,59T125030001,,59-32022-002E,ADM-AL30 AFM board,2025-03-05 00:00:00,2025-03-10 00:00:00,,生產過,1,0,20,2025-03-10 00:00:00,PCC-Chloe需求,,,,,,,1,20,,,,,,,,,,,,,,函數,,,,,,,1,,,,,,,
2025-03-03 00:00:00,,59test,,59-7B501-020E,,59E125020298,55-7B501-020E 2/5,59-7B501-020E,ADi-BSB1/Everi,2025-03-03 00:00:00,2025-03-13 00:00:00,可延,生產過,120,0,7,2025-03-13 00:00:00,3/13系統領,120,840,,,,,,,,,,,,,,,,,,,,函數,,,,,,,,,,,,,,
3/3~3/4,,59test,,59-66942-1010,,59N125030049,2025-03-01 00:00:00,59-66942-1010,Capsule Axon 2 Mainboard 1-Serial,3/3~3/4,2025-03-05 00:00:00,,PE(Ken XD)驗證,240,0,4,2025-03-05 00:00:00,"3/3 PE(Ken XD)驗證,3/4接測,3/5系統領(重要訂單)",0,0,PE驗證,240,960,,,,,,,,,,,,,,,,,函數,,,,,,,,,,,,,,
3/4~3/6,,59test,,59-66942-0010,,59N125030007,2025-03-04 00:00:00,59-66942-0010,Capsule Axon 2 Mainboard,3/4~3/6,2025-03-07 00:00:00,03.93-F0091-104E, 66876與66942共用測具*2(雙機),540,0,4,2025-03-07 00:00:00,"急件,3/7系統領*380(重要訂單)",,,,50,200,,290,1160,,200,800,,,,,,,,,,,函數,,,,,,,,,,,,,,
3/6~3/7,,59test,,59-66876-0010,,59N125030052,2025-03-06 00:00:00,59-66876-0010,Capsule Axon 2 Serial Daughterboard,3/6~3/7,2025-03-10 00:00:00,, 66876與66942共用測具*2(雙機),342,0,3.25,2025-03-10 00:00:00,3/10系統領(重要訂單),,,,,,,,,,100,325,,242,786.5,,,,,,,,函數,,,,,,,,,,,,,,
2025-03-03 00:00:00,,85ass,,85-77522-106E,,85E125020269,55-79028-005E OK+55-77522-002E 2/22+59-72131-2470 2/25,85-77522-106E,ASH-CECAR-ARIS-CF-i3-8100H,2025-03-03 00:00:00,2025-03-04 00:00:00,,,200,3,0,2025-03-05 00:00:00,"急件,後組(分批送驗)(重要訂單)",200,600,後組,,,,,,,,,,,,,,,,,,,函數,,,,,,,,,,,,,,
2025-03-03 00:00:00,,85ass,,85-77522-106E,,85E125020270,55-77522-002E 2/19+55-79028-005E 2/20+59-72131-2470 2/26,85-77522-106E,ASH-CECAR-ARIS-CF-i3-8100H,2025-03-03 00:00:00,2025-03-06 00:00:00,2025-02-24 00:00:00,生產過,200,12,0,2025-03-07 00:00:00,"急件,組裝(重要訂單)",200,2400,組裝,,,,,,,,,,,,,,,,,,,函數,,,,,,,,,,,,,,
2025-03-04 00:00:00,,85test,,85-77522-106E,,85E125020270,55-77522-002E 2/19+55-79028-005E 2/20+59-72131-2470 2/26,85-77522-106E,ASH-CECAR-ARIS-CF-i3-8100H,2025-03-04 00:00:00,2025-03-06 00:00:00,2502.91-77522-106E-3,測具*4(雙機),200,0,9.1,2025-03-07 00:00:00,"急件,測試,測具4套(重要訂單)",,,,200,1820,測試,,,,,,,,,,,,,,,,函數,,,,,,,,,,,,,,
2025-03-05 00:00:00,,85ass,,85-77522-106E,,85E125020270,,85-77522-106E,ASH-CECAR-ARIS-CF-i3-8100H,2025-03-05 00:00:00,2025-03-06 00:00:00,,,200,3,0,2025-03-07 00:00:00,"急件,後組(分批送驗)(重要訂單)",,,,,,,200,600,後組,,,,,,,,,,,,,函數,,,,,,,,,,,,,,
2025-03-04 00:00:00,,85ass,,85-77522-106E,,85E125020271,55-77522-002E 2/19+55-79028-005E 2/20+59-72131-2470 2/27,85-77522-106E,ASH-CECAR-ARIS-CF-i3-8100H,2025-03-04 00:00:00,2025-03-07 00:00:00,2025-02-24 00:00:00,生產過,200,12,0,2025-03-10 00:00:00,"急件,組裝(重要訂單)",,,,200,2400,組裝,,,,,,,,,,,,,,,,函數,,,,,,,,,,,,,,
2025-03-05 00:00:00,,85test,,85-77522-106E,,85E125020271,,85-77522-106E,ASH-CECAR-ARIS-CF-i3-8100H,2025-03-05 00:00:00,2025-03-07 00:00:00,2502.91-77522-106E-3,測具*4(雙機),200,0,9.1,2025-03-10 00:00:00,"急件,測試,測具4套(重要訂單)",,,,,,,200,1820,測試,,,,,,,,,,,,,函數,,,,,,,,,,,,,,
2025-03-06 00:00:00,,85ass,,85-77522-106E,,85E125020271,,85-77522-106E,ASH-CECAR-ARIS-CF-i3-8100H,2025-03-06 00:00:00,2025-03-07 00:00:00,,,200,3,0,2025-03-10 00:00:00,"急件,後組(分批送驗)(重要訂單)",,,,,,,,,,200,600,後組,,,,,,,,,,函數,,,,,,,,,,,,,,
2025-03-05 00:00:00,,85ass,,85-77522-106E,,85E125020272,55-79028-005E 2/25+55-77522-002E+59-72131-2470 3/3,85-77522-106E,ASH-CECAR-ARIS-CF-i3-8100H,2025-03-05 00:00:00,2025-03-10 00:00:00,2025-02-24 00:00:00,生產過,200,12,0,2025-03-11 00:00:00,"急件,組裝(重要訂單)",,,,,,,200,2400,組裝,,,,,,,,,,,,,函數,,,,,,,,,,,,,,
2025-03-06 00:00:00,,85test,,85-77522-106E,,85E125020272,,85-77522-106E,ASH-CECAR-ARIS-CF-i3-8100H,2025-03-06 00:00:00,2025-03-10 00:00:00,2502.91-77522-106E-3,測具*4(雙機),200,0,9.1,2025-03-11 00:00:00,"急件,測試,測具4套(重要訂單)",,,,,,,,,,200,1820,測試,,,,,,,,,,函數,,,,,,,,,,,,,,
2025-03-07 00:00:00,,85ass,,85-77522-106E,,85E125020272,,85-77522-106E,ASH-CECAR-ARIS-CF-i3-8100H,2025-03-07 00:00:00,2025-03-10 00:00:00,,,200,3,0,2025-03-11 00:00:00,"急件,後組(分批送驗)(重要訂單)",,,,,,,,,,,,,200,600,後組,,,,,,,函數,,,,,,,,,,,,,,
2025-03-06 00:00:00,,85ass,,85-77522-106E,,85E125020273,55-79028-005E 2/25+55-77522-002E 3/3+59-72131-2470 3/4,85-77522-106E,ASH-CECAR-ARIS-CF-i3-8100H,2025-03-06 00:00:00,2025-03-10 00:00:00,2025-02-24 00:00:00,生產過,170,12,0,2025-03-14 00:00:00,"急件,組裝(重要訂單)",,,,,,,,,,170,2040,組裝,,,,,,,,,,函數,,,,,,,,,,,,,,
2025-03-07 00:00:00,,85test,,85-77522-106E,,85E125020273,,85-77522-106E,ASH-CECAR-ARIS-CF-i3-8100H,2025-03-07 00:00:00,2025-03-10 00:00:00,2502.91-77522-106E-3,測具*4(雙機),170,0,9.1,2025-03-14 00:00:00,"急件,測試,測具4套(重要訂單)",,,,,,,,,,,,,170,1547,測試,,,,,,,函數,,,,,,,,,,,,,,
2025-03-08 00:00:00,,85ass,,85-77522-106E,,85E125020273,,85-77522-106E,ASH-CECAR-ARIS-CF-i3-8100H,2025-03-08 00:00:00,2025-03-10 00:00:00,,,170,3,0,2025-03-14 00:00:00,"急件,後組(分批送驗)(重要訂單)",,,,,,,,,,,,,,,,170,510,後組,,,,函數,,,,,,,,,,,,,,
3/5~3/6,,85ass,,85-73102-824E,,85E125040058,59-77106-0030 ok+59-73102-1050 3/4,85-73102-824E,ASM-HPC-ALT-M96-28,3/5~3/6,2025-03-10 00:00:00,2025-03-03 00:00:00,PE(Alan)驗證,3,5,0,2025-03-11 00:00:00,"3/5 PE(Alan)驗證,3/6接 組裝",,,,,,,0,0,PE驗證,3,15,組裝,,,,,,,,,,函數,,,,,,,,,1,,,,,
2025-03-07 00:00:00,,85test,,85-73102-824E,,85E125040058,,85-73102-824E,ASM-HPC-ALT-M96-28,2025-03-07 00:00:00,2025-03-10 00:00:00,,,3,0,7,2025-03-11 00:00:00,,,,,,,,,,,,,,3,21,測試,,,,,,,函數,,,,,,,,,,,1,,,
2025-03-03 00:00:00,,85ass,,85-73102-904E,,85E124120375,59-77106-0030 OK+59-73102-1050 2/27,85-73102-904E,ASH-COM-HPC-ALT,2025-03-03 00:00:00,2025-03-06 00:00:00,2025-02-27 00:00:00,生產過,6,5.5,0,2025-03-06 00:00:00,組裝,6,33,組裝,,,,,,,,,,,,,,,,,,,函數,,,,1,,,,,,,,,,
2025-03-04 00:00:00,,85test,,85-73102-904E,,85E124120375,,85-73102-904E,ASH-COM-HPC-ALT,2025-03-04 00:00:00,2025-03-06 00:00:00,,,6,0,7,2025-03-06 00:00:00,3/6系統領,,,,6,42,測試,,,,,,,,,,,,,,,,函數,,,,,,1,,,,,,,,
2025-03-03 00:00:00,,85ass,,85-73102-904E,,85E125020124,59-77106-0030 OK+59-73102-1050 2/27,85-73102-904E,ASH-COM-HPC-ALT,2025-03-03 00:00:00,2025-03-06 00:00:00,2025-02-27 00:00:00,生產過,4,5.5,0,2025-03-06 00:00:00,組裝,4,22,組裝,,,,,,,,,,,,,,,,,,,函數,,,1,,,,,,,,,,,
2025-03-04 00:00:00,,85test,,85-73102-904E,,85E125020124,,85-73102-904E,ASH-COM-HPC-ALT,2025-03-04 00:00:00,2025-03-06 00:00:00,,,4,0,7,2025-03-06 00:00:00,3/6系統領,,,,4,28,測試,,,,,,,,,,,,,,,,函數,,,,,1,,,,,,,,,
3/6~3/10,,85ass,,85-73301-201E,,85E125030194,55-73301-201E 3/5重工,85-73301-201E,COM-HPC-cRLS-i7-13700E-4DIMM-ASSY,3/6~3/10,2025-03-12 00:00:00,2025-03-05 00:00:00,PE(Alan)驗證,5,2,0,2025-03-12 00:00:00,"3/6~3/7 PE(Alan)驗證,3/10接 組裝",,,,,,,,,,0,0,PE驗證,0,0,PE驗證,,,,,,,函數,,,,,,,,,,,,,,
3/6~3/10,,85ass,,85-73301-100E,,85E125030192,59-73301-003E OK,85-73301-100E,COM-HPC-cRLS-i9-13900E-ASSY,3/6~3/10,2025-03-12 00:00:00,2025-03-05 00:00:00,PE(Alan)驗證,2,1.5,0,2025-03-18 00:00:00,"3/6~3/7 PE(Alan)驗證,3/10接 組裝",,,,,,,,,,0,0,PE驗證,0,0,PE驗證,,,,,,,函數,,,,,,,,,,,,,,
3/7~3/10,,85ass,,85-73301-130E,,85E125040118,55-73301-130E 3/6 SMT,85-73301-130E,COM-HPC-cRLS-i9-13900E/S64G-ECC/Figure,3/7~3/10,2025-03-12 00:00:00,2025-03-07 00:00:00,PE(Alan)驗證,41,2,0,2025-03-13 00:00:00,"急件,3/7 PE(Alan)驗證,3/10接 組裝(重要訂單)",,,,,,,,,,,,,0,0,PE驗證,,,,,,,函數,,,,,,,,,,,,,,
3/3~3/5,,59test,,59-37630-100E,,59E125010251,55-37630-100E 2/27,59-37630-100E,DB-P6304KR,3/3~3/5,2025-03-14 00:00:00,上線*99+1,PE(Kyle)驗證,100,0,12,2025-03-27 00:00:00,"3/3 PE(Kyle)驗證,3/4接測,3/18接85E125010251",0,0,PE驗證,55,660,,45,540,,,,,,,,,,,,,,函數,,,,,,,,,,,,,,
2/27~3/3,,59test,,59-77B05-0060,,59N124110125,2025-02-26 00:00:00,59-77B05-0060,DLAP-211 CB NX/Nano without AFM,2/27~3/3,2025-03-06 00:00:00,,,60,0,20,2025-03-06 00:00:00,系統領,20,400,,,,,,,,,,,,,,,,,,,,函數,,,,,,,,,,,,,,
2025-03-03 00:00:00,,85ass,,85-19701-0030,,85N125050115,55-19701-0010 ok,85-19701-0030,EMU-200L,2025-03-03 00:00:00,2025-03-04 00:00:00,2025-02-19 00:00:00,異常-重排,1,8,0,2025-03-05 00:00:00,"2/24 PE(Jay Huang)驗證,2/25接 組裝",1,8,組裝,,,,,,,,,,,,,,,,,,,函數,,,1,,,,,,,,,,,
2025-03-03 00:00:00,,85test,,85-19701-0030,,85N125050115,,85-19701-0030,EMU-200L,2025-03-03 00:00:00,2025-03-04 00:00:00,PE驗證Fail,,1,0,10,2025-03-05 00:00:00,,1,10,測試,,,,,,,,,,,,,,,,,,,函數,,,1,,,,,,,,,,,
2025-03-06 00:00:00,,59test,,59-66046-4210,,59T125030036,,59-66046-4210,"EMP-510 w/Fan for(i5-1145G7E)_Lan*2,fTPM",2025-03-06 00:00:00,2025-03-07 00:00:00,,,1,0,10,2025-03-07 00:00:00,3/7系統領,,,,,,,,,,1,10,,,,,,,,,,,函數,,,,,,,,,1,,,,,
2025-03-08 00:00:00,,59test,,59-23040-00A0,,59N125010431,2025-03-07 00:00:00,59-23040-00A0,UNP HSL-DI8DO8-C-XN,2025-03-08 00:00:00,2025-03-14 00:00:00,,,64,0,3,2025-03-20 00:00:00,3/11接85N125030395(重要訂單),,,,,,,,,,,,,,,,64,192,,,,,函數,,,,,,,,,,,,,,
2025-03-05 00:00:00,,59test,,59-14211-0010,,59N125020216,2025-03-04 00:00:00,59-14211-0010,NEON-ONO Carrier Board USB3,2025-03-05 00:00:00,2025-03-06 00:00:00,,,20,0,7,2025-03-06 00:00:00,3/6系統領(重要訂單),,,,,,,20,140,,,,,,,,,,,,,,函數,,,,,,,,,,,,,,
3/3~3/6,,59test,,59-65A71-0010,,59N125040009,2025-03-03 00:00:00,59-65A71-0010,NVR LED board,3/3~3/6,2025-03-10 00:00:00,,,500,0,5.5,2025-03-10 00:00:00,3/10系統領,70,385,,210,1155,,210,1155,,10,55,,,,,,,,,,,函數,,,,,,,,,,1,,,,
3/1~3/3,,85test,,85-65537-0020,,85N125020399,55-65537-0020 2/27,85-65537-0020,NVR MB,3/1~3/3,2025-03-06 00:00:00,2503.93-F0114-0020,測具*4(單機),150,0,32,2025-03-06 00:00:00,"3/6系統領,測具4套(重要訂單)",80,2560,測試,,,,,,,,,,,,,,,,,,,函數,,,,,,,,,,,,,,
2025-03-04 00:00:00,,85ass,,85-65537-0020,,85N125020400,55-65537-0020 3/3,85-65537-0020,NVR MB,2025-03-04 00:00:00,2025-03-07 00:00:00,2025-02-21 00:00:00,,150,8,0,2025-03-07 00:00:00,組裝(重要訂單),,,,150,1200,組裝,,,,,,,,,,,,,,,,函數,,,,,,,,,,,,,,
3/5~3/6,,85test,,85-65537-0020,,85N125020400,,85-65537-0020,NVR MB,3/5~3/6,2025-03-07 00:00:00,2503.93-F0114-0020,測具*4(單機),150,0,32,2025-03-07 00:00:00,"3/7系統領,測具4套(重要訂單)",,,,,,,145,4640,測試,5,160,測試,,,,,,,,,,函數,,,,,,,,,1,,,,,
2025-03-05 00:00:00,,85ass,,85-65537-0020,,85N125020401,55-65537-0020 3/4,85-65537-0020,NVR MB,2025-03-05 00:00:00,2025-03-10 00:00:00,2025-02-21 00:00:00,,149,8,0,2025-03-10 00:00:00,組裝(重要訂單),,,,,,,149,1192,組裝,,,,,,,,,,,,,函數,,,,,,,,,,,,,,
3/6~3/7,,85test,,85-65537-0020,,85N125020401,,85-65537-0020,NVR MB,3/6~3/7,2025-03-10 00:00:00,2503.93-F0114-0020,測具*4(單機),149,0,32,2025-03-10 00:00:00,"3/10系統領,測具4套(重要訂單)",,,,,,,,,,140,4480,測試,9,288,測試,,,,,,,函數,,,,,,,,,,,,1,,
2025-03-05 00:00:00,,85ass,,85-65537-0020,,85N125020482,55-65537-0020 3/4,85-65537-0020,NVR MB,2025-03-05 00:00:00,2025-03-10 00:00:00,2025-02-21 00:00:00,,1,8,0,2025-03-10 00:00:00,組裝(重要訂單),,,,,,,1,8,組裝,,,,,,,,,,,,,函數,,,,,,,1,,,,,,,
2025-03-07 00:00:00,,85test,,85-65537-0020,,85N125020482,,85-65537-0020,NVR MB,2025-03-07 00:00:00,2025-03-10 00:00:00,2503.93-F0114-0020,測具*4(單機),1,0,32,2025-03-10 00:00:00,"驗證替代料,測具4套(重要訂單)",,,,,,,,,,,,,1,32,測試,,,,,,,函數,,,,,,,,,,,1,,,
