第12週系統 生 產 計 畫,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19
3/17 (一)  加工4 主線14  (8280)  ,,,,,,,,,,120,,,,10182.5,當日總工時,1686,8376.5,,
,,,,,,,,,,102,,,,8164.5,IPC,836,7226.5,,
,,,,,,,,,預計生產,18,,,,2018,IDS,850,1150,,
,,,,,,,,,432,,,,,,NOT ENOUGH,,,,
生產日期,投產紀錄,線別,製令單號,品號,品名,完工日,料齊日,工單數量,預計生產,,線外,組裝,燒機,實際生產,備註,線外工時 ,生產工時(min),,
2025-03-18 00:00:00,,A,93N125030365,93-F0114-0120,Verint Edge NVR w/o PoE ports,2025-03-25 00:00:00,2025-03-15 00:00:00,150,20,18,0,32.95,,,下午稽核,0,659,93-F0114-01,
2025-03-18 00:00:00,,A,93E125030042,9B-D2101-0070,MLC8 Standard rear chassis,2025-03-21 00:00:00,2025-03-17 00:00:00,30,29,21,15,30,,,缺59-A1025-0060*1,435,870,9B-D2101-00,
2025-03-18 00:00:00,,A,93E125030281,IPC-100N5-U025,RK410W-13E4-E43_IU025,2025-03-24 00:00:00,2025-03-17 00:00:00,1,1,21,4,54,,,,4,54,IPC-100N5-U,
2025-03-18 00:00:00,,A,93E125030032,93-F0092-004E,Capsule Axon 2 – 8-port,2025-07-03 00:00:00,2025-03-10 00:00:00,320,80,18,0,9,,,,0,720,93-F0092-00,
2025-03-18 00:00:00,,A,93N125030175,93-SH201-1020,Image System PC Sku8 11514001,2025-03-25 00:00:00,2025-03-14 00:00:00,75,30,27,27.6,35.5,,,,828,1065,93-SH201-10,
2025-03-18 00:00:00,,E,93N125030263,93-F0120-0010,GM-070/AGS,2025-03-25 00:00:00,2025-03-14 00:00:00,144,50,,,23,無塵室(TP貼合),,材料跳票29-90070-Y000,0,1150,93-F0120-00,
2025-03-18 00:00:00,,E,93N125030263,93-F0120-0010,GM-070/AGS,2025-03-25 00:00:00,2025-03-14 00:00:00,144,44,18,17,,無塵室(TP貼合),,材料跳票29-90070-Y000,748,0,93-F0120-00,
2025-03-18 00:00:00,,A,93E125030302,93-D2303-110E,MLC-S 238 ADL for SALK (Omega),2025-04-14 00:00:00,2025-03-17 00:00:00,10,10,27,28,,,,,280,0,93-D2303-11,
2025-03-18 00:00:00,投過,A,93R125030095,93-41040-1E20,MXE-212/M4G/MT,2025-03-28 00:00:00,,10,10,,,5,,,先給測試,0,50,93-41040-1E,
2025-03-18 00:00:00,投過,A,93N125030132,AG-M9019A-CFG001A5,M9019A_A5,2025-04-14 00:00:00,2025-03-17 00:00:00,45,13,27,75,76.3,,,,975,991.9,AG-M9019A-C,
,,E,93E125030211,93-P1300-640E,"SP2-15WP-TGL-i3,8GB,w/IO,128GB,CT,MMX",2025-04-14 00:00:00,2025-03-17 00:00:00,5,5,18,,,,,1+N,0,0,93-P1300-64,
2025-03-18 00:00:00,,A,93E125030312,93-F0091-204E,Capsule Axon 2 – 4-port wired,2025-07-01 00:00:00,2025-03-13 00:00:00,180,60,18,0,8,,,PASS需出到90台,0,480,93-F0091-20,
2025-03-18 00:00:00,,A,93E125040064,93-80231-341E,cPCIS-6418U/AC/N110/SDVD,2025-04-07 00:00:00,2025-03-17 00:00:00,1,1,21,10,72,,,,10,72,93-80231-34,
3/18 (二) 加工4 主線14  (8280)  ,,,,,,,,,,234,,,,9625.9,當日總工時,3280,6111.9,,
,,,,,,,,,,180,,,,5673.9,IPC,1682,3811.8999999999996,,
,,,,,,,,,預計生產,54,,,,3952,IDS,1598,2300,,
,,,,,,,,,353,,,,,,NOT ENOUGH,,,,
生產日期,投產紀錄,線別,製令單號,品號,品名,完工日,料齊日,工單數量,預計生產,,線外,組裝,燒機,實際生產,備註,線外工時 ,生產工時(min),,
,,E,93E125030373,93-P6000-B50E,CTM-22W-M-PM,2025-06-12 00:00:00,2025-05-27 00:00:00,1,1,18,,,,,1+N,0,0,93-P6000-B5,
,,E,93E125030375,93-P6000-830E,CTM-18W-M-PM,2025-06-13 00:00:00,2025-05-27 00:00:00,1,1,18,,,,,1+N,0,0,93-P6000-83,
,,E,93E125030374,93-P6000-H10E,CTM-27W-M-PM,2025-06-17 00:00:00,2025-05-27 00:00:00,1,1,18,,,,,1+N,0,0,93-P6000-H1,
,,E,93E125030376,93-P6000-G20E,CTM-24W-M-PM,2025-06-16 00:00:00,2025-05-27 00:00:00,1,1,18,,,,,1+N,0,0,93-P6000-G2,
2025-03-19 00:00:00,,A,93E124050450,93-99B00-914E,I-AADP-128,2025-03-24 00:00:00,2025-03-11 00:00:00,5,4,18,0,6,,,1+N,0,24,93-99B00-91,
2025-03-19 00:00:00,,A,93E125030042,9B-D2101-0070,MLC8 Standard rear chassis,2025-03-21 00:00:00,2025-03-17 00:00:00,30,1,,15,30,,,,15,30,9B-D2101-00,
2025-03-19 00:00:00,,E,93R125030050,93-P1500-2010,"SP2-10WP-IMX8-2GB,32GB,12V,CT1",2025-03-27 00:00:00,2025-03-17 00:00:00,1,1,,,12.6,,,,0,12.6,93-P1500-20,
2025-03-19 00:00:00,,A,RMA125030005,AG-M9019A-CFG001A5,M9019A_A5,2025-03-22 00:00:00,,2,1,27,,30,,,,0,30,AG-M9019A-C,
2025-03-19 00:00:00,,A,RMA125010004,AG-M9019A-CFG001,M9019A,2025-03-22 00:00:00,,1,1,27,,30,,,,0,30,AG-M9019A-C,
2025-03-19 00:00:00,,A,93N125030175,93-SH201-1020,Image System PC Sku8 11514001,2025-03-25 00:00:00,2025-03-14 00:00:00,75,15,27,27.6,35.5,,,,414,532.5,93-SH201-10,
2025-03-19 00:00:00,,E,93N125030263,93-F0120-0010,GM-070/AGS,2025-03-25 00:00:00,2025-03-14 00:00:00,144,44,,,23,無塵室(TP貼合),,材料跳票29-90070-Y000,0,1012,93-F0120-00,
2025-03-19 00:00:00,,A,93E125020099,9B-D2303-100E,"MLC-S, i5 CPU(12th), AC, rear chassis",2025-04-02 00:00:00,2025-03-17 00:00:00,90,45,27,15,30,,,,675,1350,9B-D2303-10,
2025-03-19 00:00:00,,A,93E125030325,93-D1300-113E,MLC-133-AL EIZO,2025-03-25 00:00:00,2025-03-12 00:00:00,16,16,24,15,38,,,,240,608,93-D1300-11,
2025-03-19 00:00:00,,A,93N125030020,93-41050-A250,Dell Embedded Gateway EGW-3200-0KR44F,2025-03-27 00:00:00,2025-03-18 00:00:00,140,70,18,0,39.1,,,,0,2737,93-41050-A2,
2025-03-19 00:00:00,,A,93N125030145,93-SHT02-A010,Triton S1 HRX,2025-03-27 00:00:00,2025-03-18 00:00:00,25,25,18,0,13.5,,,,0,337.5,93-SHT02-A0,
2025-03-19 00:00:00,,E,93R124100066,93-P7000-H010,IM-270,2025-03-24 00:00:00,2025-03-12 00:00:00,6,6,27,10.5,21,,,,63,126,93-P7000-H0,
,,A,93R125020001,93-F0091-204E,Capsule Axon 2 – 4-port wired,2025-08-05 00:00:00,00:00:00,66,66,,,8,,,,,528,,
2025-03-19 00:00:00,,A,93R125030074,IPC-100N5-U025,RK410W-13E4-E43_IU025,2025-03-25 00:00:00,2025-03-17 00:00:00,1,1,,,54,,0,,0,54,IPC-100N5-U,
2025-03-19 00:00:00,,A,93E125050023,IPC-117N7-U004,RK620W-13E4-E47_IU004,2025-03-25 00:00:00,2025-03-17 00:00:00,5,5,21,4,54,,,,20,270,IPC-117N7-U,
2025-03-19 00:00:00,,A,93E125020352,IPC-117N5-T003,RK620W-13E2-E43_IT003,2025-03-28 00:00:00,2025-03-17 00:00:00,1,1,21,4,54,,,,4,54,IPC-117N5-T,
2025-03-19 00:00:00,,A,93E125040086,93-41053-0020-10,MVP-6227/M32G,2025-04-01 00:00:00,2025-03-17 00:00:00,2,2,21,4.6,15.5,,,,9.2,31,93-41053-00,
2025-03-19 00:00:00,,A,93E125040087,93-41052-4030-10,MVP-5207/M32G,2025-04-01 00:00:00,2025-03-17 00:00:00,2,2,21,4.3,26,,,,8.6,52,93-41052-40,
2025-03-19 00:00:00,,A,93E125030302,93-D2303-110E,MLC-S 238 ADL for SALK (Omega),2025-04-14 00:00:00,2025-03-17 00:00:00,10,10,27,28,50,,,,280,500,93-D2303-11,
3/19 (三)  加工4 主線14  (8280)   留產能給9046,,,,,,,,,,324,,,,10371.4,當日總工時,1728.8,8318.6,,16.205312499999998
,,,,,,,,,,276,,,,8756.8,IPC,1665.8,6815,,
,,,,,,,,,預計生產,48,,,,1614.6,IDS,63,1503.6,,
,,,,,,,,,320,,,,,,NOT ENOUGH,,,,
生產日期,投產紀錄,線別,製令單號,品號,品名,完工日,料齊日,工單數量,預計生產,,線外,組裝,燒機,實際生產,備註,線外工時 ,生產工時(min),,
2025-03-20 00:00:00,,A,93E125030279,IPC-100N5-U022,RK410W-13E4-E43_IU022,2025-03-26 00:00:00,2025-03-19 00:00:00,2,2,21,4,54,,,,8,108,IPC-100N5-U,
2025-03-20 00:00:00,,A,93E125020099,9B-D2303-100E,"MLC-S, i5 CPU(12th), AC, rear chassis",2025-04-02 00:00:00,2025-03-17 00:00:00,90,45,,15,30,,,,675,1350,9B-D2303-10,
2025-03-20 00:00:00,,E,93E125020294,93-F0130-100E,GM-270G/Everi,2025-03-25 00:00:00,2025-03-13 00:00:00,5,4,18,22,,,,1+N,88,0,93-F0130-10,
2025-03-20 00:00:00,,A,93N125030412,93-45R03-1110,"ROScube-X, w/AD-GMSL2, RQX-59G",2025-03-26 00:00:00,2025-03-19 00:00:00,2,1,21,10,15,,,,10,15,93-45R03-11,
2025-03-20 00:00:00,,A,93N125030032,93-F0114-0020,Verint Edge NVR w/24 ports,2025-03-22 00:00:00,2025-03-11 00:00:00,150,2,18,0,32.95,,,,0,65.9,93-F0114-00,
2025-03-20 00:00:00,,A,93E125030056,93-F0013-108E,Redflex Universal HALO PC,2025-03-27 00:00:00,2025-03-19 00:00:00,50,25,21,5,63.8,,,,125,1595,93-F0013-10,
2025-03-20 00:00:00,,A,93R125020123,AG-M9046-60110,M9046-60110,2025-03-27 00:00:00,2025-03-19 00:00:00,30,10,,,30,,,,0,300,AG-M9046-60,
2025-03-20 00:00:00,,A,93N125030473,93-F0114-0020,Verint Edge NVR w/24 ports,2025-03-24 00:00:00,2025-03-13 00:00:00,1,1,18,0,32.95,,,5C-56002-0020*1不良,0,32.95,93-F0114-00,
2025-03-20 00:00:00,,A,93N125030448,93-41055-2020,MXE-231/M16G/256G/EVERI,2025-03-25 00:00:00,2025-03-12 00:00:00,200,2,18,0,16.2,,,,0,32.4,93-41055-20,
2025-03-20 00:00:00,,A,93N125030020,93-41050-A250,Dell Embedded Gateway EGW-3200-0KR44F,2025-03-27 00:00:00,2025-03-18 00:00:00,140,70,18,0,39.1,,,,0,2737,93-41050-A2,
2025-03-20 00:00:00,,A,93N125050094,93-70423-5040,PXIS-2719A,2025-03-26 00:00:00,2025-03-19 00:00:00,2,2,24,20,60,,,,40,120,93-70423-50,
2025-03-20 00:00:00,,E,93E125030247,93-P1400-220E,"SP2-10WP-EHL-J6412,8GB,12V, w/IO & cover",2025-03-25 00:00:00,2025-03-14 00:00:00,5,5,18,8,17,,,,40,85,93-P1400-22,
2025-03-20 00:00:00,,A,93N125030071,93-41052-7A20,MVP-5205E-EVERI-160W,2025-03-27 00:00:00,2025-03-19 00:00:00,150,50,21,4.3,26,,,,215,1300,93-41052-7A,
2025-03-20 00:00:00,,A,93N125030425,93-41050-A250,Dell Embedded Gateway EGW-3200-0KR44F,2025-03-27 00:00:00,2025-03-19 00:00:00,60,10,18,0,39.1,,,,0,391,93-41050-A2,
2025-03-20 00:00:00,,A,93N125030300,AG-M9505A-CFG002,M9505A-CFG002,2025-04-24 00:00:00,2025-03-19 00:00:00,11,11,18,13,60,,,,143,660,AG-M9505A-C,
2025-03-20 00:00:00,,A,93E125030327,IPC-100N5-U022,RK410W-13E4-E43_IU022,2025-03-26 00:00:00,2025-03-19 00:00:00,2,2,21,4,54,,,,8,108,IPC-100N5-U,
3/20 (四)     加工4 主線14  (8280)    留產能給9046,,,,,,,,,,273,,,,10525.25,當日總工時,1352,8900.25,,16.445703125
,,,,,,,,,,,,,,,IPC,,,,
,,,,,,,,,預計生產,,,,,,IDS,,,,
,,,,,,,,,242,,,,,,NOT ENOUGH,,,,
生產日期,投產紀錄,線別,製令單號,品號,品名,完工日,料齊日,工單數量,預計生產,,線外,組裝,燒機,實際生產,備註,線外工時 ,生產工時(min),,
2025-03-21 00:00:00,,A,RMA125030007,AG-M9505-66102,M9505-66102,2025-03-25 00:00:00,,1,1,18,,30,,,,0,30,AG-M9505-66,
2025-03-21 00:00:00,,A,93N125030412,93-45R03-1110,"ROScube-X, w/AD-GMSL2, RQX-59G",2025-03-26 00:00:00,2025-03-19 00:00:00,2,1,21,10,15,,,,10,15,93-45R03-11,
2025-03-21 00:00:00,,A,RMA125030006,AG-M9505-66102,M9505-66102,2025-03-25 00:00:00,,1,1,18,,30,,,,0,30,AG-M9505-66,
2025-03-21 00:00:00,,A,93E125040064,93-80231-341E,cPCIS-6418U/AC/N110/SDVD,2025-04-07 00:00:00,2025-03-17 00:00:00,1,1,21,10,72,,,,10,72,93-80231-34,
2025-03-21 00:00:00,,E,93E125020294,93-F0130-100E,GM-270G/Everi,2025-03-25 00:00:00,2025-03-13 00:00:00,5,4,,,30,,,1+N,0,120,93-F0130-10,
2025-03-21 00:00:00,,A,93R125020123,AG-M9046-60110,M9046-60110,2025-03-27 00:00:00,2025-03-19 00:00:00,30,10,,,30,,,,0,300,AG-M9046-60,
2025-03-21 00:00:00,,E,93E125030278,93-P1400-220E,"SP2-10WP-EHL-J6412,8GB,12V, w/IO & cover",2025-03-26 00:00:00,2025-03-20 00:00:00,5,5,18,8,17,,,,40,85,93-P1400-22,
2025-03-21 00:00:00,,A,93E125030267,TPC-41044-0520,TPC-41044-0520 (MVP-6122-1E),2025-03-27 00:00:00,2025-03-19 00:00:00,4,4,18,0,30,,,,0,120,TPC-41044-0,
2025-03-21 00:00:00,,A,93E125040031,93-F0089-911E,EMP-510-i5-BD2,2025-04-17 00:00:00,2025-03-21 00:00:00,10,1,18,0,28,,,59-66046-4210 板端還在維修中缺2,0,28,93-F0089-91,
2025-03-21 00:00:00,,A,93E125020047,93-F0091-104E,Capsule Axon 2 – 4-port,2025-07-28 00:00:00,2025-07-07 00:00:00,900,60,18,0,9,,,,0,540,93-F0091-10,
2025-03-21 00:00:00,,A,93E125020306,TPC-41045-0430,TPC-41045-0430(MVP-5102),2025-03-27 00:00:00,2025-03-19 00:00:00,6,6,18,0,30,,,,0,180,TPC-41045-0,
2025-03-21 00:00:00,,A,93N125030425,93-41050-A250,Dell Embedded Gateway EGW-3200-0KR44F,2025-03-27 00:00:00,2025-03-19 00:00:00,60,50,18,0,39.1,,,,0,1955,93-41050-A2,
2025-03-21 00:00:00,,A,93N125010373,93-F0089-2020,EMP-300-CQ (6305E),2025-03-28 00:00:00,2025-01-23 00:00:00,170,2,21,7,21,,,,14,42,93-F0089-20,
2025-03-21 00:00:00,,A,93E125030056,93-F0013-108E,Redflex Universal HALO PC,2025-03-27 00:00:00,2025-03-19 00:00:00,50,25,21,5,63.8,,,,125,1595,93-F0013-10,
2025-03-21 00:00:00,,A,93E125040025,9B-D2303-200E,"MLC-S, i7 CPU(12th), AC, rear chassis",2025-04-14 00:00:00,2025-03-17 00:00:00,45,45,27,15,30,,,,675,1350,9B-D2303-20,
2025-03-21 00:00:00,,A,93E125040020,93-98002-110E,ADi-SA3X-CL-EABF/AGS,2025-04-28 00:00:00,2025-03-19 00:00:00,127,20,27,12,25,,,,240,500,93-98002-11,
2025-03-21 00:00:00,,A,93N125030071,93-41052-7A20,MVP-5205E-EVERI-160W,2025-03-27 00:00:00,2025-03-19 00:00:00,150,100,21,4.3,26,,,,430,2600,93-41052-7A,
3/21  (五)  加工4 主線14  (8280)   留產能給9046,,,,,,,,,,303,,,,11409,當日總工時,1544,9562,,17.8265625
,,,,,,,,,,192,,,,7412.4,IPC,753.4,6467,,
,,,,,,,,,預計生產,111,,,,3996.6,IDS,790.6,3095,,
,,,,,,,,,578,,,,,,NOT ENOUGH,,,,
生產日期,投產紀錄,線別,製令單號,品號,品名,完工日,料齊日,工單數量,預計生產,,線外,組裝,燒機,實際生產,備註,線外工時 ,生產工時(min),,
2025-03-22 00:00:00,,A,93E125030342,93-F0019-100C,Redflex NK7 Halo Computer 12MP 95%,2025-03-26 00:00:00,2025-03-17 00:00:00,9,9,27,75.9,126,,,,683.1,1134,93-F0019-10,
2025-03-22 00:00:00,,A,93N125030192,93-70428-1030,PXES-2590/CN,2025-04-02 00:00:00,2025-03-12 00:00:00,17,15,,,40,,,,0,600,93-70428-10,
2025-03-22 00:00:00,,E,93R125030038,93-P6000-H020,OM-270,2025-03-31 00:00:00,2025-03-10 00:00:00,3,3,27,,21,,,,0,63,93-P6000-H0,
2025-03-22 00:00:00,,E,93R125030039,93-P7000-H020,IM-270,2025-03-31 00:00:00,2025-03-10 00:00:00,1,1,27,,21,,,,0,21,93-P7000-H0,
2025-03-22 00:00:00,,A,93E125020047,93-F0091-104E,Capsule Axon 2 – 4-port,2025-07-28 00:00:00,2025-07-07 00:00:00,900,60,18,0,9,,,,0,540,93-F0091-10,
2025-03-22 00:00:00,,E,93E125030246,93-F0130-000E,GM-270/Everi,2025-03-31 00:00:00,00:00:00,195,50,18,22,,,,,1100,0,93-F0130-00,
2025-03-22 00:00:00,,E,93R125030071,93-P6000-6310,"OM-156 W/adapter,HDMI,USB,Clip,NZ cord",2025-03-27 00:00:00,2025-03-21 00:00:00,2,2,27,,15,,,,0,30,93-P6000-63,
2025-03-22 00:00:00,,A,93E125010231,IPC-100N7-T000,RK410W-13E2-E47_IT000,2025-03-28 00:00:00,2025-03-17 00:00:00,10,10,21,4,,,,,40,0,IPC-100N7-T,
2025-03-22 00:00:00,,A,93E125030297,IPC-100N7-T000,RK410W-13E2-E47_IT000,2025-04-01 00:00:00,2025-03-17 00:00:00,10,10,21,4,,,,,40,0,IPC-100N7-T,
2025-03-22 00:00:00,,A,93E125040020,93-98002-110E,ADi-SA3X-CL-EABF/AGS,2025-04-28 00:00:00,2025-03-19 00:00:00,127,20,27,12,25,,,,240,500,93-98002-11,
2025-03-22 00:00:00,,A,93R125020123,AG-M9046-60110,M9046-60110,2025-03-27 00:00:00,2025-03-19 00:00:00,30,10,,,30,,,3/26中午前入,0,300,AG-M9046-60,
2025-03-22 00:00:00,,A,93N125030479,93-41052-7A20,MVP-5205E-EVERI-160W,2025-03-28 00:00:00,2025-03-19 00:00:00,50,25,21,4.3,26,,,,107.5,650,93-41052-7A,
2025-03-22 00:00:00,,A,93E125010125,93-F0067-201E,Seatex ISP2020,2025-03-31 00:00:00,2025-03-21 00:00:00,60,20,24,8,53,,,,160,1060,93-F0067-20,
2025-03-22 00:00:00,,E,93E125040174,93-P6000-821E,OM-185-VT,2025-03-27 00:00:00,2025-03-21 00:00:00,26,26,18,7,15,,,,182,390,93-P6000-82,
2025-03-22 00:00:00,,A,93N125050101,93-41044-1340-10,MVP-612A-1E/M32G,2025-03-28 00:00:00,2025-03-21 00:00:00,2,2,21,5,35,,,,10,70,93-41044-13,
2025-03-22 00:00:00,,A,93E125040085,93-41053-3020-10,MVP-6247/M32G,2025-04-01 00:00:00,2025-03-21 00:00:00,2,2,21,4,27,,,,8,54,93-41053-30,
2025-03-22 00:00:00,,A,,,,,,,,,,,,,,0,0,,
3/22  (六) ,,,,,,,,,預計生產,291,,,,8273.6,當日總工時,2570.6,5412,,
,,,,,,,,,0,,,,,,日班當日工時,,0,,
,,,,,,,,,,,,,,,晚班當日工時,,,,
,,,,,,,,,,,,,,,NOT ENOUGH,,,,
生產日期,投產紀錄,線別,製令單號,品號,品名,完工日,料齊日,工單數量,預計生產,,線外,組裝,燒機,實際生產,備註,線外工時 ,生產工時(min),,
2025-03-23 00:00:00,,A,,,,,,,,,,,,,,0,0,,
2025-03-23 00:00:00,,B,,,,,,,,,,,,,,0,0,,
2025-03-23 00:00:00,,B,,,,,,,,,,,,,,0,0,,
2025-03-23 00:00:00,,B,,,,,,,,,,,,,,0,0,,
3/23 (日) ,,,,,,,,,預計生產,,,,,0,當日總工時,0,0,,
,,,,,,,,,0,,,,,,日班當日工時,,,,
,,,,,,,,,,,,,,,晚班當日工時,,,,
,,,,,,,,,,,,,,,NOT ENOUGH,,,,
