第5週系統 生 產 計 畫,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18
1/30 (四)     加工4 主線15  (8740)  ,,,,,,,,,,0,,,,0,當日總工時,0,0,
,,,,,,,,,,,,,,,IPC,,,
,,,,,,,,,預計生產,,,,,,IDS,,,
,,,,,,,,,0,,,,,,NOT ENOUGH,,,
生產日期,投產紀錄,線別,製令單號,品號,品名,完工日,料齊日,工單數量,預計生產,,線外,組裝,燒機,實際生產,備註,線外工時 ,生產工時(min),
2025-01-31 00:00:00,,D,,,,,,,,,,,,,,0,0,
2025-01-31 00:00:00,,A,,,,,,,,,,,,,,0,0,
2025-01-31 00:00:00,,E,,,,,,,,,,,,,,0,0,
2025-01-31 00:00:00,,E,,,,,,,,,,,,,,0,0,
2025-01-31 00:00:00,,A,,,,,,,,,,,,,,0,0,
2025-01-31 00:00:00,,E,,,,,,,,,,,,,,0,0,
2025-01-31 00:00:00,,E,,,,,,,,,,,,,,0,0,
2025-01-31 00:00:00,,A,,,,,,,,,,,,,,0,0,
2025-01-31 00:00:00,,D,,,,,,,,,,,,,,0,0,
2025-01-31 00:00:00,,A,,,,,,,,,,,,,,0,0,
2025-01-31 00:00:00,,E,,,,,,,,,,,,,,0,0,
2025-01-31 00:00:00,,D,,,,,,,,,,,,,,0,0,
2025-01-31 00:00:00,,D,,,,,,,,,,,,,,0,0,
2025-01-31 00:00:00,,A,,,,,,,,,,,,,,0,0,
1/31  (五)  加工4 主線15  (8740) ,,,,,,,,,,0,,,,0,當日總工時,0,0,
,,,,,,,,,,0,,,,0,IPC,0,0,
,,,,,,,,,預計生產,0,,,,0,IDS,0,0,
,,,,,,,,,0,,,,,,NOT ENOUGH,,,
生產日期,投產紀錄,線別,製令單號,品號,品名,完工日,料齊日,工單數量,預計生產,,線外,組裝,燒機,實際生產,備註,線外工時 ,生產工時(min),
2025-02-01 00:00:00,,E,,,,,,,,,,,,,,0,0,
2025-02-01 00:00:00,,E,,,,,,,,,,,,,,0,0,
2025-02-01 00:00:00,,A,,,,,,,,,,,,,,0,0,
2025-02-01 00:00:00,,A,,,,,,,,,,,,,,0,0,
2/1  (六) ,,,,,,,,,預計生產,93,,,,93,當日總工時,0,0,
,,,,,,,,,0,,,,,,日班當日工時,,0,
,,,,,,,,,,,,,,,晚班當日工時,,,
,,,,,,,,,,,,,,,NOT ENOUGH,,,
生產日期,投產紀錄,線別,製令單號,品號,品名,完工日,料齊日,工單數量,預計生產,,線外,組裝,燒機,實際生產,備註,線外工時 ,生產工時(min),
2025-02-02 00:00:00,,A,,,,,,,,,,,,,,0,0,
2025-02-02 00:00:00,,B,,,,,,,,,,,,,,0,0,
2025-02-02 00:00:00,,B,,,,,,,,,,,,,,0,0,
2025-02-02 00:00:00,,B,,,,,,,,,,,,,,0,0,
2/2 (日) ,,,,,,,,,預計生產,,,,,0,當日總工時,0,0,
,,,,,,,,,0,,,,,,日班當日工時,,,
,,,,,,,,,,,,,,,晚班當日工時,,,
,,,,,,,,,,,,,,,NOT ENOUGH,,,
