Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,修改,First,線別,VIP,製令單號,品名,品號,版次,預計完工日,料齊日,實際生產,MO數量,反面,正面,SMT C.T(sec.),生產工時(min),換線工時(min),總工時(min),上線日,Unnamed: 24,上線時間,結束時間,備註,連板,Initail,Unnamed: 30,重要工單,特採單號
,,,,,6/20,,A,,55N125090060,PXIe Type-6 IOB/Lefty,55-63644-0010,A2,7/10,7/7,56,,7,6,13,12.133333333333333,60,85,2025-07-09 00:00:00,,,,,8,2025-06-12 00:00:00,,重要工單,
,,,,,,,A,,59N125070322,SIM-CCU01,59-65A31-0040,A2,7/11,7/8,6,,20.7,24,44.7,4.470000000000001,60,85,2025-07-09 00:00:00,,,,,3,2025-06-20 00:00:00,,,
,,,,,,,A,,59N125070299,cExpress-SL-i5-6300U/SMD,59-72213-1260,B1,7/11,7/8,6,,58,30,88,8.8,60,85,2025-07-09 00:00:00,,,,純SMT,2,2025-06-25 00:00:00,,,
,,,,,6/25,,A,,59N125060273,Express-RLP-i3-1315UE,59-72139-U020,A1,7/14,7/8,6,,45,55,100,10,60,85,2025-07-09 00:00:00,,,,純SMT,2,2025-06-20 00:00:00,,重要工單,
,,,,,,,,,,,,,,,,,,,,,,1435.8133333333335,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,E,,CDC2.0試產,,,,,,,,,,,,,480,,,,,,,,,,
,,,,,7/9,,E,,55E125060497,ADM-Q55LX Daughter Board,55-65A75-002E,A1A,7/18,6/19,70,,35,35,70,81.66666666666667,60,141.66666666666669,2025-07-09 00:00:00,,,,Chloe,1,2025-06-19 00:00:00,,,DEV-0054689
,,,,,,,,7/9,,,,,,,,,,,Total,,,621.6666666666667,621.6666666666667,,,,,,,,,
,,,,,,,,,夜班不加班,,,,,,,,,,,,,330,,,,,,,,,,
,,,,,,,,,收線,,,,,,,,,,,,,30,,,,,,,,,,
,,,,,7/7,,B,,59N125080128,UNP CM1-BT1-E3815,59-48104-0090,A7,7/17,7/9,200,400,49.8,35.2,85,283.3333333333333,0,283.3333333333333,2025-07-10 00:00:00,,,,7/11上午DIP排程260PCS,2,2025-06-04 00:00:00,,,
,,,,,6/25,,B,,59N125070216,nanoX-BT-E3805-2G/32GB/Itron,59-72304-T210,A5,7/17,7/9,200,,33.5,27,60.5,201.66666666666666,40,241.66666666666666,2025-07-10 00:00:00,,,,純SMT(7/11上午接測),2,2025-06-20 00:00:00,,重要工單,
,,,,,,,B,,59N125070160,t1Express-TL-W-11865MRE-4DIMM,59-72138-C030,A2,7/15,7/9,80,,50,45,95,126.66666666666667,40,166.66666666666669,2025-07-10 00:00:00,,,,純SMT(7/11上午接測),2,2025-07-03 00:00:00,,重要工單,
,,,,,,,B,,55N125070157,PXIe Type-6 Gen3 CB,55-38008-0030,A1,7/15,7/9,45,,40,39,79,59.25,40,99.25,2025-07-10 00:00:00,,,,,1,2025-06-04 00:00:00,,,
,,,,,7/3,,B,,55E125070058,Aristocrat Gen10 Backplane,55-79030-004E,A3,7/15,7/7,480,980,0,18,18,144,15,159,2025-07-10 00:00:00,,,,Kim,1,2025-06-04 00:00:00,,重要工單,
,,,,,,,,,,,,,,,,,,,,,,1309.9166666666665,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,開線、收線,,,,,,,,,,,,,60,,,,,,,,,,
,,,,,,,,,夜班支援DIP,,,,,,,,,,,,,720,,,,,,,,,,
,,,,,,●,A,,55E124100024,PCIe Gen5 MXM Riser,55-96267-000E,A1,7/15,7/9,10,,0,13.33,13.33,2.2216666666666667,90,140,2025-07-10 00:00:00,,,,Emma(純SMT),2,2025-06-20 00:00:00,,,DEV-0054814
,,,,,6/5,,A,,55E125030353,Philips DIMv2,55-67900-001E,2A1,7/11,5/7,50,,0,8,8,6.666666666666667,80,86.66666666666667,2025-07-10 00:00:00,,,,Agnes,10,2025-05-07 00:00:00,,,DEV-0054326
,,,,,,,A,,55E125040065,SEMI-MF cPCI-R6500,55-37209-004E,A2,7/11,7/9,5,,35,30,65,5.416666666666667,60,85,2025-07-10 00:00:00,,,,Michael,1,2025-06-24 00:00:00,,,
,,,,,,,A,,59N125070180,Popeye USB3 Type-C,59-63020-0010,A2,7/14,7/9,21,,38,13.3,51.3,17.955,60,85,2025-07-10 00:00:00,,,,,3,2025-06-04 00:00:00,,重要工單,
,,,,,,,A,,59N125050493,UNP Express-BASE6,59-77104-00G0,B1,7/14,7/9,10,,20,73.9,93.9,15.65,60,85,2025-07-10 00:00:00,,,,,1,2025-06-26 00:00:00,,,
,,,,,,,A,,59N125050492,Express-BASE6 R3.1,59-77107-0020,A2,7/15,7/9,6,,20,95,115,11.5,60,85,2025-07-10 00:00:00,,,,,1,2025-06-12 00:00:00,,,
,,,,,7/3,,A,,55N125090061,M.2 Carrier,55-63646-0010,A2,7/15,7/9,56,,0,20,20,18.666666666666668,60,85,2025-07-10 00:00:00,,,,純SMT,4,2025-06-12 00:00:00,,重要工單,
,,,,,,,,,,,,,,,,,,,,,,1431.6666666666665,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,6/26,,E,,59N125060272,Express-CF-i3-8100H/ARIS,59-72131-2470,A2,7/23,7/9,450,1600,45,30,75,562.5,0,562.5,2025-07-10 00:00:00,661.7647058823529,,,"純SMT,隔天接測",2,2025-06-01 00:00:00,,重要工單,
,,,,,,,,7/10,,,,,,,,,,,Total,,,562.5,661.7647058823529,,,,,,,,,
,,,,,6/17,,B,,55N125080019,USB_FM_Zoetis/F,55-A2050-2020,A3,7/16,7/10,480,,16,18,34,272,40,312,2025-07-11 00:00:00,,,,,2,2025-06-06 00:00:00,,重要工單,
,,,,,,,B,,59N125070061,cExpress-KL-i3-7100U/WAT,59-72215-2160,B1,7/16,7/10,130,,56,28,84,182,40,222,2025-07-11 00:00:00,,,,純SMT(7/14上午接測),2,2025-06-25 00:00:00,,重要工單,
,,,,,6/25,,B,,59N125060408,LEC-ASL-x7433RE-8G-64G-ER,59-72519-Y020,A2,7/16,7/10,72,,60,36,96,115.2,40,155.2,2025-07-11 00:00:00,,,,純SMT,2,2025-06-24 00:00:00,,重要工單,
,,,,,,,B,,59N125080168,LEC-iMX8MP-Q-N-4G-32G-ER/EXFO,59-72512-3530,A4,7/18,7/10,600,,35,25.5,60.5,605,40,645,2025-07-11 00:00:00,,,,純SMT,2,2025-06-20 00:00:00,,,
,,,,,,,,,,,,,,,,,,,,,,1334.2,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,開線、收線,,,,,,,,,,,,,60,,,,,,,,,,
,,,,,,,,,夜班支援DIP,,,,,,,,,,,,,720,,,,,,,,,,
,,,,,7/10,,A,,55N125070156,SEMI-MF PXIe Type-6 IOB,55-38206-0010,A3,7/15,7/10,55,,8,8,16,14.666666666666666,60,85,2025-07-10 00:00:00,,,,,5,2025-06-04 00:00:00,,,
,,,,,7/10,,A,,55E125070128,t1cExpress-EL-x6414RE,55-72217-A00E,A2,7/14,7/10,6,,44.6,51.8,96.4,9.640000000000002,60,85,2025-07-11 00:00:00,,,,"Cindy,純SMT",2,2025-06-03 00:00:00,,,
,,,,,,,A,,55N125050548,ECAR-EVE-CF,55-77513-0030,A1,7/14,7/10,5,,33,35,68,5.666666666666667,60,85,2025-07-11 00:00:00,,,,優先投產，7/15需送水洗,1,2025-07-03 00:00:00,,重要工單,
,,,,,,,A,,55N125070128,SEMI-MF CM1-BT1-E3815,55-48104-0090,A7,7/15,7/10,12,,53,43,96,19.2,60,85,2025-07-11 00:00:00,,,,,2,2025-06-04 00:00:00,,,
,,,,,7/3,,A,,59N125060380,Spot GXP+ Carrier Board,59-66047-0010,A3,7/15,7/10,35,,33,33,66,38.5,40,85,2025-07-11 00:00:00,,,,,1,2025-06-09 00:00:00,,重要工單,
,,,,,6/25,,B,,59N125070078,"SP2-TGL,i3,PCAP,9-36V,W/ IO for Titan2",59-A1027-2410,A2,7/16,7/10,23,,62,58,120,46,60,106,2025-07-11 00:00:00,,,,,1,2025-06-12 00:00:00,,,
,,,,,7/3,,A,,55N125070140,M9019-66530,55-63623-0030,A3,7/14,7/10,30,,40,40,80,40,40,85,2025-07-11 00:00:00,,,,,1,2025-06-04 00:00:00,,重要工單,
,,,,,,,,,,,,,,,,,,,,,,1396,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,6/26,,E,,59N125060272,Express-CF-i3-8100H/ARIS,59-72131-2470,A2,7/23,7/9,450,1600,45,30,75,562.5,0,562.5,2025-07-11 00:00:00,661.7647058823529,,,"純SMT,隔天接測",2,2025-06-01 00:00:00,,重要工單,
,,,,,,,,7/11,,,,,,,,,,,Total,,,562.5,661.7647058823529,,,,,,,,,
,,,,,,,,7/12,員工旅遊,,,,,,,,,,Total,,,,,,,,WH*10人+SMT*5人,,,,,
,,,,,第二週排程,,,,,,,,,,生產數量,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,修改,First,線別,VIP,製令單號,品名,品號,版次,預計完工日,料齊日,實際生產,MO數量,反面,正面,SMT C.T(sec.),生產工時(min),換線工時(min),總工時(min),上線日,,上線時間,結束時間,備註,IE專用,,,,
,,,,,,,,,第4班開線,,,,,,,,,,,,,90,2025-07-14 00:00:00,,,,,,,,,
,,,,,,,,,開線,,,,,,,,,,,,,30,,,,,,,,,,
,,,,,7/7,,B,,55E125070131,ADi-BROM-AD-Everi,55-67202-002E,1A2,7/16,7/10,250,,15,15,30,125,60,185,2025-07-14 00:00:00,,,,Maggie,10,2025-06-27 00:00:00,,重要工單,
,,,,,,,B,,59N125060162,EGX-MXM-T1000/Align,59-7C003-A020,A2,7/18,7/11,500,,39.5,35.5,75,625,40,665,2025-07-14 00:00:00,,,,純SMT(7/15上午接測),2,2025-07-03 00:00:00,,,
,,,,,7/3,,B,,55N125080033,Express-SL-i3-6100E/JRC-ETT,55-72128-4350,B2,7/18,7/11,212,,80,35,115,406.3333333333333,40,446.3333333333333,2025-07-14 00:00:00,,,,純SMT,2,2025-06-12 00:00:00,,重要工單,
,,,,,,,,,,,,,,,,,,,,,,1416.3333333333333,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,開線,,,,,,,,,,,,,30,,,,,,,,,,
,,,,,,●,A,,55E125050357,NuZX-100_MB,55-66887-001E,A2,7/16,7/11,24,,58,113,171,68.4,90,140,2025-07-14 00:00:00,,,,Pinky,1,2025-06-17 00:00:00,,,DEV-0054692
,,,,,7/3,,A,,55E125070142,ESM002 Shmm700,55-65014-506E,A4,7/15,7/11,30,,53.28,84.12,137.4,68.7,40,108.7,2025-07-14 00:00:00,,,,Jerry,1,2025-06-11 00:00:00,,重要工單,
,,,,,6/12,,A,,55E125060355,ADi-BA3G-AD-Everi,55-67302-002E,1A2,7/15,7/11,8,,66,92,158,21.066666666666666,60,85,2025-07-14 00:00:00,,,,Maggie,1,2025-06-02 00:00:00,,,
,,,,,7/3,,A,,55E125060489,GROHE BCU iMX8MP Mother Board,55-66055-102E,A3,7/15,7/10,48,,15,42,57,45.6,40,85.6,2025-07-14 00:00:00,,,,Erica,1,2025-06-19 00:00:00,,,DEV-0054799
,,,,,,,A,,55E125070281,LEC-ASL-x7433RE-8G-128G-ER/Dejero,55-72519-Y31E,A2,7/15,7/11,22,,60,35.8,95.8,35.126666666666665,60,95.12666666666667,2025-07-14 00:00:00,,,,"Claire,純SMT",2,2025-06-30 00:00:00,,,
,,,,,7/3,,A,,59N125050497,Express-BASE7,59-77105-0030,A2,7/17,7/11,6,,40,61.4,101.4,10.140000000000002,60,85,2025-07-14 00:00:00,,,,,1,2025-06-12 00:00:00,,,
,,,,,,,A,,59N125070384,FM-400/AVA-1000 front panel board,59-32211-0010,A2,7/17,7/9,5,,10,12,22,1.8333333333333333,60,85,2025-07-14 00:00:00,,,,,5,2025-07-03 00:00:00,,,
,,,,,7/7,,A,,59N125080085,COM-HPC-cRLS-i9-65W/KS,59-73301-1120,A3,7/16,7/11,51,,58,55,113,96.05,40,136.05,2025-07-14 00:00:00,,,,,1,2025-06-12 00:00:00,,重要工單,
,,,,,,,A,,59N125080218,UNP aBP-5202AX,59-65438-00B0,A2,7/17,7/11,8,,20,28,48,6.4,60,85,2025-07-14 00:00:00,,,,,2,2025-07-08 00:00:00,,,
,,,,,7/7,,A,,55N125080127,M9022A,55-63512-0050Y,A3,7/15,7/11,48,,35,37,72,57.6,40,97.6,2025-07-14 00:00:00,,,,,1,2025-06-18 00:00:00,,重要工單,
,,,,,7/7,,A,,55E125050395,COM-HPC-ALT-w/o 10G PHY,55-73102-1060,1A2,7/16,7/14,19,,91,82,173,54.78333333333333,60,114.78333333333333,2025-07-14 00:00:00,,,,Clare,1,2025-06-24 00:00:00,,,
,,,,,7/7,,A,,59N125070222,MXM-T1000,59-7C003-1050,1A2,7/18,7/14,190,220,41,32,73,231.16666666666666,40,271.16666666666663,2025-07-14 00:00:00,,,,純SMT(71-01911-01Z0 7/11到廠),2,2025-07-03 00:00:00,,,
,,,,,,,,,,,,,,,,,,,,,,1419.0266666666666,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,6/26,,E,,59N125060272,Express-CF-i3-8100H/ARIS,59-72131-2470,A2,7/23,7/9,450,1600,45,30,75,562.5,0,562.5,2025-07-14 00:00:00,661.7647058823529,,,"純SMT,隔天接測",2,2025-06-01 00:00:00,,重要工單,
,,,,,,,,7/14,,,,,,,,,,,Total,,,562.5,661.7647058823529,,,,,,,,,
,,,,,7/7,,B,,55N125060423,cPCI-6636DZ/6820/M0,55-65314-4120,A3,7/16,7/14,14,,83,80,163,38.03333333333333,60,98.03333333333333,2025-07-15 00:00:00,,,,,1,2025-06-09 00:00:00,,,
,,,,,7/7,,B,,55N125060422,cPCI-3548,55-65A43-0010,A1,7/16,7/14,6,,29.6,20,49.6,4.96,60,85,2025-07-15 00:00:00,,,,,2,2025-07-01 00:00:00,,,
,,,,,,,B,,55N125060264,BD FX Carrier Board,55-66026-0010,A3,7/17,7/14,280,,40,40,80,373.3333333333333,40,413.3333333333333,2025-07-15 00:00:00,,,,,1,2025-06-12 00:00:00,,重要工單,
,,,,,7/7,,B,,55N125060262,ROScube-X 590 MB with extension box,55-R1002-1010,A1,7/17,7/14,20,,41,63.6,104.6,34.86666666666667,60,94.86666666666667,2025-07-15 00:00:00,,,,,1,2025-06-04 00:00:00,,重要工單,
,,,,,7/7,,B,,59N125060561,Express-VR7-V3C18I,59-72140-0020,A2,7/17,7/14,6,,57,48,105,10.5,60,85,2025-07-15 00:00:00,,,,純SMT,2,2025-07-01 00:00:00,,,
,,,,,7/7,,B,,59N125080050,LEC-iMX8MM-Q-2G-32G-ER/TA,59-72517-1510,A1,7/22,7/14,480,1000,41.9,32.4,74.3,594.4,40,634.4,2025-07-15 00:00:00,,,,純SMT,2,2025-06-12 00:00:00,,,
,,,,,,,,,,,,,,,,,,,,,,1410.6333333333332,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,收線,,,,,,,,,,,,,30,,,,,,,,,,
,,,,,,,,,夜班支援DIP,,,,,,,,,,,,,720,,,,,,,,,,
,,,,,7/7,,A,,59N125070222,MXM-T1000,59-7C003-1050,1A2,7/18,7/14,30,220,41,32,73,36.5,0,36.5,2025-07-15 00:00:00,,,,純SMT(71-01911-01Z0 7/11到廠),2,2025-07-03 00:00:00,,,
,,,,,,●,A,,55E125070086,VPX3-RXMXM-RL2,55-37234-000E,A1,7/17,7/14,20,,40,40,80,26.666666666666668,90,140,2025-07-15 00:00:00,,,,Ivy,2,2025-06-17 00:00:00,,,DEV-0054316
,,,,,,●,A,,55E124120449,NuZX-100_PDB,55-66947-001E,A2,7/17,7/14,24,,25,28,53,21.2,90,140,2025-07-15 00:00:00,,,,Pinky,1,2025-06-17 00:00:00,,,DEV-0054692
,,,,,,,A,,55E125040421,"VPX3-XMXM-STD, non-common",55-32214-001E,A1,7/16,7/3,2,,40,46,86,2.8666666666666667,80,85,2025-07-15 00:00:00,,,,"Ivy(不足MOQ,7/3郵件核示縱向生產)",1,2025-07-03 00:00:00,,,DEV-0054842
,,,,,,,A,,55E125040423,"VPX3-XMXM-STD, w/o P2B, non-common",55-32214-101E,A1,7/16,7/3,1,,40,46,86,1.4333333333333333,80,85,2025-07-15 00:00:00,,,,"Ivy(不足MOQ,7/3郵件核示縱向生產)",1,2025-07-03 00:00:00,,,DEV-0054842
,,,,,,,A,,55E125050413,VPX3-XMXM/AD2000-EL1,55-32214-121E,A1,7/16,7/3,5,,40,46,86,7.166666666666667,80,87.16666666666667,2025-07-15 00:00:00,,,,"Ivy(不足MOQ,7/3郵件核示縱向生產)",1,2025-07-03 00:00:00,,,DEV-0054842
,,,,,,,A,,55E125040422,"VPX3-XMXM-STD, w/o P2, non-common",55-32214-201E,A1,7/16,7/3,2,,40,46,86,2.8666666666666667,80,85,2025-07-15 00:00:00,,,,"Ivy(不足MOQ,7/3郵件核示縱向生產)",1,2025-07-03 00:00:00,,,DEV-0054842
,,,,,,,,,,,,,,,,,,,,,,1408.6666666666667,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,6/26,,E,,59N125060272,Express-CF-i3-8100H/ARIS,59-72131-2470,A2,7/23,7/9,250,1600,45,30,75,312.5,0,312.5,2025-07-15 00:00:00,367.64705882352945,,,"純SMT,隔天接測",2,2025-06-12 00:00:00,,重要工單,
,,,,,,,E,,5F轉3F試產,,,,,,,,,,,0,,200,,,,,,,,,,
,,,,,6/26,,E,,55N125060528,"SP-AL,E3930,PCAP,12V,eDP,TPM",55-A1021-0520,A4,7/17,6/23,30,,45,55,100,50,40,90,2025-07-15 00:00:00,,,,"3F SMT , 5F DIP",1,2025-06-11 00:00:00,,,
,,,,,,,,7/15,,,,,,,,,,,Total,,,562.5,661.7647058823529,,,,,,,,,
,,,,,7/16,,B,,59N125080050,LEC-iMX8MM-Q-2G-32G-ER/TA,59-72517-1510,A1,7/22,7/14,520,1000,41.9,32.4,74.3,643.9333333333333,0,643.9333333333333,2025-07-15 00:00:00,,,,純SMT,2,2025-06-12 00:00:00,,,
,,,,,,,B,,59N125070391,EGX-MXM-AD5000,59-7C009-1010,A1,7/18,7/15,30,,53,35,88,44,60,104,2025-07-16 00:00:00,,,,純SMT,2,2025-06-27 00:00:00,,,
,,,,,,,B,,59N125070069,DLAP-411 CB for NVIDIA Jetson AGX Orin,59-77B07-1020,A1,7/21,7/14,30,,38,62,100,50,40,90,2025-07-16 00:00:00,,,,,1,2025-06-12 00:00:00,,重要工單,
,,,,,7/7,,B,,55N125080119,cExpress-AR-V2516/MET,55-72219-3310,A2,7/18,7/14,10,,45,43,88,14.666666666666666,60,85,2025-07-16 00:00:00,,,,純SMT,2,2025-06-05 00:00:00,,,
,,,,,,,B,,55E125070130,ADi-BPA3-AD-Everi,55-67201-002E,1A2,7/17,7/14,40,,25,25,50,33.333333333333336,40,85,2025-07-16 00:00:00,,,,Maggie,1,2025-06-24 00:00:00,,重要工單,
,,,,,7/7,,B,,55E125070132,ADi-BA3G-AD-Everi,55-67302-002E,1A2,7/23,7/14,140,240,66,92,158,368.6666666666667,40,408.6666666666667,2025-07-16 00:00:00,,,,Maggie,1,2025-06-27 00:00:00,,重要工單,
,,,,,,,,,,,,,,,,,,,,,,1416.6,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,收線,,,,,,,,,,,,,30,,,,,,,,,,
,,,,,,,,,夜班支援DIP,,,,,,,,,,,,,720,,,,,,,,,,
,,,,,,,A,,55E125070246,EMP-100-J6412 CPU Board Verint,55-A1034-200E,A2,7/18,7/14,20,,38,40,78,26,60,85,2025-07-16 00:00:00,,,,Renee,2,2025-06-17 00:00:00,,,
,,,,,,,A,,55E125020381,cExpress-RLP-i3-13300HRE-16G,55-72222-102E,A1,7/17,7/4,10,,65,50,115,19.166666666666668,80,99.16666666666667,2025-07-16 00:00:00,,,,"Cindy,純SMT",2,2025-06-09 00:00:00,,,DEV-0054024
,,,,,,,A,,55E125070202,cExpress-RLP-i3-1320PRE-16G,55-72222-203E,A1,7/17,7/4,10,,50,65,115,19.166666666666668,60,85,2025-07-16 00:00:00,,,,"Cindy,純SMT",2,2025-06-09 00:00:00,,重要工單,
,,,,,,,A,,55E125060138,cExpress-RLP-i7-1365URE-16G,55-72222-301E,A1,7/17,7/4,12,,65,50,115,23,60,85,2025-07-16 00:00:00,,,,"Cindy,純SMT",2,2025-06-09 00:00:00,,,
,,,,,7/7,,A,,59N125070241,"ABX-220-EHL/SRDNA, X02",59-44835-AC50,A2,7/18,7/14,40,,75.26,86.92,162.18,108.12000000000002,40,148.12,2025-07-16 00:00:00,,,,,1,2025-06-12 00:00:00,,,
,,,,,,,A,,55N125070107,MXA-200 iMX8MP DDR4L 2GB with Debian,55-44A00-0010,A2,7/18,6/27,10,,26,30,56,9.333333333333334,60,85,2025-07-16 00:00:00,,,,,2,2025-06-12 00:00:00,,,
,,,,,,,A,,59N125070304,"EMP-510 w/Fan for(i5-1145G7E)_Lan*2,fTPM",59-66046-4210,A4,7/18,7/14,10,,35,60,95,15.833333333333334,60,85,2025-07-16 00:00:00,,,,,1,2025-06-12 00:00:00,,,
,,,,,,,,,,,,,,,,,,,,,,1422.2866666666664,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,E,,PCB X板試驗,,,,,,,,,,,0,,100,,,,,,,,,,
,,,,,7/10,,E,,55N125070334,Aristocrat Gen10 Config stick,55-79028-0010,A1,7/18,7/10,70,,8,7,15,17.5,0,17.5,2025-07-16 00:00:00,25,,,純SMT(X板機台試驗),8,2025-06-16 00:00:00,,重要工單,
,,,,,,,E,,55N125070447,Aristocrat Gen10 Config stick,55-79028-0010,A1,7/23,7/10,700,,8,7,15,175,0,175,2025-07-16 00:00:00,250.00000000000003,,,純SMT(X板機台試驗),8,2025-07-10 00:00:00,,重要工單,
,,,,,,,E,,5F轉3F試產,,,,,,,,,,,0,,200,,,,,,,,,,
,,,,,6/26,,E,,55N125060529,USB_FM_Zoetis/F,55-A2050-2020,A3,7/17,6/16,30,,16,18,34,17,60,85,2025-07-16 00:00:00,,,,"3F SMT , 5F DIP",2,2025-06-11 00:00:00,,,
,,,,,,,,7/16,,,,,,,,,,,Total,,,577.5,635,,,,,,,,,
,,,,,7/7,,B,,55E125070132,ADi-BA3G-AD-Everi,55-67302-002E,1A2,7/23,7/14,100,240,66,92,158,263.3333333333333,0,263.3333333333333,2025-07-17 00:00:00,,,,Maggie,1,2025-06-27 00:00:00,,重要工單,
,,,,,6/23,,B,,55E125050397,ADi-BPA3-AD-Everi,55-67201-002E,1A2,7/21,7/16,350,,25,25,50,291.6666666666667,40,331.6666666666667,2025-07-17 00:00:00,,,,Maggie,1,2025-06-09 00:00:00,,,
,,,,,,,B,,55N125080073,cPCI-6540/9850HL/M16G,55-31426-0370,A2,7/18,7/16,22,,101.1,64,165.1,60.53666666666666,60,120.53666666666666,2025-07-17 00:00:00,,,,,1,2025-06-16 00:00:00,,,
,,,,,,,B,,55N125070215,Itron SBR Carrier Board,55-66038-0040Z,A4,7/18,7/16,200,,45,21,66,220,40,260,2025-07-17 00:00:00,,,,,2,2025-06-24 00:00:00,,重要工單,
,,,,,7/3,,B,,59N125070174,DB-3MSATA,59-37598-0030,A3,7/21,7/16,180,,4,4,8,24,60,85,2025-07-17 00:00:00,,,,,10,2025-06-04 00:00:00,,,
,,,,,,,B,,59N125090059,Express-CFR-i7-9850HE/Lefty,59-72135-0330,A1,7/21,7/16,50,,48.5,42.8,91.3,76.08333333333333,60,136.08333333333331,2025-07-17 00:00:00,,,,純SMT,2,2025-06-23 00:00:00,,重要工單,
,,,,,6/24,,B,,59N125070250,ETX-BT-E3845-NO AUDIO,59-71116-9040,B4,7/23,7/16,100,,43,28,71,118.33333333333333,40,158.33333333333331,2025-07-17 00:00:00,,,,純SMT,2,2025-06-17 00:00:00,,重要工單,
,,,,,,,B,,59N125050558,cExpress-SL-i7-6600U/TPM/ACAL,59-72213-0610,B1,7/22,7/16,6,,59,28,87,8.7,60,85,2025-07-17 00:00:00,,,,純SMT,2,2025-06-26 00:00:00,,重要工單,
,,,,,7/8,,B,,55N125090059,PXIe Type-6 CB/Lefty,55-63539-0030,A2,7/21,7/17,48,,46,43,89,71.2,60,131.2,2025-07-17 00:00:00,,,,,2,2025-06-23 00:00:00,,重要工單,
,,,,,,,,,,,,,,,,,,,,,,1571.1533333333332,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,開線、收線,,,,,,,,,,,,,60,,,,,,,,,,
,,,,,,,,,夜班支援DIP,,,,,,,,,,,,,720,,,,,,,,,,
,,,,,,●,A,,55E125080122,SDIO-Interposer,55-96285-000E,A1,7/21,7/16,25,,20,25,45,18.75,70,85,2025-07-17 00:00:00,,,,"Claire,純SMT",20,2025-07-03 00:00:00,,,
,,,,,,,A,,55E125080143,Peacock CB,55-63647-008E,A3,7/18,7/16,10,,95,95,190,31.666666666666668,60,91.66666666666667,2025-07-17 00:00:00,,,,Emma,1,2025-06-26 00:00:00,,,
,,,,,6/17,,A,,55E125060331,t1Express-RLP-i7-1365URE,55-72139-T04E,A2,7/21,7/17,36,,55,61,116,69.6,60,129.6,2025-07-17 00:00:00,,,,"Cindy,純SMT",2,2025-06-03 00:00:00,,,
,,,,,,,A,,55E125100005,LEC-iMX8MP-Q-N-4G-32G-BW-ER/ALCOM,55-72512-131E,A2,7/18,7/16,10,,35,25,60,10,60,85,2025-07-17 00:00:00,,,,"Claire,純SMT",2,2025-06-19 00:00:00,,,
,,,,,6/20,,A,,59N125070190,"SP-TGL,6305E,PCAP,9-36V, W/ IO",59-A1027-1010,A2,7/21,7/16,9,,60,70,130,19.5,60,85,2025-07-17 00:00:00,,,,,1,2025-06-17 00:00:00,,,
,,,,,,,A,,55N125080048,cPCI-6540/2276ME/M32G,55-31426-0050,A2,7/21,7/16,6,,72.4,62.9,135.3,13.530000000000001,60,85,2025-07-17 00:00:00,,,,,1,2025-06-17 00:00:00,,,
,,,,,,,A,,59N125090048,LEC-iMX8MP-Q-N-2G-32G-ER,59-72512-0010,A2,7/21,7/16,8,,32.9,23.7,56.599999999999994,7.546666666666666,60,85,2025-07-17 00:00:00,,,,純SMT,2,2025-06-17 00:00:00,,,
,,,,,,,,,,,,,,,,,,,,,,1426.2666666666667,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,E,,55E125080221,Aristocrat Gen10 Carrier,55-77522-003E,A2,7/25,6/19,450,1400,27.5,38.8,66.3,497.25,0,497.25,2025-07-17 00:00:00,663,,,Kim,1,2025-07-14 00:00:00,,重要工單,
,,,,,,,,7/17,,,,,,,,,,,Total,,,497.25,663,,,,,,,,,
,,,,,,,,,第4班開線,,,,,,,,,,,,,90,2025-07-18 00:00:00,,,,,,,,,
,,,,,,,B,,55E125080146,Peacock CB,55-63647-008E,A3,7/21,7/10,44,,95,95,190,139.33333333333334,40,179.33333333333334,2025-07-18 00:00:00,,,,Emma,1,2025-07-03 00:00:00,,,
