Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,修改,First,線別,VIP,製令單號,品名,品號,版次,預計完工日,料齊日,實際生產,MO數量,反面,正面,SMT C.T(sec.),生產工時(min),換線工時(min),總工時(min),上線日,Unnamed: 24,上線時間,結束時間,備註,連板,Initail,Unnamed: 30,重要工單,特採單號
,,,,,2/25,,B,,59N125020006,R4600-3A1-MB,59-65522-1020,A2,3/14,3/4,50,,77,83,160,133.33333333333334,40,173.33333333333334,2025-03-10 00:00:00,,,,,1,2025-02-04 00:00:00,,,
,,,,,,,B,,59N125020340,cExpress-SL-i5-6300U/SMD,59-72213-1260,B1,3/14,3/7,100,,58,30,88,146.66666666666666,40,186.66666666666666,2025-03-10 00:00:00,,,,純SMT,2,2025-02-04 00:00:00,,,
,,,,,,,B,,59N125030150,Express-CFR-i7-9850HE/EP6200/HHC,59-72135-0260,A1,3/14,2/24,100,,49,43,92,153.33333333333334,40,193.33333333333334,2025-03-10 00:00:00,,,,純SMT,2,2025-02-04 00:00:00,,重要工單,
,,,,,,,B,,55N124120466,NVR MB,55-65537-0020,A2,3/11,3/7,150,,71,112,183,457.5,40,497.5,2025-03-10 00:00:00,,,,,1,2025-02-12 00:00:00,,,
,,,,,3/3,,B,,55E125040020,ADi-BA3G-CL/H420E/8MB/AGS,55-7B500-110E,A3,3/14,3/5,90,127,79.52,98.01,177.53,266.295,40,306.295,2025-03-10 00:00:00,,,,Maggie,1,2025-02-17 00:00:00,,重要工單,
,,,,,,,,,,,,,,,,,,,,,,1387.1283333333336,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,開線,,,,,,,,,,,,,30,,,,,,,,,,
,,,,,2/21,,A,,55E125030056,Redflex Nirvana carrier board/HALO,55-66035-035E,A3,3/11,3/7,46,,47,53,100,76.66666666666667,40,116.66666666666667,2025-03-10 00:00:00,,,,Winnie,1,2025-02-12 00:00:00,,,
,,,,,1/23,,A,,55E124050423,DB-P6304,55-37630-001E,A1,3/11,2/19,24,,21,25,46,18.4,80,98.4,2025-03-10 00:00:00,,,,Raymond,4,2025-01-23 00:00:00,,,DEV-0053418
,,,,,,,A,,55E125010123,Seatex ISP2020 I/O Board,55-79207-001E,A2,3/11,3/3,120,,5,5,10,20,60,85,2025-03-10 00:00:00,,,,Winnie,8,2025-02-04 00:00:00,,重要工單,
,,,,,,,A,,55E125030092,Express-CF-i7-8850H/mDP/ETC,55-72601-010E,A1,3/11,3/4,34,,45,38,83,47.03333333333333,60,107.03333333333333,2025-03-10 00:00:00,,,,Clare,2,2025-02-05 00:00:00,,,
,,,,,,,A,,55E124120092,Robotics Plus NAV Peripheral board,55-E0060-000E,A1,3/11,3/7,10,,0,5,5,0.8333333333333334,60,85,2025-03-10 00:00:00,,,,Evelyn,4,2025-01-14 00:00:00,,,
,,,,,3/10,,A,,59N125020054,UNP ND-6013,59-21003-0090,C5,3/11,2/7,30,,13.33,13.33,26.66,13.33,60,85,2025-03-10 00:00:00,,,,,3,2025-01-07 00:00:00,,,
,,,,,2/21,,A,,55N125030133,M9019-66520,55-63622-0070,A5,3/12,3/9,60,,48,38,86,86,40,126,2025-03-10 00:00:00,,,,,1,2025-01-15 00:00:00,,重要工單,
,,,,,2/21,,A,,55N125030035,PXI Type-6 CB mark II,55-31126-0020,A1,3/13,2/27,48,,20.4,22.8,43.2,34.56000000000001,60,94.56,2025-03-10 00:00:00,,,,,2,2025-02-07 00:00:00,,,
,,,,,,,A,,55N125030036,PXI Type-6 IOB,55-31127-0010,A1,3/12,2/24,50,,9.2,5,14.2,11.833333333333334,60,85,2025-03-10 00:00:00,,,,,8,2025-02-07 00:00:00,,,
,,,,,,,A,,59N125030209,Express-DN7-C3708 w/TPM,59-72132-A080,A2,3/14,3/7,30,,37.9,35.4,73.3,36.65,60,96.65,2025-03-10 00:00:00,,,,純SMT,2,2025-02-04 00:00:00,,,
,,,,,,,A,,59N125020181,Express-DN7-C3708/4G/64G/CYMER,59-72132-1330,A2,3/14,3/6,52,,37,38,75,65,60,125,2025-03-10 00:00:00,,,,純SMT,2,2025-01-24 00:00:00,,,
,,,,,,,A,,59N125020296,Express-KLE-E3-1505L v6,59-72130-6090,B2,3/14,3/7,6,,71.5,32.15,103.65,10.365000000000002,60,85,2025-03-10 00:00:00,,,,純SMT,2,2025-02-07 00:00:00,,,
,,,,,,,A,,59N125020319,Express-SL-i7-6822EQ/TPM2.0/GOMA,59-72128-1C10,B2,3/12,3/7,10,,82,36,118,19.666666666666668,60,85,2025-03-10 00:00:00,,,,純SMT,2,2025-02-07 00:00:00,,,
,,,,,2/25,,A,,59N125020409,LEC-iMX8MP-Q-4G-32G-ER,59-72512-3010,A2,3/14,3/7,6,,34,23.8,57.8,5.779999999999999,60,85,2025-03-10 00:00:00,,,,純SMT,2,2025-02-13 00:00:00,,,
,,,,,2/25,,A,,59N125030340,LEC-iMX8MP-Q-N-4G-32G-ER,59-72512-1010,A2,3/14,3/7,20,,35,25,60,20,60,85,2025-03-10 00:00:00,,,,純SMT,2,2025-02-13 00:00:00,,,
,,,,,,,,,,,,,,,,,,,,,,1474.31,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,E,,前置FAI,,,,,,,,,,,0,,0,,,,,,,,,,
,,,,,2/27,,E,,59N125020047,Express-CF-i3-8100H/ARIS,59-72131-2470,A2,3/20,3/4,194,1404,45,30,75,242.5,0,242.5,2025-03-10 00:00:00,303.125,,,純SMT(3/11上午接測),2,2025-02-10 00:00:00,,重要工單,
,,,,,,,E,,前置FAI,,,,,,,,,,,0,,0,,,,,,,,,,
,,,,,2/20,,E,,55E125020027,Aristocrat Gen10 Carrier,55-77522-002E,A2,3/18,3/7,210,1250,27.5,38.8,66.3,232.05,0,232.05,2025-03-10 00:00:00,331.50000000000006,,,Kim,1,2025-02-20 00:00:00,,重要工單,
,,,,,,,,3/10,,,,,,,,,,,Total,,,474.55,634.625,,,,,,,,,
,,,,,,,,,第4班開線,,,,,,,,,,,,,,,,,,,,,,,
,,,,,3/3,,B,,55E125040020,ADi-BA3G-CL/H420E/8MB/AGS,55-7B500-110E,A3,3/14,3/5,37,127,79.52,98.01,177.53,109.47683333333333,0,109.47683333333333,2025-03-11 00:00:00,,,,Maggie,1,2025-02-17 00:00:00,,重要工單,
,,,,,,,B,,55N124120467,NVR MB,55-65537-0020,A2,3/12,3/10,150,,71,112,183,457.5,40,497.5,2025-03-11 00:00:00,,,,,1,2025-02-14 00:00:00,,,
,,,,,,,B,,59N125040322,Capsule Axon 2 Mainboard,59-66942-0020,A2,3/17,3/10,560,,25,25,50,466.6666666666667,40,506.6666666666667,2025-03-11 00:00:00,,,,,2,2025-02-26 00:00:00,,,
,,,,,3/4,,B,,59N125030294,LEC-iMX64-C2-2G-0G-CT,59-72501-6040,A6,3/17,3/10,300,630,28.6,20,48.6,243,40,283,2025-03-11 00:00:00,,,,純SMT,2,2025-01-16 00:00:00,,,
,,,,,,,,,,,,,,,,,,,,,,1396.6435000000001,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,開線,,,,,,,,,,,,,30,,,,,,,,,,
,,,,,,,A,,55E125030138,LEC-EL-6425RE-16G-64G-TPM-ER/CWC,55-72513-K20E,A2,3/12,3/10,74,,61,38,99,122.1,40,162.1,2025-03-11 00:00:00,,,,"Claire,純SMT",2,2025-02-06 00:00:00,,重要工單,
,,,,,3/5,,A,,59N125040017,cExpress-TL-i7-1185G7E/eDP/TPM/ACAL,59-72218-0310,A3,3/20,3/5,150,,43,46,89,222.5,40,262.5,2025-03-11 00:00:00,,,,純SMT(3/12上午接測),2,2025-02-04 00:00:00,,,
,,,,,3/5,,A,,59N125030035,Express-SL-i7-6820EQ/TPM2.0/PXI-3982,59-72128-0830,B1,3/13,3/7,50,,70.7,29.9,100.6,83.83333333333333,60,143.83333333333331,2025-03-11 00:00:00,,,,純SMT(3/12上午接測),2,2025-02-07 00:00:00,,,
,,,,,3/5,,A,,59N125030187,Express-KL-i7-7820EQ/PXIe-3987,59-72130-0230,A1,3/14,3/6,50,,72,27.5,99.5,82.91666666666667,60,142.91666666666669,2025-03-11 00:00:00,,,,純SMT,2,2025-02-07 00:00:00,,,
,,,,,,,A,,59N125030305,MLC8 RFID Board,59-A5001-0010,A2,3/13,3/7,80,,1,1,2,2.6666666666666665,60,85,2025-03-11 00:00:00,,,,,40,2025-02-07 00:00:00,,重要工單,
,,,,,2/21,,A,,59N125030061,MLC8 Standard,59-A1025-0060,A4,3/13,3/7,30,,58.01,73.6,131.60999999999999,65.80499999999999,80,145.805,2025-03-11 00:00:00,,,,,1,2025-02-07 00:00:00,,,DEV-0052961
,,,,,,,A,,55N125050027,SEMI-MF xBP-3019A,55-33323-2030,C2,3/12,3/7,18,,16,43,59,17.7,60,85,2025-03-11 00:00:00,,,,,1,2025-02-07 00:00:00,,重要工單,
,,,,,2/21,,A,,59N125010117,Siemens ImagSys-Power Board,59-A2057-0020,A3,3/14,2/24,110,,15,18.5,33.5,61.416666666666664,40,101.41666666666666,2025-03-11 00:00:00,,,,,4,2025-02-07 00:00:00,,重要工單,
,,,,,,,A,,55N125040042,SEMI-MF 2A405-DB,55-19902-0050,A2,3/12,2/19,30,,22,25,47,23.5,60,85,2025-03-11 00:00:00,,,,,1,2025-02-07 00:00:00,,,
,,,,,,,,,,,,,,,,,,,,,,1243.571666666667,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,E,,前置FAI,,,,,,,,,,,0,,0,,,,,,,,,,
,,,,,2/20,,E,,55E125020027,Aristocrat Gen10 Carrier,55-77522-002E,A2,3/18,3/7,420,1250,27.5,38.8,66.3,464.1,0,464.1,2025-03-11 00:00:00,663.0000000000001,,,Kim,1,2025-02-20 00:00:00,,重要工單,
,,,,,,,,3/11,,,,,,,,,,,Total,,,464.1,663.0000000000001,,,,,,,,,
,,,,,3/4,,B,,59N125030294,LEC-iMX64-C2-2G-0G-CT,59-72501-6040,A6,3/17,3/10,330,630,28.6,20,48.6,267.3,0,267.3,2025-03-12 00:00:00,,,,純SMT,2,2025-01-16 00:00:00,,,
,,,,,,,B,,55N125030313,NVR MB w/o PoE ports,55-65537-0120,A2,3/13,3/11,150,,75,115,190,475,40,515,2025-03-12 00:00:00,,,,,1,2025-02-14 00:00:00,,,
,,,,,,,B,,55N125030204,ROScube-X 590 MB with extension box,55-R1002-1010,A1,3/14,3/7,18,,41,63.6,104.6,31.38,60,91.38,2025-03-12 00:00:00,,,,特採通知2pcs板卡移除3個DIP物料，入庫RY05,1,2025-02-10 00:00:00,,重要工單,DEV-0053697
,,,,,,,B,,59N125020364,Express-SL-i7-6822EQ,59-72128-10A0,B2,3/18,3/11,98,,42.7,21.6,64.30000000000001,105.02333333333335,40,145.02333333333337,2025-03-12 00:00:00,,,,純SMT(71-06822-00Z0軟Tray烘烤7天),2,2025-02-25 00:00:00,,,
,,,,,3/4,,B,,59N125030480,Express-IBR-i7-3517UE/Td,59-72121-A680,A3,3/14,3/11,190,,46,35,81,256.5,40,296.5,2025-03-12 00:00:00,,,,"純SMT,76-00185-50Z0跳票",2,2025-02-05 00:00:00,,,
,,,,,,,,,,,,,,,,,,,,,,1315.2033333333334,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,開線、收線,,,,,,,,,,,,,60,,,,,,,,,,
,,,,,,,,,夜班支援DIP,,,,,,,,,,,,,720,,,,,,,,,,
,,,,,,,A,,55E125040049,PCIex16 riser card,55-A3049-001E,A2,3/13,3/10,100,,20,20,40,66.66666666666667,40,106.66666666666667,2025-03-12 00:00:00,,,,Winnie,2,2025-02-04 00:00:00,,重要工單,
,,,,,,,A,,59N125010495,CM4-SL2-6102E-8G-0G-Mercury,59-48105-0350,A2,3/14,3/10,5,,68.6,54.8,123.39999999999999,10.283333333333333,60,85,2025-03-12 00:00:00,,,,,1,2025-02-04 00:00:00,,,
,,,,,1/24,,A,,55N125030269,M9019-66520,55-63622-0070,A5,3/14,3/10,40,,48,38,86,57.333333333333336,40,97.33333333333334,2025-03-12 00:00:00,,,,,1,2025-01-15 00:00:00,,重要工單,
,,,,,,,A,,59N125040114,Popeye USB3 Type-C,59-63020-0010,A2,3/14,3/10,9,,38,13.3,51.3,7.694999999999999,60,85,2025-03-12 00:00:00,,,,,3,2025-02-07 00:00:00,,重要工單,
,,,,,,,A,,55N125040112,ROScube-X 59 Orin adapter board,55-R1003-0010,A2,3/14,3/7,6,,25,25,50,5,60,85,2025-03-12 00:00:00,,,,,2,2025-02-10 00:00:00,,重要工單,
,,,,,,,A,,55N125030205,ROScube-X 59 Orin GMSL2 board,55-R1003-1010,A2,3/14,3/7,34,,40,66.4,106.4,60.29333333333334,60,120.29333333333334,2025-03-12 00:00:00,,,,,2,2025-02-10 00:00:00,,重要工單,
,,,,,,,,,,,,,,,,,,,,,,1359.2933333333333,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,E,,前置FAI,,,,,,,,,,,0,,0,,,,,,,,,,
,,,,,2/20,,E,,55E125020027,Aristocrat Gen10 Carrier,55-77522-002E,A2,3/18,3/7,420,1250,27.5,38.8,66.3,464.1,0,464.1,2025-03-12 00:00:00,663.0000000000001,,,Kim,1,2025-02-20 00:00:00,,重要工單,
,,,,,,,,3/12,,,,,,,,,,,Total,,,464.1,663.0000000000001,,,,,,,,,
,,,,,,,,,第4班開線,,,,,,,,,,,,,,,,,,,,,,,
,,,,,3/12,,B,,59N125010093,EGX-MXM-RTX5000/Adlink logo,59-7C002-0010,A2,3/14,2/11,44,,63.2,30,93.2,68.34666666666666,60,128.34666666666666,,,,,純SMT,2,2024-12-31 00:00:00,,重要工單,
,,,,,,,B,,55E125040063,"SP2-IMX8-Q, 4GB, 32GB, 12V, WT-A1",55-A1033-210E,A2,3/14,3/10,20,,30,38,68,22.666666666666668,60,85,2025-03-13 00:00:00,,,,Agnes,2,2025-03-07 00:00:00,,,
,,,,,2/20,,B,,59N125030145,Triton S1 HRX,59-A2053-0010,A3,3/17,3/11,24,,38,60,98,39.2,60,99.2,2025-03-13 00:00:00,,,,,1,2025-02-07 00:00:00,,,
,,,,,2/25,,B,,59N125020416,Express-RLP-i7-1370PE,59-72139-N010,A1,3/18,3/12,126,,55,61,116,243.6,40,283.6,2025-03-13 00:00:00,,,,純SMT,2,2025-02-11 00:00:00,,,
,,,,,,,B,,55N125030314,NVR MB w/o PoE ports,55-65537-0120,A2,3/14,3/10,150,,75,115,190,475,40,515,2025-03-13 00:00:00,,,,,1,2025-02-20 00:00:00,,,
,,,,,3/4,,B,,59N125020240,Express-IBR-i7-3517UE/Td,59-72121-A680,A3,3/17,3/10,199,,46,35,81,268.65,40,308.65,2025-03-13 00:00:00,,,,純SMT,2,2025-02-04 00:00:00,,,
,,,,,,,,,,,,,,,,,,,,,,1419.7966666666666,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,開線、收線,,,,,,,,,,,,,60,,,,,,,,,,
,,,,,2/20,●,A,,55E125010351,ADi-BROM-AD-Everi,55-67202-001E,A2,3/17,3/10,50,,15,20,35,29.166666666666668,90,140,2025-03-13 00:00:00,,,,Maggie,10,2025-02-18 00:00:00,,,DEV-0053666、DEV-0053586(合併55E125020278+55E125010351)
,,,,,,●,A,,55E125020092,ECAR-OLY-MS,55-77526-000E,A1,3/18,3/12,28,,32,36.3,68.3,31.87333333333333,90,140,2025-03-13 00:00:00,,,,Clare,1,2025-02-26 00:00:00,,,DEV-0053583
,,,,,2/21,,A,,55E125010300,Aristocrat Gen10 Backplane,55-79030-004E,A3,3/15,2/21,60,,0,18,18,18,40,85,2025-03-13 00:00:00,,,,Kim,1,2025-01-07 00:00:00,,,
,,,,,2/25,,A,,55E125030208,PWP-301-110V with ignition,55-65625-041E,A4,3/15,3/12,10,,30,22,52,8.666666666666666,60,85,2025-03-13 00:00:00,,,,Ivy,1,2025-02-20 00:00:00,,,
,,,,,3/3,,A,,59N125040323,Capsule Axon 2 Mainboard,59-66942-0020,A2,3/17,3/7,160,,25,25,50,133.33333333333334,40,173.33333333333334,2025-03-13 00:00:00,,,,,2,2025-02-26 00:00:00,,,
,,,,,3/3,,A,,59N125040324,Capsule Axon 2 Mainboard 1-Serial,59-66942-1020,A2,3/18,3/7,260,,25,25,50,216.66666666666666,40,256.66666666666663,2025-03-13 00:00:00,,,,,2,2025-02-26 00:00:00,,,
,,,,,3/10,,A,,59N125010358,PWP-301-110Vin no IGN with 24Vout,59-65625-0310,A3,3/17,3/12,24,,20,20,40,16,60,85,2025-03-13 00:00:00,,,,,1,2025-01-16 00:00:00,,,
,,,,,,,A,,59N124120313,SCB-02,59-65636-0020,A1,3/17,3/12,32,,21,0,21,11.2,60,85,2025-03-13 00:00:00,,,,,2,2025-03-10 00:00:00,,,
,,,,,,,A,,59N125030370,cExpress-TL-i5-1145G7E,59-72218-1050,A3,3/17,3/5,6,,45.9,45.1,91,9.1,60,85,2025-03-13 00:00:00,,,,純SMT,2,2025-02-26 00:00:00,,,
,,,,,2/25,,A,,59N125030273,MXM-A500-4G-40W,59-7C006-1120,1A1,3/17,3/12,62,,23,25,48,49.6,40,89.6,2025-03-13 00:00:00,,,,純SMT,2,2025-02-18 00:00:00,,重要工單,
,,,,,2/21,,A,,59N125030324,MLC8 Touch Function Key,59-A3034-0020,A4,3/17,3/12,160,,11.6,8.9,20.5,54.666666666666664,40,94.66666666666666,2025-03-13 00:00:00,,,,純SMT,5,2025-01-16 00:00:00,,重要工單,
,,,,,,,,,,,,,,,,,,,,,,1379.2666666666667,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,E,,前置FAI,,,,,,,,,,,0,,0,,,,,,,,,,
,,,,,2/20,,E,,55E125020027,Aristocrat Gen10 Carrier,55-77522-002E,A2,3/18,3/7,200,1250,27.5,38.8,66.3,221,0,221,2025-03-13 00:00:00,315.7142857142857,,,Kim,1,2025-02-20 00:00:00,,重要工單,
,,,,,,,E,,前置FAI,,,,,,,,,,,0,,0,,,,,,,,,,
,,,,,2/20,,E,,59N125020459,Express-CF-i3-8100H/ARIS,59-72131-2470,A2,3/31,3/12,220,1196,45,30,75,275,0,275,2025-03-13 00:00:00,343.75,,,純SMT(3/14上午接測),2,2025-02-10 00:00:00,,,
,,,,,,,,3/13,,,,,,,,,,,Total,,,496,659.4642857142858,,,,,,,,,
,,,,,,,B,,55N125040008,NVR MB w/o PoE ports,55-65537-0120,A2,3/17,3/13,150,,75,115,190,475,40,515,2025-03-14 00:00:00,,,,,1,2025-02-20 00:00:00,,,
,,,,,2/5,,B,,55N125010438,cPCI-A3525KR/8400H,55-65320-2020,A1,3/17,2/24,198,,58.6,43.2,101.80000000000001,335.94,40,375.94,2025-03-14 00:00:00,,,,,2,2025-01-21 00:00:00,,,
,,,,,,,B,,59N125030218,LEC-AL-E3940-8G-ER/IVN5,59-72506-5320,B2,3/21,3/13,202,,45,30,75,252.5,40,292.5,2025-03-14 00:00:00,,,,純SMT,2,2025-02-20 00:00:00,,重要工單,
,,,,,,,B,,59N125040108,Express-CFR-E-2276ME/TPM2.0/CWC,59-72135-3320,A1,3/18,3/11,130,,48.7,40.2,88.9,192.61666666666667,40,232.61666666666667,2025-03-14 00:00:00,,,,純SMT,2,2025-02-18 00:00:00,,重要工單,
,,,,,,,,,,,,,,,,,,,,,,1416.0566666666668,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,收線,,,,,,,,,,,,,30,,,,,,,,,,
,,,,,,,,,夜班支援DIP,,,,,,,,,,,,,720,,,,,,,,,,
,,,,,2/20,●,A,,55E125010267,ADi-BPA3-AD-Everi,55-67201-001E,A2,3/18,3/10,40,,0,25,25,16.666666666666668,90,140,2025-03-14 00:00:00,,,,Maggie,1,2025-02-18 00:00:00,,重要工單,DEV-0053585
,,,,,,,A,,55E125030004,cExpress-KL-i7-7600U/TPM2.0/US,55-72215-050E,B1,3/17,3/10,10,,58.27,24.16,82.43,13.738333333333335,60,85,2025-03-14 00:00:00,,,,"Cindy,純SMT",2,2025-02-05 00:00:00,,,
,,,,,,,A,,55E125030191,COM-HPC-ALT-w/o 10G PHY,55-73102-1050,1A2,3/17,3/10,6,,91,82,173,17.3,60,85,2025-03-14 00:00:00,,,,Clare,1,2025-02-13 00:00:00,,,
,,,,,,,A,,59N125030227,DB-3SSDSM,59-37581-5010,A3,3/18,3/12,52,,8,8,16,13.866666666666667,60,85,2025-03-14 00:00:00,,,,,5,2025-02-04 00:00:00,,,
,,,,,,,A,,59N125040085,M9048B,59-18903-9060,A4,3/18,3/13,50,,20,20,40,33.333333333333336,60,93.33333333333334,2025-03-14 00:00:00,,,,,2,2025-02-06 00:00:00,,重要工單,
,,,,,,,,,,,,,,,,,,,,,,1238.3333333333333,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,E,,前置FAI,,,,,,,,,,,0,,0,,,,,,,,,,
,,,,,2/20,,E,,59N125020459,Express-CF-i3-8100H/ARIS,59-72131-2470,A2,3/31,3/12,420,1196,45,30,75,525,0,525,2025-03-14 00:00:00,656.25,,,純SMT(3/15上午接測),2,2025-02-10 00:00:00,,,
,,,,,,,,3/14,,,,,,,,,,,Total,,,525,656.25,,,,,,,,,
,,,,,,,,,夜班開線8小時,,,,,,,,,,,,,240,,,,,,,,,,
,,,,,,,,,收線,,,,,,,,,,,,,30,,,,,,,,,,
,,,,,,,B,,55E125010301,Aristocrat Gen10 Backplane,55-79030-004E,A3,3/18,2/21,200,,0,18,18,60,40,100,2025-03-15 00:00:00,,,,Kim,1,2025-01-07 00:00:00,,,
,,,,,2/24,,B,,55E125030085,t1nanoX-EL-x6414RE-8G-32G/EMD,55-72307-S00E,A1,3/17,3/10,44,,55,30,85,62.333333333333336,60,122.33333333333334,2025-03-15 00:00:00,,,,"Jessie,純SMT",2,2025-02-05 00:00:00,,,
,,,,,,,B,,55N124120377,Seatex ISP2020 Carrier Board,55-77515-0010,A2,3/17,3/14,60,,95,101,196,196,40,236,2025-03-15 00:00:00,,,,,1,2025-02-04 00:00:00,,重要工單,
,,,,,2/11,,B,,59N125020378,LEC-iMX8MM-Q-2G-32G-ER/TA,59-72517-1510,A1,3/21,3/14,370,,41.9,32.4,74.3,458.18333333333334,40,498.18333333333334,2025-03-15 00:00:00,,,,純SMT(3/17上午接測),2,2025-01-24 00:00:00,,,
,,,,,2/24,,B,,59N125050028,MLC8 Light Bar Board,59-A3036-0010,A3,3/19,3/11,98,,15.2,7.5,22.7,37.07666666666667,60,97.07666666666667,2025-03-15 00:00:00,,,,純SMT,7,2025-02-24 00:00:00,,重要工單,
,,,,,,,,,,,,,,,,,,,,,,1323.5933333333332,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,夜班開線8小時,,,,,,,,,,,,,240,,,,,,,,,,
,,,,,,,,,開線、收線,,,,,,,,,,,,,60,,,,,,,,,,
,,,,,2/20,,A,,59N125010313,MXM-RTX3000/Getec,59-7C001-D020,1A2,3/18,3/11,84,,53,27.3,80.3,112.42,40,152.42000000000002,2025-03-15 00:00:00,,,,純SMT,2,2024-12-31 00:00:00,,重要工單,
,,,,,,,A,,55E125010251,cPCI-A3535KR/11850HE,55-31130-400E,A2,3/17,3/14,100,,55,50,105,175,40,215,2025-03-15 00:00:00,,,,Candace,2,2025-02-05 00:00:00,,,
,,,,,2/21,,A,,55E125030219,LEC-ASL-x7211RE-4G-32G-ER,55-72519-X02E,A2,3/17,3/13,40,,60,35.8,95.8,63.86666666666667,40,103.86666666666667,2025-03-15 00:00:00,,,,"Claire,純SMT 
(物料60-72519-F020上件前 , 先交付PE-Jack確認)",2,2025-02-20 00:00:00,,重要工單,
,,,,,,,A,,59N124120156,Triton TUI Scaler Board w/CAP protect,59-A2054-0010,A3,3/18,3/5,6,,13.5,24.5,38,3.8,60,85,2025-03-15 00:00:00,,,,,3,2025-02-17 00:00:00,,,
,,,,,,,A,,59N125030128,PB-2785,59-38211-0020,A2,3/19,2/24,50,,0,40,40,33.333333333333336,60,93.33333333333334,2025-03-15 00:00:00,,,,,2,2025-02-07 00:00:00,,重要工單,
,,,,,,,A,,59N125030232,Express-BASE6 R3.1,59-77107-0020,A2,3/18,3/14,6,,20,95,115,11.5,60,85,2025-03-15 00:00:00,,,,,1,2025-02-20 00:00:00,,,
,,,,,3/5,,A,,59N125040354,EGX-MXM-A2000-8G-60W/Adlink logo,59-7C005-4030,A2,3/19,3/11,52,,35,33,68,58.93333333333333,60,118.93333333333334,2025-03-15 00:00:00,,,,純SMT,2,2025-03-05 00:00:00,,重要工單,
,,,,,,,A,,59N125010507,ETX-BT-E3827-NO AUDIO,59-71116-C040,B4,3/18,3/13,6,,52.26,34.38,86.64,8.664,60,85,2025-03-15 00:00:00,,,,純SMT,2,2025-02-13 00:00:00,,,
,,,,,,,A,,59N125020371,cExpress-MTL-135U,59-72221-2010,A1,3/19,3/14,6,,55,52,107,10.7,60,85,2025-03-15 00:00:00,,,,純SMT,2,2025-02-13 00:00:00,,,
,,,,,,,,,,,,,,,,,,,,,,1323.5533333333335,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,E,,,,,,,,,,,,,0,,0,,,,,,,,,,
,,,,,,,E,,,,,,,,,,,,,0,,0,,,,,,,,,,
,,,,,,,,3/15,,,,,,,,,,,Total,,,0,0,,,,,,,,,
,,,,,第二週排程,,,,,,,,,,生產數量,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,3970.7000000000007,,,,,,,,,,
,,,,,修改,First,線別,VIP,製令單號,品名,品號,版次,預計完工日,料齊日,實際生產,MO數量,反面,正面,SMT C.T(sec.),生產工時(min),換線工時(min),總工時(min),上線日,,上線時間,結束時間,備註,IE專用,,,,
,,,,,,,,,開線,,,,,,,,,,,,,30,,,,,,,,,,
,,,,,3/12,,B,,59N125040071,M9019-66501,59-63515-0080,A2,3/19,3/10,50,,0,42,42,35,60,95,2025-03-17 00:00:00,,,,DIP當天下午作業,2,2025-02-11 00:00:00,,重要工單,
,,,,,3/11,,B,,59N125030382,Express-TL-i7-11850HE,59-72138-2070,A3,3/21,3/11,20,,51.4,58.6,110,36.666666666666664,60,96.66666666666666,2025-03-17 00:00:00,,,,純SMT(3/18上午接測),2,2025-03-10 00:00:00,,,DEV-0053470
,,,,,,,B,,59N125030082,UNP CM1-86DX3,59-48012-00C0,A5,3/20,3/12,128,,20,20,40,85.33333333333333,40,125.33333333333333,2025-03-17 00:00:00,,,,,2,2025-02-04 00:00:00,,,
,,,,,,,B,,59N125010174,xeBP-2785,59-38210-0050,A5,3/21,3/7,70,,61.3,44.2,105.5,123.08333333333333,40,163.08333333333331,2025-03-17 00:00:00,,,,,1,2025-02-11 00:00:00,,重要工單,
,,,,,3/10,,B,,59N125040025,Capsule Axon 2 Serial Daughterboard,59-66876-0010,A2,3/21,3/5,162,,10,11,21,56.7,40,96.7,2025-03-17 00:00:00,,,,,3,2025-02-26 00:00:00,,重要工單,
,,,,,2/25,,B,,59N125020358,DB-3SSD/iSLC/B/NTPM/40G,59-37616-1110,A2,3/21,3/13,300,,3.3,8.8,12.100000000000001,60.50000000000001,60,120.5,2025-03-17 00:00:00,,,,,12,2025-02-11 00:00:00,,,
