Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,修改,First,線別,VIP,製令單號,品名,品號,版次,預計完工日,料齊日,實際生產,MO數量,反面,正面,SMT C.T(sec.),生產工時(min),換線工時(min),總工時(min),上線日,Unnamed: 24,上線時間,結束時間,備註,連板,Initail,Unnamed: 30,重要工單,特採單號
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,會計抽盤/會計師查核 ,,,,,,,,,,,,,480,,,,,,,,,,
,,,,,,,,,開線,,,,,,,,,,,,,30,,,,,,,,,,
,,,,,,,A,,55N125080146,cPCI-3620/E3845/M4G,55-31122-0070,A4,8/5,8/1,20,,40,35,75,25,60,85,2025-08-04 00:00:00,,,,,2,2025-06-26 00:00:00,,,
,,,,,,,A,,55N125060581,PXIe-8638D,55-38901-1050,A3,8/5,7/30,6,,36,30,66,6.6,60,85,2025-08-04 00:00:00,,,,,2,2025-07-03 00:00:00,,,
,,,,,,,A,,59N125090058,M9049A,59-63304-0040,A3,8/5,7/31,14,,20,20,40,9.333333333333334,60,85,2025-08-04 00:00:00,,,,,2,2025-07-03 00:00:00,,重要工單,
,,,,,,,A,,55N125060504,cPCI-3520/9850HL/M16G,55-31128-0340,A2,8/6,7/29,6,,70,60,130,13,60,85,2025-08-04 00:00:00,,,,,2,2025-07-03 00:00:00,,,
,,,,,,,A,,59N125080043,Triton CCP HDBaseT board,59-A2055-0010,A3,8/6,8/1,24,,13.5,13.5,27,10.8,60,85,2025-08-04 00:00:00,,,,,3,2025-07-03 00:00:00,,,
,,,,,,,A,,59N125090080,M9019-66502,59-63516-0020,A1,8/6,7/29,110,,0,28,28,51.333333333333336,60,111.33333333333334,2025-08-04 00:00:00,,,,,10,2025-07-03 00:00:00,,重要工單,
,,,,,7/11,,A,,55N125080193,"SP-TGL,i5,PCAP,12V,EC,TPM,MLC-M",55-A1027-3430,A2,8/6,8/1,20,,62,58,120,40,60,100,2025-08-04 00:00:00,,,,,1,2025-07-03 00:00:00,,,
,,,,,7/11,,A,,59N125090079,M9019-66501,59-63515-0080,A2,8/6,8/1,50,,0,42,42,35,60,95,2025-08-04 00:00:00,,,,,2,2025-07-03 00:00:00,,重要工單,
,,,,,,,A,,59N125090084,Express-SL-i7-6820EQ/Kohala,59-72128-0290,A2,8/6,8/1,20,,76,33,109,36.333333333333336,60,96.33333333333334,2025-08-04 00:00:00,,,,純SMT,2,2025-07-03 00:00:00,,重要工單,
,,,,,,,A,,59N125060583,Express-ID7-D-1735TR/RP,59-72137-1130,A2,8/6,8/3,6,,48,41,89,8.9,60,85,2025-08-04 00:00:00,,,,純SMT,2,2025-07-23 00:00:00,,,
,,,,,,,,,,,,,,,,,,,,,,1422.6666666666665,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,E,,會計抽盤/會計師查核 ,,,,,,,,,,,,,480,,,,,,,,,,
,,,,,,,E,,55E125070340,Aristocrat Gen10 Carrier,55-77522-003E,A2,8/14,7/15,120,2100,27.5,38.8,66.3,132.6,0,132.6,2025-08-04 00:00:00,176.79999999999998,,,Kim,1,2025-07-15 00:00:00,,重要工單,
,,,,,,,,8/4,,,,,,,,,,,Total,,,612.6,656.8,,,,,,,,,
,,,,,,,,,第4班開線,,,,,,,,,,,,,90,2025-08-05 00:00:00,,,,,,,,,
,,,,,,,B,,55N125080049,cPCI-A3525KR/8400H,55-65320-2020,A1,8/6,8/4,200,,58.6,43.2,101.80000000000001,339.33333333333337,40,379.33333333333337,2025-08-05 00:00:00,,,,,2,2025-06-23 00:00:00,,,
,,,,,,,B,,59N125070280,Express-CFR-E-2276ME/TPM2.0/32G/BD,59-72135-3500,A1,8/8,8/4,350,,48,40,88,513.3333333333334,40,553.3333333333334,2025-08-05 00:00:00,,,,純SMT,2,2025-07-11 00:00:00,,重要工單,
,,,,,,,B,,55N125070499,Express-SL-i3-6100E/JRC-ETT,55-72128-4350,B2,8/6,8/4,158,,80,35,115,302.8333333333333,40,342.8333333333333,2025-08-05 00:00:00,,,,純SMT,2,2025-07-25 00:00:00,,,
,,,,,,,,,,,,,,,,,,,,,,1365.5,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,7/8,,A,,55E125070321,t2nanoX-EL-x6211E-8G-32G/BEL,55-72307-L31E,A1,8/6,7/28,10,,55,30,85,14.166666666666666,60,85,2025-08-05 00:00:00,,,,"Jessie,純SMT",2,2025-07-08 00:00:00,,,
,,,,,,,A,,55E125080046,Seatex ISP2020 I/O Board,55-79207-001E,A2,8/6,8/4,120,,5,5,10,20,60,85,2025-08-05 00:00:00,,,,Karen,8,2025-06-27 00:00:00,,重要工單,
,,,,,,,A,,55E125070160,OSM-MTK510-2G-32G-CT/NVM,55-76103-110E,A1,8/6,7/25,30,,30,40,70,35,60,95,2025-08-05 00:00:00,,,,"Claire,純SMT",4,2025-07-17 00:00:00,,,
,,,,,,,A,,55E125080230,COM-HPC mini Base,55-77110-002E,A1,8/6,8/4,10,,31,88,119,19.833333333333332,60,85,2025-08-05 00:00:00,,,,Cindy,2,2025-07-17 00:00:00,,,
,,,,,7/22,,A,,55E125060300,cExpress-R8-8840U-option,55-72223-100E,A1,8/6,8/4,6,,60,60,120,12,80,92,2025-08-05 00:00:00,,,,"Jessie,純SMT",2,2025-06-27 00:00:00,,,DEV-0054640
,,,,,7/28,,A,,59N125050091,Express-SL-i5-6440EQ/Redflex NK7,59-72128-2510,A3,8/7,8/4,46,,72,35,107,82.03333333333333,60,142.03333333333333,2025-08-05 00:00:00,,,,純SMT(8/6上午接測),2,2025-07-04 00:00:00,,重要工單,
,,,,,7/24,,A,,55E125060259,JCI SC-Connect Carrier Board,55-66058-003E,A3,8/7,7/28,250,,35,33,68,283.3333333333333,60,343.3333333333333,2025-08-05 00:00:00,,,,Winnie(AY55倉),1,2025-07-15 00:00:00,,,DEV-0054705
,,,,,7/24,,A,,55E125070190,JCI SC-Connect Carrier Board,55-66058-003E,A3,8/7,8/1,20,,35,33,68,22.666666666666668,20,42.66666666666667,2025-08-05 00:00:00,,,,Winnie(RY05倉),1,2025-07-15 00:00:00,,重要工單,DEV-0054705
,,,,,7/24,,A,,59N125060494,nanoX-AL-E3950-8G/32GB-WT,59-72306-6650,B1,8/8,8/4,6,,49,36,85,8.5,60,85,2025-08-05 00:00:00,,,,純SMT,2,2025-07-04 00:00:00,,,
,,,,,,,,,,,,,,,,,,,,,,1055.0333333333333,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,E,,55E125070340,Aristocrat Gen10 Carrier,55-77522-003E,A2,8/14,7/15,450,2100,27.5,38.8,66.3,497.25,0,497.25,2025-08-05 00:00:00,663,,,Kim,1,2025-07-15 00:00:00,,重要工單,
,,,,,,,,8/5,,,,,,,,,,,Total,,,497.25,663,,,,,,,,,
,,,,,,,,,第4班開線,,,,,,,,,,,,,90,2025-08-06 00:00:00,,,,,,,,,
,,,,,7/18,,B,,55E125050031,Redflex Nirvana carrier board,55-66035-00AE,A3,8/7,8/4,50,,45,54,99,82.5,40,122.5,2025-08-06 00:00:00,,,,Winnie,1,2025-07-03 00:00:00,,重要工單,
,,,,,,,B,,55E125080028,Aristocrat Gen10 Backplane,55-79030-004E,A3,8/19,8/5,500,1940,0,18,18,150,15,165,2025-08-06 00:00:00,,,,Kim,1,2025-06-26 00:00:00,,,
,,,,,,,B,,59N125070307,Express-DN7-C3808/FJT,59-72132-0120,A2,8/11,8/5,100,,40,37,77,128.33333333333334,40,168.33333333333334,2025-08-06 00:00:00,,,,純SMT,2,2025-07-08 00:00:00,,,
,,,,,7/14,,B,,59N125080054,DLAP-211 CB NX/Nano without AFM,59-77B05-0060,A2,8/13,8/4,60,,30,33,63,63,40,103,2025-08-06 00:00:00,,,,,2,2025-06-23 00:00:00,,,
,,,,,,,B,,59N125090029,PW-200 for MMI-CP-100,59-A3033-1010,A2,8/8,7/28,54,,20,20,40,36,60,96,2025-08-06 00:00:00,,,,,2,2025-06-23 00:00:00,,,
,,,,,,,B,,59N125080260,EGX-MXM-A500-4G-40W/Siemens,59-7C006-1210,A1,8/12,8/6,400,,23,25,48,320,40,360,2025-08-06 00:00:00,,,,純SMT(8/7上午接測),2,2025-07-04 00:00:00,,,
,,,,,,,B,,55E125080054,ADi-BA3G-AD-Everi,55-67302-002E,1A2,8/8,7/23,100,,66,92,158,263.3333333333333,40,303.3333333333333,2025-08-06 00:00:00,,,,Maggie,1,2025-07-09 00:00:00,,,
,,,,,,,,,,,,,,,,,,,,,,1408.1666666666667,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,7/8,●,A,,55E125080163,PCIe Gen5 Peripheral dummy board,55-96280-000E,A1,8/11,7/30,12,,20,25,45,9,90,140,2025-08-06 00:00:00,,,,Emma,6,2025-07-09 00:00:00,,,DEV-0054893
,,,,,,●,A,,55E125070138,Q7 Extender Test Board,55-96284-000E,A1,8/11,7/11,100,,20,25,45,75,90,165,2025-08-06 00:00:00,,,,Claire,2,2025-07-11 00:00:00,,,DEV-0054615(合併55E125070138+55E125080059)
,,,,,,●,A,,55E125070146,DLAP-211-W AFM BD,55-79431-000E,A1,8/11,7/31,4,,40,40,80,5.333333333333333,90,140,2025-08-06 00:00:00,,,,Tanya,2,2025-07-22 00:00:00,,重要工單,DEV-0054957
,,,,,,●,A,,55E125070354,DLAP-211-W AFM BD,55-79431-000E,A1,8/11,7/31,12,,40,40,80,16,20,100,2025-08-06 00:00:00,,,,Tanya,2,2025-07-22 00:00:00,,重要工單,DEV-0054929
,,,,,,,A,,55E125040419,ARD-SMC/LANDown,55-32215-001E,A1,8/8,8/4,10,,33,43,76,12.666666666666666,80,92.66666666666667,2025-08-06 00:00:00,,,,Candace,1,2025-07-14 00:00:00,,,DEV-0054777
,,,,,,,A,,55E125080139,ARD-SMC/LANRight,55-32215-101E,A1,8/8,8/4,10,,33,43,76,12.666666666666666,80,92.66666666666667,2025-08-06 00:00:00,,,,Candace,1,2025-07-14 00:00:00,,重要工單,DEV-0054777
,,,,,,,A,,59N125060411,t1Express-TL-W-11865MRE/2DIMM/S64G/GOMA,59-72138-6300,A3,8/8,8/5,10,,51.44,58.62,110.06,18.34333333333333,60,85,2025-08-06 00:00:00,,,,純SMT(8/7上午接測),2,2025-07-17 00:00:00,,重要工單,
,,,,,,,A,,59N125090023,DB-P6301,59-37625-0010,A1,8/8,8/5,30,,15,18,33,16.5,60,85,2025-08-06 00:00:00,,,,,2,2025-06-23 00:00:00,,,
7/8,7/8,7/8,7/8,7/8,7/5,,A,,55N125070328,Express-CF-i7-8850H/mDP/ETC,55-72601-0110,A1,8/8,7/30,30,,45,38,83,41.5,60,101.5,2025-08-06 00:00:00,,,,,2,2025-06-23 00:00:00,,,
,,,,,7/5,,A,,55N125070134,"EGW3200 PWR board 90W,IDS",55-49072-A010,1A1,8/7,8/4,78,,5.5,5.5,11,14.3,60,85,2025-08-06 00:00:00,,,,,6,2025-07-10 00:00:00,,,
,,,,,,,A,,59N125060543,Express-ID7-D-1746TER-4DIMM,59-72137-5030,A2,8/8,8/5,14,,48,41,89,20.766666666666666,60,85,2025-08-06 00:00:00,,,,"純SMT(掃貨驗證品號:71-01746-01Z0,位置:U1)",2,2025-07-17 00:00:00,,重要工單,
,,,,,,,A,,59N125060491,Express-BD74-D1577/TPM2.0/CWC,59-72134-2110,A1,8/8,8/4,20,,43,44,87,29,60,89,2025-08-06 00:00:00,,,,純SMT,2,2025-07-10 00:00:00,,重要工單,
,,,,,,,A,,55N125090071,Express-SL2-G3900E/ARU,55-72133-K150,A1,8/8,8/5,30,,68.76,36,104.76,52.38,60,112.38,2025-08-06 00:00:00,,,,純SMT,2,2025-07-04 00:00:00,,,
,,,,,,,,,,,,,,,,,,,,,,1373.2133333333331,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,7/17,,E,,55E125070340,Aristocrat Gen10 Carrier,55-77522-003E,A2,8/14,7/15,80,2100,27.5,38.8,66.3,88.4,0,88.4,2025-08-06 00:00:00,117.86666666666667,,,Kim,1,2025-07-15 00:00:00,,重要工單,
,,,,,7/17,,E,,55N125080123,Aristocrat Gen10 Config stick,55-79028-0010,A1,8/15,7/10,1752,,8,7,15,438,0,438,2025-08-06 00:00:00,584,,,Kim(每天接測400),8,2025-06-04 00:00:00,,重要工單,
,,,,,,,,8/6,,,,,,,,,,,Total,,,526.4,701.8666666666667,,,,,,,,,
,,,,,,,B,,59N125080131,t1Express-TL-W-11865MRE-2DIMM/TPM/GDLS,59-72138-G120,,8/11,8/6,50,,50,45,95,79.16666666666667,60,139.16666666666669,2025-08-07 00:00:00,,,,"Karen,純SMT",,2025-07-25 00:00:00,,,
,,,,,,,B,,55E125070177,LEC-ASL-x7211RE-4G-0G-ER/Sigmatek,55-72519-X20E,A2,8/8,8/6,104,,60,35.8,95.8,166.0533333333333,40,206.0533333333333,2025-08-07 00:00:00,,,,"Claire,純SMT(8/8上午接測)",2,2025-07-14 00:00:00,,,
,,,,,,,B,,59N125090001,UNP CM1-BT1-E3815,59-48104-0090,A7,8/11,8/6,100,,49.8,35.2,85,141.66666666666666,40,181.66666666666666,2025-08-07 00:00:00,,,,,2,2025-06-23 00:00:00,,,
,,,,,,,B,,55N125090030,cPCI-A3525/9850,55-65320-0020,A1,8/8,8/6,14,,58.6,43.2,101.80000000000001,23.753333333333337,60,85,2025-08-07 00:00:00,,,,,2,2025-07-04 00:00:00,,,
,,,,,,,B,,59N125060176,"SP2-EHL-J6412,PCAP,12V,IO,S1",59-A1031-1110,A1,8/11,7/14,30,,51,53,104,52,40,92,2025-08-07 00:00:00,,,,,1,2025-06-23 00:00:00,,,
,,,,,,,B,,59N125090022,cPCI-A3535ND1,59-31130-0020,A2,8/11,8/6,20,,53,43,96,32,60,92,2025-08-07 00:00:00,,,,,2,2025-07-04 00:00:00,,,
,,,,,7/14,,B,,59N125080093,LEC-iMX62-C7-1G-4G-ER,59-72501-8060,A6,8/12,8/4,100,,28,20,48,80,40,120,2025-08-07 00:00:00,,,,純SMT,2,2025-06-23 00:00:00,,重要工單,
,,,,,,,B,,55N125090004,USB_FM_Zoetis/F,55-A2050-2020,A3,8/11,8/6,459,,16,18,34,260.1,40,300.1,2025-08-07 00:00:00,,,,,2,2025-07-04 00:00:00,,重要工單,
,,,,,,,B,,55N125080052,AmITX-SL-G-H110/Varian,55-7A104-1E30,A3,8/11,8/6,50,,70,55,125,104.16666666666667,40,144.16666666666669,2025-08-07 00:00:00,,,,,1,2025-06-23 00:00:00,,重要工單,
,,,,,,,,,,,,,,,,,,,,,,1360.1533333333334,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,收線,,,,,,,,,,,,,30,,,,,,,,,,
,,,,,,,,,夜班支援DIP,,,,,,,,,,,,,720,,,,,,,,,,
,,,,,,●,A,,55E125060227,HP-TBT-AD2000,55-67006-000E,A1,8/12,8/4,20,,40,40,80,26.666666666666668,90,140,2025-08-07 00:00:00,,,,Lillian,1,2025-07-15 00:00:00,,,DEV-0054770
,,,,,,●,A,,55E125070172,DLAP-212 GMSL2 I/O board,55-79209-000E,A1,8/12,8/6,6,,40,40,80,8,90,140,2025-08-07 00:00:00,,,,Tanya,2,2025-07-23 00:00:00,,,DEV-0054998
,,,,,,,A,,55E125090101,SEMI-MF aDB-1210AX,55-65444-0030,A3,8/8,8/6,8,,0,7,7,0.9333333333333333,80,85,2025-08-07 00:00:00,,,,Yuki,8,2025-07-23 00:00:00,,,DEV-0054985
,,,,,,,A,,59N125080177,DB-3SSD/iSLC/GC/NTPM/40G,59-37616-1310,A2,8/11,8/6,12,,8.8,3.5,12.3,2.4600000000000004,60,85,2025-08-07 00:00:00,,,,,12,2025-07-04 00:00:00,,,
,,,,,,,A,,59N125090031,cPCI-A3X10,59-37218-2010,A4,8/11,8/6,10,,11,10,21,3.5,60,85,2025-08-07 00:00:00,,,,,1,2025-07-04 00:00:00,,重要工單,
,,,,,7/25,,A,,59N125080297,cExpress-BT2-E3845,59-72210-00J0,C1,8/11,8/5,46,,27.95,20,47.95,36.76166666666667,60,96.76166666666667,2025-08-07 00:00:00,,,,純SMT,2,2025-07-16 00:00:00,,,
,,,,,,,,,,,,,,,,,,,,,,1381.7616666666668,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,7/15,,E,,59N125070435,EGX-MXM-T1000/Align,59-7C003-A020,A2,8/14,8/6,500,1000,39.5,35.5,75,625,40,665,2025-08-07 00:00:00,,,,"純SMT(急件,8/8上午接測)",2,2025-07-04 00:00:00,,,
,,,,,,,,8/7,,,,,,,,,,,Total,,,665,665,,,,,,,,,
,,,,,,,,,第4班開線,,,,,,,,,,,,,90,2025-08-08 00:00:00,,,,,,,,,
,,,,,,,,,收線,,,,,,,,,,,,,30,,,,,,,,,,
,,,,,,,B,,55N125090003,"SP-AL,E3930,PCAP,12V,eDP,TPM",55-A1021-0520,A4,8/12,8/7,459,,45,55,100,765,40,805,2025-08-08 00:00:00,,,,,1,2025-07-04 00:00:00,,重要工單,
,,,,,7/25,,B,,59N125080095,ADi-BABX-211/Everi  ,59-67300-0010,A1,8/15,8/7,102,,35,38,73,124.1,40,164.1,2025-08-08 00:00:00,,,,,2,2025-07-04 00:00:00,,,
,,,,,7/25,,B,,59N125080150,MXM-T1000,59-7C003-1040,1A2,8/12,8/7,70,,41,32,73,85.16666666666667,40,125.16666666666667,2025-08-08 00:00:00,,,,純SMT,2,2025-07-04 00:00:00,,,
,,,,,,,B,,55E125080028,Aristocrat Gen10 Backplane,55-79030-004E,A3,8/19,8/5,600,1940,0,18,18,180,15,195,2025-08-08 00:00:00,,,,Kim,1,2025-06-26 00:00:00,,,
,,,,,,,,,,,,,,,,,,,,,,1409.2666666666667,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,開線、收線,,,,,,,,,,,,,60,,,,,,,,,,
,,,,,,,A,,55E125020342,cPCI-R3E10CSV2,55-65493-000E,A1,8/11,8/7,16,,0,5,5,1.3333333333333333,60,85,2025-08-08 00:00:00,,,,Michael,8,2025-07-17 00:00:00,,,
,,,,,,,A,,55E125040139,"SP2-IMX8-Q, 2GB, 32GB,12V, Fujifilm",55-A1033-301E,A2,8/11,8/7,15,,26,36,62,15.5,60,85,2025-08-08 00:00:00,,,,Rory,2,2025-07-28 00:00:00,,,
,,,,,,,A,,55N125080151,SEMI-MF CM3-BT4-E3845,55-48104-20A0,A7,8/11,8/7,36,,56,38,94,56.4,60,116.4,2025-08-08 00:00:00,,,,,2,2025-07-07 00:00:00,,,
,,,,,,,A,,55N125080136,cPCI-6636Z-PIM/6100E/M0,55-65314-8020,A2,8/11,8/7,20,,82,70,152,50.666666666666664,60,110.66666666666666,2025-08-08 00:00:00,,,,,1,2025-07-08 00:00:00,,,
,,,,,7/21,,A,,59N125060348,CM4-SL2-6102E-8G-8G,59-48105-0070,A2,8/12,8/7,15,,67.68,49.49,117.17000000000002,29.292500000000004,60,89.2925,2025-08-08 00:00:00,,,,,1,2025-06-23 00:00:00,,,
,,,,,,,A,,55N125080071,Seatex ISP2020 Carrier Board,55-77515-0010,A2,8/12,8/7,60,,95,101,196,196,40,236,2025-08-08 00:00:00,,,,,1,2025-07-04 00:00:00,,重要工單,
,,,,,7/25,,A,,59N125090067,DB-P6302,59-37626-0010,A1,8/15,8/7,20,,28,26,54,18,60,85,2025-08-08 00:00:00,,,,,2,2025-07-04 00:00:00,,,
,,,,,7/25,,A,,59N125090011,"EMP-510 w/Fan for(i5-1145G7E)_Lan*2,fTPM",59-66046-4210,A4,8/14,8/8,108,,35,60,95,171,40,211,2025-08-08 00:00:00,,,,,1,2025-07-04 00:00:00,,重要工單,
,,,,,,,A,,59N125080214,LEC-ASL-x7433RE-8G-64G-ER,59-72519-Y020,A2,8/12,8/7,34,,60,36,96,54.4,60,114.4,2025-08-08 00:00:00,,,,純SMT,2,2025-07-10 00:00:00,,重要工單,
,,,,,7/25,,A,,59N125040614,MXM-A500-4G-40W/Getac,59-7C006-1300,1A1,8/14,8/7,200,,23,25,48,160,40,200,2025-08-08 00:00:00,,,,純SMT,2,2025-07-10 00:00:00,,,
,,,,,,,,,,,,,,,,,,,,,,1392.7591666666667,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,7/15,,E,,59N125070435,EGX-MXM-T1000/Align,59-7C003-A020,A2,8/14,8/7,500,1000,39.5,35.5,75,625,40,665,2025-08-08 00:00:00,,,,"純SMT(急件,8/11上午接測)",2,2025-07-04 00:00:00,,,
,,,,,,,,8/8,,,,,,,,,,,Total,,,665,665,,,,,,,,,
,,,,,,,,,夜班開線8小時,,,,,,,,,,,,,240,,,,,,,,,,
,,,,,,,,,收線,,,,,,,,,,,,,30,,,,,,,,,,
,,,,,,,B,,,,,,,,,,,,,0,,0,,,,,,,,,,
,,,,,,,B,,,,,,,,,,,,,0,,0,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,270,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,開線、收線,,,,,,,,,,,,,60,,,,,,,,,,
,,,,,,,,,夜班支援DIP,,,,,,,,,,,,,720,,,,,,,,,,
,,,,,,,A,,,,,,,,,,,,,0,,0,,,,,,,,,,
,,,,,,,A,,,,,,,,,,,,,0,,0,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,780,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,E,,,,,,,,,,,,,0,,0,,,,,,,,,,
,,,,,,,E,,,,,,,,,,,,,0,,0,,,,,,,,,,
,,,,,,,E,,,,,,,,,,,,,0,,0,,,,,,,,,,
,,,,,,,,8/9,,,,,,,,,,,Total,,,0,,,,,,,,,,
,,,,,第二週排程,,,,,,,,,,生產數量,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,修改,First,線別,VIP,製令單號,品名,品號,版次,預計完工日,料齊日,實際生產,MO數量,反面,正面,SMT C.T(sec.),生產工時(min),換線工時(min),總工時(min),上線日,,上線時間,結束時間,備註,IE專用,,,,
,,,,,,,,,第4班開線,,,,,,,,,,,,,90,2025-08-11 00:00:00,,,,,,,,,
,,,,,,,,,開線,,,,,,,,,,,,,30,,,,,,,,,,
,,,,,7/18,,B,,59N125070209,EGX-MXM-A4500-16GB-80W/Adlink logo,59-7C004-2020,A2,8/14,8/11,172,,50,30,80,229.33333333333334,40,269.33333333333337,2025-08-11 00:00:00,,,,純SMT8/12上午接測),2,2025-06-18 00:00:00,,重要工單,
,,,,,7/18,,B,,59N125080167,EGX-MXM-A4500-16GB-115W/Adlink logo,59-7C004-3020,A2,8/14,8/11,80,,47,25,72,96,40,136,2025-08-11 00:00:00,,,,純SMT8/12上午接測),2,2025-07-04 00:00:00,,重要工單,
,,,,,7/10,,B,,55E125080028,Aristocrat Gen10 Backplane,55-79030-004E,A3,8/19,8/5,350,1940,0,18,18,105,15,120,2025-08-11 00:00:00,,,,Kim,1,2025-06-26 00:00:00,,,
,,,,,7/24,,B,,59N125090025,CPU-MMI-CP-100,59-65528-0020,A2,8/13,8/8,54,,74,84,158,142.2,40,182.2,2025-08-11 00:00:00,,,,,1,2025-07-11 00:00:00,,重要工單,
,,,,,,,B,,59N125060485,LEC-iMX8MP-Q-4G-32G-ER,59-72512-3010,A2,8/13,7/28,70,,34,23.8,57.8,67.43333333333334,40,107.43333333333334,2025-08-11 00:00:00,,,,純SMT,2,2025-07-18 00:00:00,,,
,,,,,,,B,,59N125090163,LEC-iMX8MP-Q-N-4G-32G-ER,59-72512-1010,A2,8/13,7/28,6,,35,25,60,6,60,85,2025-08-11 00:00:00,,,,純SMT,2,2025-07-18 00:00:00,,,
