Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,修改,First,線別,VIP,製令單號,品名,品號,版次,預計完工日,料齊日,實際生產,MO數量,反面,正面,SMT C.T(sec.),生產工時(min),換線工時(min),總工時(min),上線日,Unnamed: 24,上線時間,結束時間,備註,連板,Initail,Unnamed: 30,重要工單,特採單號
,,,,,12/25,,A,,55E125010170,COM-HPC-cRLS-R680E/UNI,55-73301-120E,A3,1/14,1/9,6,,55,51,106,10.6,60,85,2025-01-10 00:00:00,,,,Cindy,1,2024-12-13 00:00:00,,,
,,,,,1/2,,A,,59N125020067,cExpress-BT2-E3845/SEC,59-72210-0340,B3,1/15,1/8,100,,39.4,26.9,66.3,110.5,40,150.5,2025-01-10 00:00:00,,,,純SMT(1/11上午接測),2,2024-12-10 00:00:00,,重要工單,
,,,,,12/26,,A,,59N125010202,Triton S1 HRX,59-A2053-0010,A3,1/15,1/9,18,,38,60,98,29.4,60,89.4,2025-01-10 00:00:00,,,,,1,2024-12-04 00:00:00,,重要工單,
,,,,,1/2,,A,,59N125010252,cExpress-WL-i3-8145UE/TPM/GD,59-72216-2210,A1,1/15,1/9,30,,43,37.5,80.5,40.25,60,100.25,2025-01-10 00:00:00,,,,純SMT,2,2024-12-10 00:00:00,,,
,,,,,,,,,,,,,,,,,,,,,,1416.9366666666667,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,E,,前置FAI,,,,,,,,,,,0,,0,,,,,,,,,,
,,,,,1/7,,E,,59N125010050,Express-CF-i3-8100H/ARIS,59-72131-2470,A2,1/20,1/7,140,960,45,30,75,175,0,175,2025-01-10 00:00:00,250.00000000000003,,,純SMT(61-61600-2110，用量2，1/10 ETA),2,2024-12-10 00:00:00,,重要工單,
,,,,,,,,1/10,,,,,,,,,,,Total,,,175,250.00000000000003,,,,,,,,,
,,,,,,,,,夜班開線8小時,,,,,,,,,,,,,240,,,,,,,,,,
,,,,,12/26,,B,,55E124120136,Redflex Nirvana carrier board/HALO,55-66035-035E,A3,1/14,1/10,240,,47,53,100,400,60,460,2025-01-11 00:00:00,,,,Winnie,1,2024-12-11 00:00:00,,重要工單,
,,,,,,,B,,59N125010425,Express-ID7-D-1713NT/OpenText,59-72137-9130,A2,1/21,1/10,272,,48,41,89,403.46666666666664,40,443.46666666666664,2025-01-11 00:00:00,,,,純SMT(1/13 上午接測),2,2024-12-19 00:00:00,,,
,,,,,1/11,,B,,55N125010266,AmITX-KB-G-Q170/ITS i5,55-7A104-2160,A3,1/15,1/10,148,,65.93,58.59,124.52000000000001,307.1493333333334,40,347.1493333333334,2025-01-11 00:00:00,,,,,1,2024-12-12 00:00:00,,重要工單,
,,,,,,,,,,,,,,,,,,,,,,1490.616,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,夜班開線8小時,,,,,,,,,,,,,240,,,,,,,,,,
,,,,,12/19,,A,,55E124120261,WeRide GU BOX Carrier board,55-65632-006E,A2,1/16,12/25,34,,105,106,211,119.56666666666666,60,179.56666666666666,2025-01-11 00:00:00,,,,Evelyn-DIP於3F執行選焊,1,2024-11-18 00:00:00,,,
,,,,,,,A,,59N125010434,LEC-iMX8MP-Q-2G-32G-CT/Zoetis,59-72512-7120,A2,1/16,1/10,250,,42,36,78,325,40,365,2025-01-11 00:00:00,,,,純SMT(1/13上午接測),2,2024-12-24 00:00:00,,,
,,,,,,,A,,59N125010225,Express-BD74-D1559-3DIMM,59-72134-0110,A1,1/15,1/10,50,,41,41,82,68.33333333333333,40,108.33333333333333,2025-01-11 00:00:00,,,,純SMT,2,2024-12-11 00:00:00,,重要工單,
,,,,,,,A,,59N125020184,ETX-BT-E3827-NO AUDIO/IBA,59-71116-C110,B4,1/20,1/10,178,,55,40,95,281.8333333333333,40,321.8333333333333,2025-01-11 00:00:00,,,,純SMT,2,2024-12-19 00:00:00,,,
,,,,,,,A,,59N124120330,Q7-BT2-4G-8G-ER,59-76002-1060,A3,1/15,1/10,6,,24.73,25.06,49.79,4.979,60,85,2025-01-11 00:00:00,,,,純SMT,2,2024-12-11 00:00:00,,,
,,,,,1/11,,A,,55E125020010,LEC-EL-6413E-16G-0G-eDP-TPM-CT/BI,55-72513-F22E,A2,1/13,1/10,50,,54,33,87,72.5,80,152.5,2025-01-11 00:00:00,,,,"Winnie,純SMT(1/13上午接測)",2,2024-12-18 00:00:00,,重要工單,DEV-0053179
,,,,,,,,,,,,,,,,,,,,,,1452.2333333333333,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,E,,前置FAI,,,,,,,,,,,0,,0,,,,,,,,,,
,,,,,1/7,,E,,55E124120367,Aristocrat Gen10 Carrier,55-77522-002E,A2,1/13,1/7,200,,27.5,38.8,66.3,221,0,221,2025-01-11 00:00:00,340,,,Kim,1,2024-12-18 00:00:00,,重要工單,
,,,,,,,,1/11,,,,,,,,,,,Total,,,221,340,,,,,,,,,
,,,,,第二週排程,,,,,,,,,,生產數量,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,修改,First,線別,VIP,製令單號,品名,品號,版次,預計完工日,料齊日,實際生產,MO數量,反面,正面,SMT C.T(sec.),生產工時(min),換線工時(min),總工時(min),上線日,,上線時間,結束時間,備註,IE專用,,,,
,,,,,1/10,,B,,55E125010044,Redflex DC-DC PSU board,55-66932-000E,A1,1/15,1/10,52,,10,18,28,24.266666666666666,60,85,2025-01-13 00:00:00,,,,Winnie,1,2024-12-20 00:00:00,,重要工單,
,,,,,,,B,,55N125010418,NVR MB,55-65537-0020,A2,1/15,1/10,150,,71,112,183,457.5,40,497.5,2025-01-13 00:00:00,,,,,1,2024-12-24 00:00:00,,,
,,,,,12/26,,B,,59N125020304,Express-SL-i3-6102E/SEPSA,59-72128-5410,B2,1/16,1/9,62,,76,35,111,114.7,40,154.7,2025-01-13 00:00:00,,,,純SMT(1/14上午接測),2,2025-01-03 00:00:00,,重要工單,
,,,,,,,B,,59N125010175,UNP Seatex 2U EL MKD,59-79001-1020,1A1,1/15,1/10,60,,0,15,15,15,40,85,2025-01-13 00:00:00,,,,,1,2024-12-04 00:00:00,,重要工單,
,,,,,,,B,,59N125010406,"ABX-220-EHL/SRDNA, X02",59-44835-AC50,A2,1/16,1/10,50,,75.26,86.92,162.18,135.15,40,175.15,2025-01-13 00:00:00,,,,,1,2024-12-16 00:00:00,,重要工單,
,,,,,,,B,,59N125020258,Express-SLE-E3-1515M w/TPM 2.0,59-72128-S1A0,B1,1/16,1/8,20,,65.9,32.5,98.4,32.8,60,92.8,2025-01-13 00:00:00,,,,純SMT,2,2024-12-17 00:00:00,,,
,,,,,,,B,,55N124120371,LEC-MTK-I1200-4G-64G-BW-CT,55-72516-4010,A1,1/15,1/9,6,,41.9,32.4,74.3,7.429999999999999,60,85,2025-01-13 00:00:00,,,,純SMT,2,2024-12-17 00:00:00,,,
,,,,,,,B,,59N124060565,Express-ID7-D-1735TR/RP,59-72137-1120,A2,1/15,1/10,20,,50,45,95,31.666666666666668,60,91.66666666666667,2025-01-13 00:00:00,,,,純SMT,2,2024-12-17 00:00:00,,,
,,,,,1/8,,B,,59N125010288,LEC-iMX64-C5-2G-4G-ER,59-72501-0220Z,A4,1/15,1/10,6,,29,20,49,4.9,60,85,2025-01-13 00:00:00,,,,"純SMT
掃貨驗證品號:72-00044-29Z0,位置: U16",2,2024-12-17 00:00:00,,,
,,,,,,,,,,,,,,,,,,,,,,1351.8166666666668,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,A,,夜班支援DIP,,,,,,,,,,,,,720,,,,,,,,,,
,,,,,,●,A,,55E125010105,Redflex Nirvana carrier board 2.0,55-66035-800E,B1,1/15,1/7,12,,43,50,93,18.6,90,140,2025-01-13 00:00:00,,,,Winnie,1,2024-12-19 00:00:00,,重要工單,DEV-0052942
,,,,,,,A,,55E125010043,Redflex Nirvana carrier board,55-66035-00AE,A3,1/14,1/10,100,,45,54,99,165,40,205,2025-01-13 00:00:00,,,,Winnie,1,2024-12-20 00:00:00,,重要工單,
,,,,,,,A,,59N125010337,Express-TL-W-11865MRE-VGA/AVI,59-72138-4310,A3,1/21,1/10,100,,51.44,58.62,110.06,183.43333333333334,40,223.43333333333334,2025-01-13 00:00:00,,,,純SMT(1/14上午接測),2,2024-12-17 00:00:00,,,
,,,,,12/26,,A,,59N125030015,M9010-66501,59-63525-0070,A2,1/15,1/10,104,,25,23,48,83.2,40,123.2,2025-01-13 00:00:00,,,,,1,2024-12-16 00:00:00,,重要工單,
,,,,,,,,,,,,,,,,,,,,,,1411.6333333333334,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,E,,前置FAI,,,,,,,,,,,0,,0,,,,,,,,,,
,,,,,1/7,,E,,59N125010050,Express-CF-i3-8100H/ARIS,59-72131-2470,A2,1/20,1/7,290,960,45,30,75,362.5,0,362.5,2025-01-13 00:00:00,517.8571428571429,,,純SMT(61-61600-2110，用量2，1/10 ETA),2,2024-12-10 00:00:00,,重要工單,
,,,,,,,E,,前置FAI,,,,,,,,,,,0,,0,,,,,,,,,,
,,,,,12/19,,E,,55E125010030,Aristocrat Gen10 Config stick,55-79028-005E,A1,1/13,1/9,350,600,8,7,15,87.5,0,87.5,2025-01-13 00:00:00,125.00000000000001,,,"Kim,純SMT",8,2024-12-02 00:00:00,,重要工單,
,,,,,,,,1/13,,,,,,,,,,,Total,,,450,642.8571428571429,,,,,,,,,
,,,,,,,B,,55E125020003,Aristocrat Gen10 Backplane,55-79030-004E,A3,1/18,1/9,394,,0,18,18,118.2,40,158.2,2025-01-14 00:00:00,,,,Kim,1,2024-12-19 00:00:00,,重要工單,
,,,,,,,B,,59N125010180,LEC-iMX62-C7-1G-4G-ER,59-72501-8040,A6,1/20,1/13,110,,28,20,48,88,40,128,2025-01-14 00:00:00,,,,純SMT(1/15上午接測),2,2024-12-04 00:00:00,,,
,,,,,,,B,,59N125010345,LEC-iMX64-C2-2G-0G-CT,59-72501-6040,A6,1/20,1/13,630,,28.6,20,48.6,510.3,40,550.3,2025-01-14 00:00:00,,,,純SMT(1/15上午接測),2,2024-12-05 00:00:00,,,
,,,,,12/17,,B,,59N125010113,"ABX-220-EHL/SRDNA w/o sensor, X02",59-44835-AB50,A2,1/16,1/10,5,,52,52,104,8.666666666666666,60,85,2025-01-14 00:00:00,,,,,1,2024-12-04 00:00:00,,重要工單,
,,,,,1/2,,B,,55N125020281,Popeye Gen3 BP,55-63538-0040,A1,1/16,1/13,50,,88,75,163,135.83333333333334,60,195.83333333333334,2025-01-14 00:00:00,,,,,1,2024-12-16 00:00:00,,重要工單,DEV-0053133
,,,,,,,B,,59N125020324,M9019-66501,59-63515-0080,A2,1/16,1/13,124,,0,42,42,86.8,40,126.8,2025-01-14 00:00:00,,,,,2,2024-12-30 00:00:00,,重要工單,
,,,,,,,B,,55N125020096,M.2 Interposer,55-63645-0010,A1,1/15,1/13,100,,1.52,1.52,3.04,5.066666666666666,60,85,2025-01-14 00:00:00,,,,純SMT,10,2024-12-04 00:00:00,,重要工單,
,,,,,,,,,,,,,,,,,,,,,,1329.1333333333332,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,A,,夜班支援DIP,,,,,,,,,,,,,720,,,,,,,,,,
,,,,,,●,A,,55E124070170,COM-HPC mini Base,55-77110-000E,A1,1/17,1/13,40,,15,80,95,63.333333333333336,90,140,2025-01-14 00:00:00,,,,Cindy,1,2024-12-09 00:00:00,,,DEV-0052893
,,,,,,,A,,55E124070179,"SP2-EHL-x6425E,PCAP,12V,FM",55-A1031-020E,A1,1/15,1/13,5,,71,61,132,11,60,85,2025-01-14 00:00:00,,,,Agnes,1,2025-01-07 00:00:00,,重要工單,
,,,,,,,A,,55E125040008,cPCI-R3E10CSV2,55-65493-000E,A1,1/16,1/13,16,,0,5,5,1.3333333333333333,60,85,2025-01-14 00:00:00,,,,Michael,8,2024-12-05 00:00:00,,,
,,,,,1/8,,A,,59N125010253,cExpress-WL-i7-8665UE/TPM/GD,59-72216-0410,A1,1/17,1/13,80,,45.5,43.5,89,118.66666666666667,40,158.66666666666669,2025-01-14 00:00:00,,,,純SMT(1/15上午接測),2,2024-12-10 00:00:00,,,
,,,,,,,A,,55N125010175,Seatex ISP2020 Carrier Board,55-77515-0010,A2,1/15,1/13,60,,95,101,196,196,40,236,2025-01-14 00:00:00,,,,,1,2024-12-11 00:00:00,,重要工單,
,,,,,,,,,,,,,,,,,,,,,,1424.6666666666667,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,E,,前置FAI,,,,,,,,,,,0,,0,,,,,,,,,,
,,,,,12/19,,E,,55E125010030,Aristocrat Gen10 Config stick,55-79028-005E,A1,1/13,1/9,250,600,8,7,15,62.5,0,62.5,2025-01-14 00:00:00,89.28571428571429,,,"Kim,純SMT",8,2024-12-02 00:00:00,,重要工單,
,,,,,,,E,,前置FAI,,,,,,,,,,,0,,0,,,,,,,,,,
,,,,,1/7,,E,,55E124100337,Aristocrat Gen10 Config stick,55-79028-005E,A1,1/14,1/9,264,,8,7,15,66,0,66,2025-01-14 00:00:00,94.28571428571429,,,"Kim,純SMT",8,2024-12-02 00:00:00,,,
,,,,,,,E,,前置FAI,,,,,,,,,,,0,,0,,,,,,,,,,
,,,,,,,E,,55E125020026,Aristocrat Gen10 Config stick,55-79028-005E,A1,1/20,1/13,712,,8,7,15,178,0,178,2025-01-14 00:00:00,254.2857142857143,,,"Kim,純SMT",8,2024-12-18 00:00:00,,重要工單,
,,,,,,,,1/14,,,,,,,,,,,Total,,,306.5,437.8571428571429,,,,,,,,,
,,,,,,,B,,59N125010346,LEC-iMX64-C2-2G-0G-CT,59-72501-6040,A6,1/21,1/13,630,,28.6,20,48.6,510.3,40,550.3,2025-01-15 00:00:00,,,,純SMT(1/16上午接測),2,2024-12-05 00:00:00,,,
,,,,,,,B,,59N125020092,M9019-66502,59-63516-0020,A1,1/17,1/14,130,,0,28,28,60.666666666666664,60,120.66666666666666,2025-01-15 00:00:00,,,,,10,2024-12-04 00:00:00,,重要工單,
,,,,,,,B,,59N125030014,M9010-66502,59-63516-1020,A1,1/17,1/14,110,,0,28,28,51.333333333333336,60,111.33333333333334,2025-01-15 00:00:00,,,,,10,2024-12-04 00:00:00,,重要工單,
,,,,,12/20,,B,,55N125010265,AmITX-KB-G-Q170/ITS i5,55-7A104-2160,A3,1/16,1/13,150,,65.93,58.59,124.52000000000001,311.3,40,351.3,2025-01-15 00:00:00,,,,,1,2024-12-04 00:00:00,,重要工單,
,,,,,,,B,,55N125010324,M9019-66520,55-63622-0070,A5,1/17,1/14,50,,48,38,86,71.66666666666667,40,111.66666666666667,2025-01-15 00:00:00,,,,,1,2024-12-12 00:00:00,,重要工單,
,,,,,12/27,,B,,55N124120343,cPCI-A3X10,55-37218-2010,A4,1/16,1/14,10,,40,40,80,13.333333333333334,60,85,2025-01-15 00:00:00,,,,,1,2024-12-04 00:00:00,,,
,,,,,,,,,,,,,,,,,,,,,,1330.2666666666667,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,A,,夜班支援DIP,,,,,,,,,,,,,720,,,,,,,,,,
,,,,,,,A,,55E125040002,SEMI-MF cPCI-3E10CS,55-65303-026E,A4,1/17,1/14,16,,20,20,40,10.666666666666666,60,85,2025-01-15 00:00:00,,,,Michael,2,2024-12-05 00:00:00,,,
,,,,,,,A,,59N125010254,Express-TL-W-11865MRE,59-72138-4060,A2,1/17,1/14,12,,51.4,58.6,110,22,60,85,2025-01-15 00:00:00,,,,純SMT(1/16上午接測),2,2024-12-10 00:00:00,,,
,,,,,,,A,,59N124120324,t1Express-TL-W-11865MRE,59-72138-6030,A2,1/20,1/14,40,,51,58,109,72.66666666666667,60,132.66666666666669,2025-01-15 00:00:00,,,,純SMT(1/16上午接測),2,2024-12-10 00:00:00,,重要工單,
,,,,,,,A,,59N125010123,"EMP-510 w/Fan for(i5-1145G7E)_Lan*2,fTPM",59-66046-4210,A4,1/17,1/14,20,,35,60,95,31.666666666666668,60,91.66666666666667,2025-01-15 00:00:00,,,,,1,2024-12-10 00:00:00,,重要工單,
,,,,,,,A,,55N125030040,N5511-63050,55-63532-0010,A1,1/21,1/14,5,,4.1,3.4,7.5,0.625,60,85,2025-01-15 00:00:00,,,,,16,2024-12-10 00:00:00,,重要工單,
,,,,,1/8,,A,,55N125020101,Popeye Power Mezz-HP ES2,55-63535-1020,A2,1/17,1/15,7,,88,75,163,19.016666666666666,60,85,2025-01-15 00:00:00,,,,,1,2024-12-10 00:00:00,,重要工單,
,,,,,,,A,,59N124120422,Express-CFR-E-2276ME/TPM2.0/32G/BD,59-72135-3500,A1,1/17,1/14,6,,48,40,88,8.8,60,85,2025-01-15 00:00:00,,,,純SMT,2,2024-12-10 00:00:00,,,
,,,,,1/8,,A,,55N125020032,GM-LEDBD_DC2DC,55-A9000-0210,A1,1/20,1/15,30,300,0,20,20,10,40,50,2025-01-15 00:00:00,,,,,4,2024-12-10 00:00:00,,重要工單,
,,,,,,,,,,,,,,,,,,,,,,1419.3333333333335,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,E,,前置FAI,,,,,,,,,,,0,,0,,,,,,,,,,
,,,,,1/15,,E,,55E125010023,Aristocrat Gen10 Carrier,55-77522-002E,A2,1/18,1/13,370,430,27.5,38.8,66.3,408.85,0,408.85,2025-01-15 00:00:00,629,,,Kim,,,,,
,,,,,,,,1/15,,,,,,,,,,,Total,,,408.85,629,,,,,,,,,
,,,,,1/8,,B,,59N125020187,LEC-AL-E3940-8G-ER/IVN5,59-72506-5310,B1,1/21,1/10,120,,48,30,78,156,40,196,2025-01-16 00:00:00,,,,純SMT(1/17上午接測),2,2024-12-17 00:00:00,,重要工單,DEV-0053012
,,,,,,,B,,59N124100563,XA182-ANISE Video board,59-A2040-0010,A2,1/21,1/15,200,,31.9,39,70.9,236.33333333333337,40,276.33333333333337,2025-01-16 00:00:00,,,,,1,2024-12-10 00:00:00,,重要工單,
,,,,,12/26,,B,,59N125030033,UNP aDB-1520,59-65437-0010,A1,1/20,1/9,66,,0,5.46,5.46,6.006,40,85,2025-01-16 00:00:00,,,,,2,2024-12-04 00:00:00,,重要工單,
,,,,,1/8,,B,,59N125010257,COM-HPC-sIDH-D2796TE,59-73103-0070,A3,1/20,1/15,6,,63,63,126,12.6,60,85,2025-01-16 00:00:00,,,,,1,2024-12-12 00:00:00,,,
,,,,,1/8,,B,,59N125020033,LEC-EL-6211E-4G-32G-ER/Sigmatek,59-72513-1210,A2,1/22,1/15,220,,61,38,99,363,60,423,2025-01-16 00:00:00,,,,純SMT,2,2024-12-10 00:00:00,,重要工單,DEV-0053179
,,,,,1/8,,B,,59N125010347,LEC-iMX64-C2-2G-0G-CT,59-72501-6040,A6,1/22,1/13,470,610,28.6,20,48.6,380.7,40,420.7,2025-01-16 00:00:00,,,,純SMT,2,2024-12-05 00:00:00,,,
,,,,,,,,,,,,,,,,,,,,,,1486.0333333333335,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,A,,夜班支援DIP,,,,,,,,,,,,,720,,,,,,,,,,
,,,,,1/8,,A,,55N125020032,GM-LEDBD_DC2DC,55-A9000-0210,A1,1/20,1/15,270,300,0,20,20,90,0,90,2025-01-15 00:00:00,,,,,4,2024-12-10 00:00:00,,重要工單,
,,,,,1/9,,A,,55E125010045,Redflex CCI,55-66822-001E,A2,1/17,1/14,56,,0,32,32,29.866666666666667,80,109.86666666666667,2025-01-16 00:00:00,,,,Winnie,2,2024-12-11 00:00:00,,重要工單,DEV-0052956(55E125010092+55E125010045)，DEV-0052345(55E125010045+55E124100182)
,,,,,,,A,,59N124120472,EGX-MXM-T1000/Adlink logo,59-7C003-0040,A2,1/20,,292,,41,32,73,355.26666666666665,40,395.26666666666665,2025-01-16 00:00:00,,,,純SMT(1/17上午接測),2,2025-01-08 00:00:00,,,
,,,,,1/8,,A,,59N125020087,EGX-MXM-RTX5000/Adlink logo,59-7C002-0010,A2,1/20,1/15,50,,63.2,30,93.2,77.66666666666667,40,117.66666666666667,2025-01-16 00:00:00,,,,純SMT,2,2024-12-10 00:00:00,,重要工單,
,,,,,,,,,,,,,,,,,,,,,,1432.8,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,E,,前置FAI,,,,,,,,,,,0,,0,,,,,,,,,,
,,,,,1/15,,E,,55E125010023,Aristocrat Gen10 Carrier,55-77522-002E,A2,1/18,1/13,60,430,27.5,38.8,66.3,66.3,0,66.3,2025-01-16 00:00:00,101.99999999999999,,,Kim,1,2024-12-18 00:00:00,,重要工單,
,,,,,,,E,,前置FAI,,,,,,,,,,,,,0,,,,,,,,,,
,,,,,1/15,,E,,59N125020046,Express-CF-i3-8100H/ARIS,59-72131-2470,A2,1/23,1/13,310,360,45,30,75,387.5,0,387.5,2025-01-16 00:00:00,553.5714285714286,,,純SMT,2,2024-12-10 00:00:00,,重要工單,
,,,,,,,,1/16,,,,,,,,,,,Total,,,453.8,655.5714285714286,,,,,,,,,
,,,,,,,B,,尾牙,,,,,,,,,,,,,270,,,,,早班15:30下班、夜班正常排班,,,,,
,,,,,1/8,,B,,59N125010347,LEC-iMX64-C2-2G-0G-CT,59-72501-6040,A6,1/22,1/13,140,610,28.6,20,48.6,113.4,0,113.4,2025-01-17 00:00:00,,,,純SMT,2,2024-12-05 00:00:00,,,
,,,,,1/6,,B,,55N125010172,CM4-SL2-WiTronix,55-48106-0070,A2,1/20,1/16,128,,58.2,52,110.2,235.09333333333333,40,275.09333333333336,2025-01-17 00:00:00,,,,1/17 SMT早班完成，夜班接DIP,1,2024-12-27 00:00:00,,,
,,,,,,,B,,59N125010092,EGX-MXM-T1000/Align,59-7C003-A010,A2,1/21,1/16,520,,39.5,35.5,75,650,40,690,2025-01-17 00:00:00,,,,純SMT,2,2024-12-10 00:00:00,,重要工單,
,,,,,,,,,,,,,,,,,,,,,,1348.4933333333333,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,A,,尾牙,,,,,,,,,,,,,270,,,,,早班15:30下班、夜班正常排班,,,,,
,,,,,,,A,,夜班支援DIP,,,,,,,,,,,,,720,,,,,,,,,,
,,,,,1/6,,A,,59N124120440,EMP-300-CQ CB for (6305E),59-66046-2010,A3,1/23,1/14,168,,40,56.7,96.7,270.76,40,310.76,2025-01-17 00:00:00,,,,1/17 SMT早班完成，夜班接DIP,1,2024-12-10 00:00:00,,重要工單,
,,,,,1/6,,A,,59N125020039,MXM-A2000-8G-60W,59-7C005-4130,1A2,1/21,1/16,58,,35,33,68,65.73333333333333,60,125.73333333333333,2025-01-17 00:00:00,,,,純SMT,2,2024-12-12 00:00:00,,重要工單,
,,,,,,,,,,,,,,,,,,,,,,1426.4933333333333,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,E,,前置FAI,,,,,,,,,,,0,,0,,,,,,,,,,
,,,,,1/15,,E,,59N125020046,Express-CF-i3-8100H/ARIS,59-72131-2470,A2,1/23,1/13,50,360,45,30,75,62.5,0,62.5,2025-01-17 00:00:00,89.28571428571429,,,純SMT,2,2024-12-10 00:00:00,,重要工單,
,,,,,,,E,,前置FAI,,,,,,,,,,,0,,0,,,,,,,,,,
,,,,,1/15,,E,,55E125020025,Aristocrat Gen10 Carrier,55-77522-002E,A2,1/22,1/15,320,600,27.5,38.8,66.3,353.6,0,353.6,2025-01-17 00:00:00,544,,,Kim,1,2024-12-10 00:00:00,,重要工單,
,,,,,,,,1/17,,,,,,,,,,,Total,,,416.1,633.2857142857143,,,,,,,,,
,,,,,,,,,夜班開線8小時,,,,,,,,,,,,,240,,,,,,,,,,
,,,,,1/7,,B,,55N125010292,Express-CFR-i3-9100HL/CM246/FB,55-72135-2220,A1,1/20,1/16,200,,48.68,40.14,88.82,296.06666666666666,40,336.06666666666666,2025-01-18 00:00:00,,,,純SMT(1/20上午接測),2,2024-12-17 00:00:00,,重要工單,
,,,,,1/7,,B,,55N124120451,Express-CFR-i3-9100HL/CM246/FB,55-72135-2220,A1,1/20,1/15,344,,48.68,40.14,88.82,509.2346666666666,0,509.2346666666666,2025-01-18 00:00:00,,,,純SMT,2,2024-12-17 00:00:00,,重要工單,
,,,,,1/7,,B,,59N125030029,UNP aDB-1210AX,59-65444-0010,A1,1/22,1/17,56,,0,2.22,2.22,2.072,60,85,2025-01-18 00:00:00,,,,,8,2024-12-10 00:00:00,,重要工單,
,,,,,12/23,,B,,55N125030037,PXIe Type-6 IOB/Atoll,55-38212-1010,A1,1/20,1/17,95,,8,8,16,25.333333333333332,60,85,2025-01-18 00:00:00,,,,,5,2024-12-21 00:00:00,,重要工單,
,,,,,12/23,,B,,59N124110487,AVA-3510 Gen1-MB-C246,59-44836-0030,A1,1/21,1/9,6,,65,82,147,14.7,60,85,2025-01-18 00:00:00,,,,,1,2024-12-17 00:00:00,,,
,,,,,,,,,,,,,,,,,,,,,,1340.3013333333333,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,夜班開線8小時,,,,,,,,,,,,,240,,,,,,,,,,
,,,,,,,A,,55E125010076,Seatex ISP2020 I/O Board,55-79207-001E,A2,1/21,1/13,70,,5,5,10,11.666666666666666,60,85,2025-01-18 00:00:00,,,,Karen,8,2024-12-19 00:00:00,,重要工單,
,,,,,1/6,,A,,55E125010116,COM-HPC-ALT,55-73102-0060,1A2,1/20,1/16,6,,91,82,173,17.3,60,85,2025-01-18 00:00:00,,,,Clare,1,2024-12-19 00:00:00,,,
,,,,,1/6,,A,,55E125010145,cExpress-MTL-125U,55-72221-303E,A1,1/20,1/16,6,,55,52,107,10.7,60,85,2025-01-18 00:00:00,,,,"Clare,純SMT",2,2024-12-19 00:00:00,,,
,,,,,1/6,,A,,59N125010021,NVR LED board,59-65A71-0010,A1,1/22,1/14,500,,7,8.5,15.5,129.16666666666666,40,169.16666666666666,2025-01-18 00:00:00,,,,,5,2024-12-12 00:00:00,,重要工單,
,,,,,1/6,,A,,55N125010166,SEMI-MF DB-3UMC,55-37544-0010,A2,1/21,1/17,80,,20,20,40,53.333333333333336,40,93.33333333333334,2025-01-18 00:00:00,,,,,2,2024-12-10 00:00:00,,重要工單,
,,,,,1/7,,A,,55N125030038,SEMI-MF SATA Interposer,55-38207-0010,A1,1/21,1/17,100,,0,7,7,11.666666666666666,60,85,2025-01-18 00:00:00,,,,,10,2024-12-12 00:00:00,,重要工單,
,,,,,1/7,,A,,59N125030020,"ABX-220-EHL/SRDNA, X02",59-44835-AC50,A2,1/22,1/11,96,,75.26,86.92,162.18,259.488,40,299.488,2025-01-18 00:00:00,,,,,1,2024-12-17 00:00:00,,重要工單,
,,,,,,,A,,59N124120399,Express-TL-i7-11850HE,59-72138-2060,A2,1/21,1/17,6,,51.4,58.6,110,11,60,85,2025-01-18 00:00:00,,,,純SMT,2,2025-01-08 00:00:00,,重要工單,
,,,,,12/23,,A,,59N125010224,t2cExpress-SL-i7-6600U/Datasol,59-72213-0340,B1,1/22,1/16,80,,59,28,87,116,40,156,2025-01-18 00:00:00,,,,純SMT,2,2024-12-17 00:00:00,,重要工單,
,,,,,,,,,,,,,,,,,,,,,,1382.988,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
